Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,742.6799,,,,,,,,,,,,,,,,97,-23.7723,-2.2210,-289.0326,-11471.5825,20045.6698,4370.5524,-11447.8103,20047.8908,4659.5851
1,Line,317.2246,,,,,,,,,,,,,,,,61,3.9176,-2.3387,-289.0326,-11278.0388,20046.3689,4370.5524,-11281.9563,20048.7076,4659.5851
1,Line,331.6977,,,,,,,,,,,,,,,,70,5.2810,-2.0899,-289.0326,-11278.4293,20048.7076,4370.5524,-11283.7102,20050.7975,4659.5851
1,Line,1548.7068,,,,,,,,,,,,,,,,89,53.0351,-2.6142,-289.0326,-11344.5235,20037.8828,4370.5524,-11397.5586,20040.4971,4659.5851
1,Line,357.7726,,,,,,,,,,,,,,,,107,7.1136,1.8841,-289.0326,-11280.1925,20040.5420,4370.5524,-11287.3060,20038.6579,4659.5851
1,Line,1552.8744,,,,,,,,,,,,,,,,89,53.1656,-2.9517,-289.0326,-11394.6446,20040.4971,4370.5524,-11447.8103,20043.4488,4659.5851
1,Line,880.1432,,,,,,,,,,,,,,,,88,28.9279,-2.2210,-289.0326,-11445.1627,20043.4488,4370.5524,-11474.0907,20045.6698,4659.5851
1,Line,1636.1123,,,,,,,,,,,,,,,,91,56.1936,-0.9379,-289.0326,-11291.5083,20036.9449,4370.5524,-11347.7019,20037.8828,4659.5851
1,Line,1377.8229,,,,,,,,,,,,,,,,95,-46.9427,-2.6142,-289.0326,-11394.6446,20050.8425,4370.5524,-11347.7019,20053.4567,4659.5851
1,Line,316.9352,,,,,,,,,,,,,,,,70,-4.2023,1.7130,-289.0326,-11291.5083,20054.3947,4370.5524,-11287.3060,20052.6816,4659.5851
