Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,1.0692,,,,,,20,-0.1065,0.1684,0.4745,-5644.1708,2173.7833,69.0100,-5644.0644,2173.6150,68.5355
1,Line,,,,,,,,,,,2.6024,,,,,,176,0.0570,-0.3835,1.8154,-5643.8675,2171.9134,76.1468,-5643.9245,2172.2969,74.3314
1,Line,,,,,,,,,,,1.2178,,,,,,94,0.2359,0.0685,0.2961,-5643.9245,2172.2969,74.3314,-5644.1603,2172.2284,74.0353
1,Line,,,,,,,,,,,2.5298,,,,,,172,-0.0287,0.3815,-1.7363,-5644.1603,2172.2284,74.0353,-5644.1316,2171.8469,75.7715
1,Line,,,,,,,,,,,0.8653,,,,,,175,0.0183,-0.1400,-0.5365,-5644.1095,2173.5577,68.8287,-5644.1278,2173.6977,69.3653
1,Line,,,,,,,,,,,4.8681,,,,,,155,0.1566,0.6975,3.4461,-5644.1198,2171.2380,66.9560,-5644.2763,2170.5405,63.5099
1,Line,,,,,,,,,,,5.0942,,,,,,20,0.0894,-0.1448,5.0280,-5644.1869,2170.3957,68.5379,-5644.2763,2170.5405,63.5099
1,Line,,,,,,,,,,,6.6505,,,,,,153,0.1109,0.4284,-6.3008,-5644.2763,2170.5405,63.5099,-5644.3872,2170.1121,69.8106
1,Line,,,,,,,,,,,3.6594,,,,,,150,0.2370,0.7208,-0.2701,-5643.7158,2174.3082,55.5636,-5643.9528,2173.5874,55.8338
1,Line,,,,,,,,,,,4.3807,,,,,,149,0.1487,0.4312,3.7916,-5644.0749,2171.8186,65.6921,-5644.2236,2171.3873,61.9005
1,Line,,,,,,,,,,,4.3612,,,,,,163,-0.0671,-0.8423,1.5819,-5644.1869,2170.3957,68.5379,-5644.1198,2171.2380,66.9560
1,Line,,,,,,,,,,,2.8706,,,,,,174,-0.0541,0.5061,1.4992,-5644.7580,2172.0753,81.8865,-5644.7039,2171.5692,80.3873
1,Line,,,,,,,,,,,0.9610,,,,,,36,0.0838,-0.0765,-0.7910,-5645.1993,2171.7190,91.3377,-5645.2831,2171.7955,92.1287
1,Line,,,,,,,,,,,1.2981,,,,,,177,-0.0126,0.0830,1.2337,-5644.4793,2170.3028,76.9307,-5644.4667,2170.2198,75.6970
1,Line,,,,,,,,,,,1.4368,,,,,,170,0.0031,-0.0799,-1.3844,-5644.9863,2170.0817,75.7020,-5644.9894,2170.1616,77.0864
1,Line,,,,,,,,,,,1.0249,,,,,,151,0.0273,0.0896,0.9207,-5645.2862,2170.9286,94.1124,-5645.3136,2170.8390,93.1917
1,Line,,,,,,,,,,,1.1475,,,,,,147,-0.0270,-0.0720,-1.0863,-5645.1893,2170.8839,93.0243,-5645.1624,2170.9559,94.1106
1,Line,,,,,,,,,,,0.9247,,,,,,179,-0.0137,0.0724,0.8541,-5645.1879,2171.4287,93.1198,-5645.1742,2171.3563,92.2658
1,Line,,,,,,,,,,,2.5503,,,,,,93,-0.5101,-0.1412,0.1557,-5644.9894,2170.1616,77.0864,-5644.4793,2170.3028,76.9307
1,Line,,,,,,,,,,,2.0795,,,,,,179,0.0227,-0.1198,-1.9951,-5645.0072,2172.0714,73.6256,-5645.0299,2172.1912,75.6206
1,Line,,,,,,,,,,,2.6287,,,,,,74,0.5438,-0.0373,0.1899,-5645.0299,2172.1912,75.6206,-5645.5737,2172.2285,75.4307
1,Line,,,,,,,,,,,4.2047,,,,,,168,-0.0045,-0.8276,-1.3547,-5644.4356,2171.2001,84.1707,-5644.4312,2172.0277,85.5255
1,Line,,,,,,,,,,,2.0511,,,,,,10,-0.0324,0.0821,2.0066,-5644.4870,2171.9351,75.9413,-5644.4546,2171.8530,73.9347
1,Line,,,,,,,,,,,1.8845,,,,,,176,0.0124,-0.0913,-1.8317,-5644.2316,2171.1642,74.7688,-5644.2440,2171.2555,76.6005
1,Line,,,,,,,,,,,2.6682,,,,,,78,-0.5534,-0.0010,-0.1840,-5645.5607,2172.0704,73.4416,-5645.0072,2172.0714,73.6256
1,Line,,,,,,,,,,,3.1258,,,,,,177,-0.0974,0.6311,-0.5803,-5645.2178,2172.3510,101.5182,-5645.1204,2171.7198,102.0985
1,Line,,,,,,,,,,,1.2196,,,,,,177,-0.0316,0.1979,0.7473,-5643.8068,2171.5985,81.1445,-5643.7751,2171.4006,80.3972
1,Line,,,,,,,,,,,4.8766,,,,,,167,0.0060,0.4312,-4.4134,-5643.7751,2171.4006,80.3972,-5643.7812,2170.9694,84.8106
1,Line,,,,,,,,,,,2.0913,,,,,,165,-0.0200,-0.4327,-0.1815,-5643.7812,2170.9694,84.8106,-5643.7612,2171.4021,84.9920
1,Line,,,,,,,,,,,1.3156,,,,,,178,-0.0154,0.0854,-1.2476,-5643.7905,2171.4860,79.1496,-5643.7751,2171.4006,80.3972
1,Line,,,,,,,,,,,1.7611,,,,,,26,-0.1963,0.2546,0.8433,-5644.0127,2172.5444,77.9712,-5643.8164,2172.2898,77.1280
1,Line,,,,,,,,,,,2.0790,,,,,,162,-0.0348,-0.3419,-1.2611,-5643.8515,2171.7282,77.2868,-5643.8166,2172.0701,78.5479
1,Line,,,,,,,,,,,3.9679,,,,,,1,0.0456,-0.1964,3.8475,-5643.7612,2171.4021,84.9920,-5643.8068,2171.5985,81.1445
1,Line,,,,,,,,,,,2.1214,,,,,,178,-0.0717,0.3978,-0.8491,-5645.3141,2171.8516,93.0106,-5645.2423,2171.4538,93.8597
1,Line,,,,,,,,,,,2.2157,,,,,,176,-0.0588,0.4343,-0.6818,-5645.1248,2171.9897,93.9316,-5645.0659,2171.5553,94.6134
1,Line,,,,,,,,,,,2.7714,,,,,,4,-0.1605,0.5528,0.1286,-5644.9757,2172.2162,100.2237,-5644.8153,2171.6635,100.0951
1,Line,,,,,,,,,,,2.7500,,,,,,4,-0.1407,0.4801,1.3311,-5644.1659,2171.2290,88.9950,-5644.0252,2170.7488,87.6638
1,Line,,,,,,,,,,,1.5505,,,,,,116,-0.2331,-0.1830,0.6103,-5645.0999,2171.5938,90.2719,-5644.8668,2171.7767,89.6616
1,Line,,,,,,,,,,,2.0746,,,,,,3,-0.0952,0.3668,-0.9911,-5645.2831,2171.7955,92.1287,-5645.1879,2171.4287,93.1198
1,Line,,,,,,,,,,,23.0006,,,,,,157,0.9061,4.6955,0.0000,-5643.3127,2191.0762,71.8359,-5644.2189,2186.3808,71.8359
1,Line,,,,,,,,,,,28.7058,,,,,,161,0.6885,5.9255,-0.8996,-5643.5304,2192.3062,70.9363,-5644.2189,2186.3808,71.8359
1,Line,,,,,,,,,,,5.9347,,,,,,165,0.0691,1.2300,-0.3326,-5643.2436,2192.3062,71.5033,-5643.3127,2191.0762,71.8359
1,Line,,,,,,,,,,,23.5006,,,,,,168,0.0000,-4.8861,0.0000,-5644.8257,2187.7322,63.8043,-5644.8257,2192.6182,63.8043
1,Line,,,,,,,,,,,28.5000,,,,,,168,0.0000,5.9255,0.0000,-5643.0753,2192.3062,70.6942,-5643.0753,2186.3808,70.6942
1,Line,,,,,,,,,,,22.5839,,,,,,168,0.0000,4.6955,0.0000,-5643.3127,2191.0762,71.8359,-5643.3127,2186.3808,71.8359
1,Line,,,,,,,,,,,12.5894,,,,,,0,0.0000,0.0000,-12.5894,-5644.8173,2192.6177,51.2109,-5644.8173,2192.6177,63.8003
1,Line,,,,,,,,,,,4.3583,,,,,,78,-0.9061,0.0000,0.0000,-5644.2189,2186.3808,71.8359,-5643.3127,2186.3808,71.8359
1,Line,,,,,,,,,,,1.6146,,,,,,78,0.2374,0.0000,-1.1417,-5643.0753,2186.3808,70.6942,-5643.3127,2186.3808,71.8359
1,Line,,,,,,,,,,,19.4833,,,,,,0,0.0000,0.0000,19.4833,-5643.0753,2186.3808,70.6942,-5643.0753,2186.3808,51.2109
1,Line,,,,,,,,,,,8.4756,,,,,,75,1.7581,-0.1038,-0.2816,-5644.8257,2192.6182,63.8043,-5646.5839,2192.7221,64.0859
1,Line,,,,,,,,,,,28.8625,,,,,,167,0.0826,5.9255,-4.5424,-5644.1363,2192.3062,67.2934,-5644.2189,2186.3808,71.8359
1,Line,,,,,,,,,,,22.0000,,,,,,168,0.0000,-4.5741,0.0000,-5644.2189,2187.7322,63.5119,-5644.2189,2192.3062,63.5119
1,Arc,,,,,,,0.9698,-5646.5839,2187.7322,-63.0391,11.3960,127.1250,85,5,,,,,,,,,,,,
1,Line,,,,,,,,,,,3.0000,,,,,,0,0.0000,0.0000,3.0000,-5650.2513,2192.4652,51.2109,-5650.2513,2192.4652,48.2109
1,Line,,,,,,,,,,,33.7500,,,,,,78,-7.0170,0.0000,0.0000,-5650.2513,2192.4652,48.2109,-5643.2343,2192.4652,48.2109
1,Line,,,,,,,,,,,33.7500,,,,,,78,7.0170,0.0000,0.0000,-5643.2343,2186.5397,48.2109,-5650.2513,2186.5397,48.2109
1,Line,,,,,,,,,,,3.0000,,,,,,0,0.0000,0.0000,3.0000,-5643.2343,2186.5397,51.2109,-5643.2343,2186.5397,48.2109
1,Line,,,,,,,,,,,3.0000,,,,,,0,0.0000,0.0000,-3.0000,-5643.2343,2192.4652,48.2109,-5643.2343,2192.4652,51.2109
1,Line,,,,,,,,,,,33.7500,,,,,,78,-7.0170,0.0000,0.0000,-5650.2513,2192.4652,51.2109,-5643.2343,2192.4652,51.2109
1,Line,,,,,,,,,,,28.5000,,,,,,168,0.0000,5.9255,0.0000,-5643.2343,2192.4652,51.2109,-5643.2343,2186.5397,51.2109
1,Line,,,,,,,,,,,24.0000,,,,,,168,0.0000,4.9899,0.0000,-5646.5839,2192.7221,64.0859,-5646.5839,2187.7322,64.0859
1,Line,,,,,,,,,,,1.2205,,,,,,0,0.0000,0.0000,-1.2205,-5644.2189,2187.8879,68.8668,-5644.2189,2187.8879,70.0872
1,Line,,,,,,,,,,,8.5526,,,,,,68,1.7420,-0.3115,-0.8394,-5643.0753,2192.3062,62.9609,-5644.8173,2192.6177,63.8003
1,Line,,,,,,,,,,,28.5000,,,,,,168,0.0000,-5.9255,0.0000,-5650.2513,2186.5397,51.2109,-5650.2513,2192.4652,51.2109
1,Group_81,-5643.0753,2192.3062,45.2109,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,12.8750,,,,,,0,0.0000,0.0000,-12.8750,-5646.5839,2192.7221,51.2109,-5646.5839,2192.7221,64.0859
1,Line,,,,,,,,,,,1.1443,,,,,,78,0.1682,0.0000,-0.8091,-5643.0753,2192.3062,70.6942,-5643.2436,2192.3062,71.5033
1,Line,,,,,,,,,,,7.4569,,,,,,168,0.0000,1.5072,-1.7487,-5644.2189,2187.8879,70.0872,-5644.2189,2186.3808,71.8359
1,Line,,,,,,,,,,,8.8750,,,,,,0,0.0000,0.0000,8.8750,-5644.2189,2186.3808,80.7109,-5644.2189,2186.3808,71.8359
1,Arc,,,,,,,0.0046,-5648.9488,2181.3892,72.8359,1.2044,31.5078,353,2,,,,,,,,,,,,
1,Arc,,,,,,,0.0046,-5644.2189,2181.3892,72.8359,1.2044,31.5078,353,2,,,,,,,,,,,,
1,Arc,,,,,,,0.1666,-5644.2189,2181.3892,72.8359,3.9797,31.5078,346,7,,,,,,,,,,,,
1,Line,,,,,,,,,,,0.0782,,,,,,168,0.0000,0.0158,-0.0183,-5644.2189,2187.9037,70.0689,-5644.2189,2187.8879,70.0872
1,Arc,,,,,,,0.9698,-5646.5839,2187.7322,-63.0391,11.3960,127.1250,90,5,,,,,,,,,,,,
1,Arc,,,,,,,0.1666,-5648.9488,2181.3892,72.8359,3.9797,31.5078,346,7,,,,,,,,,,,,
1,Arc,,,,,,,3.2527,-5648.9488,2181.3892,72.8359,10.7346,31.5078,355,20,,,,,,,,,,,,
1,Arc,,,,,,,0.1580,-5650.4140,2192.3062,64.9609,2.3774,7.0469,0,19,,,,,,,,,,,,
1,Line,,,,,,,,,,,23.5006,,,,,,168,0.0000,-4.8861,0.0000,-5648.3420,2187.7322,63.8043,-5648.3420,2192.6182,63.8043
1,Line,,,,,,,,,,,22.7500,,,,,,78,4.7300,0.0000,0.0000,-5644.2189,2187.8879,68.8668,-5648.9488,2187.8879,68.8668
1,Line,,,,,,,,,,,22.7500,,,,,,78,4.7300,0.0000,0.0000,-5644.2189,2187.7322,64.9609,-5648.9488,2187.7322,64.9609
1,Arc,,,,,,,3.2527,-5644.2189,2181.3892,72.8359,10.7346,31.5078,355,20,,,,,,,,,,,,
1,Line,,,,,,,,,,,1.4490,,,,,,0,0.0000,0.0000,1.4490,-5644.2189,2192.3062,64.9609,-5644.2189,2192.3062,63.5119
1,Line,,,,,,,,,,,7.7333,,,,,,0,0.0000,0.0000,-7.7333,-5643.0753,2192.3062,62.9609,-5643.0753,2192.3062,70.6942
1,Line,,,,,,,,,,,0.0406,,,,,,75,0.0084,-0.0005,-0.0040,-5644.8173,2192.6177,63.8003,-5644.8257,2192.6182,63.8043
1,Arc,,,,,,,0.0399,-5642.7537,2192.3062,64.9609,1.5012,7.0469,58,12,,,,,,,,,,,,
1,Arc,,,,,,,0.1580,-5642.7537,2192.3062,64.9609,2.3774,7.0469,19,19,,,,,,,,,,,,
1,Arc,,,,,,,0.1580,-5642.7537,2192.3062,64.9609,2.3774,7.0469,0,19,,,,,,,,,,,,
1,Arc,,,,,,,0.1580,-5642.7537,2192.3062,64.9609,2.3774,7.0469,39,19,,,,,,,,,,,,
1,Line,,,,,,,,,,,28.6487,,,,,,165,0.3211,5.9255,-2.4729,-5643.8978,2192.3062,69.3630,-5644.2189,2186.3808,71.8359
1,Line,,,,,,,,,,,1.4490,,,,,,0,0.0000,0.0000,1.4490,-5644.2189,2187.7322,64.9609,-5644.2189,2187.7322,63.5119
1,Line,,,,,,,,,,,6.5000,,,,,,168,0.0000,-1.3514,0.0000,-5644.2189,2186.3808,80.7109,-5644.2189,2187.7322,80.7109
1,Line,,,,,,,,,,,28.5000,,,,,,168,0.0000,5.9255,0.0000,-5643.0753,2192.3062,51.2109,-5643.0753,2186.3808,51.2109
1,Arc,,,,,,,5.6881,-5646.5839,2177.7126,51.2109,17.0326,72.1914,256,14,,,,,,,,,,,,
1,Line,,,,,,,,,,,11.7500,,,,,,0,0.0000,0.0000,-11.7500,-5643.0753,2192.3062,51.2109,-5643.0753,2192.3062,62.9609
1,Line,,,,,,,,,,,33.7500,,,,,,78,7.0170,0.0000,0.0000,-5643.2343,2186.5397,51.2109,-5650.2513,2186.5397,51.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,-0.3275,0.0000,-5617.2251,2186.5397,48.2109,-5617.2251,2186.8672,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,78,0.2599,0.0000,0.0000,-5616.9315,2186.5735,45.2109,-5617.1913,2186.5735,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,0.0338,0.0338,3.0000,-5616.8977,2186.8672,48.2109,-5616.9315,2186.8334,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,-0.0338,-0.0338,3.0000,-5617.2251,2186.5397,48.2109,-5617.1913,2186.5735,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,0.3275,0.0000,0.0000,-5616.8977,2186.5397,48.2109,-5617.2251,2186.5397,48.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,-0.0338,0.0338,3.0000,-5617.2251,2186.8672,48.2109,-5617.1913,2186.8334,45.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,0.2599,0.0000,-5616.9315,2186.8334,45.2109,-5616.9315,2186.5735,45.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,-0.2599,0.0000,-5617.1913,2186.5735,45.2109,-5617.1913,2186.8334,45.2109
1,Component_25,-5643.2343,2186.8672,45.2109,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,1.2500,,,,,,78,-0.2599,0.0000,0.0000,-5650.2175,2160.9595,45.2109,-5649.9576,2160.9595,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,0.0338,-0.0338,3.0000,-5616.8977,2186.5397,48.2109,-5616.9315,2186.5735,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,0.3275,0.0000,-5616.8977,2186.8672,48.2109,-5616.8977,2186.5397,48.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,-0.3275,0.0000,0.0000,-5617.2251,2186.8672,48.2109,-5616.8977,2186.8672,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,78,-0.2599,0.0000,0.0000,-5617.1913,2186.8334,45.2109,-5616.9315,2186.8334,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,-0.0338,0.0338,3.0000,-5623.9147,2155.3953,48.2109,-5623.8809,2155.3615,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,-0.3275,0.0000,-5623.9147,2155.0678,48.2109,-5623.9147,2155.3953,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,78,0.2599,0.0000,0.0000,-5623.6210,2155.1016,45.2109,-5623.8809,2155.1016,45.2109
1,Line,,,,,,,,,,,1.2500,,,,,,78,-0.2599,0.0000,0.0000,-5623.8809,2155.3615,45.2109,-5623.6210,2155.3615,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,-0.0338,-0.0338,3.0000,-5623.9147,2155.0678,48.2109,-5623.8809,2155.1016,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,0.3275,0.0000,0.0000,-5623.5872,2155.0678,48.2109,-5623.9147,2155.0678,48.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,0.0338,0.0338,3.0000,-5623.5872,2155.3953,48.2109,-5623.6210,2155.3615,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,-0.3275,0.0000,0.0000,-5623.9147,2155.3953,48.2109,-5623.5872,2155.3953,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,-0.2599,0.0000,-5623.8809,2155.1016,45.2109,-5623.8809,2155.3615,45.2109
1,Component_25,-5649.9239,2186.8672,45.2109,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,0.2599,0.0000,-5623.6210,2155.3615,45.2109,-5623.6210,2155.1016,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,0.0338,-0.0338,3.0000,-5623.5872,2155.0678,48.2109,-5623.6210,2155.1016,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,0.3275,0.0000,-5623.5872,2155.3953,48.2109,-5623.5872,2155.0678,48.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,-0.0338,-0.0338,3.0000,-5650.2513,2160.6658,48.2109,-5650.2175,2160.6996,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,0.0338,0.0338,3.0000,-5643.2343,2192.4652,48.2109,-5643.2681,2192.4314,45.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,0.2599,0.0000,-5643.2681,2192.4314,45.2109,-5643.2681,2192.1715,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,0.0338,-0.0338,3.0000,-5643.2343,2192.1377,48.2109,-5643.2681,2192.1715,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,-0.0338,0.0338,3.0000,-5643.5618,2192.4652,48.2109,-5643.5280,2192.4314,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,-0.3275,0.0000,-5643.5618,2192.1377,48.2109,-5643.5618,2192.4652,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,78,0.2599,0.0000,0.0000,-5643.2681,2192.1715,45.2109,-5643.5280,2192.1715,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,0.3275,0.0000,-5643.2343,2192.4652,48.2109,-5643.2343,2192.1377,48.2109
1,Line,,,,,,,,,,,28.5000,,,,,,168,0.0000,-5.9255,0.0000,-5650.2513,2186.5397,48.2109,-5650.2513,2192.4652,48.2109
1,Line,,,,,,,,,,,28.5000,,,,,,168,0.0000,5.9255,0.0000,-5643.2343,2192.4652,48.2109,-5643.2343,2186.5397,48.2109
1,Line,,,,,,,,,,,3.0000,,,,,,0,0.0000,0.0000,3.0000,-5650.2513,2186.5397,51.2109,-5650.2513,2186.5397,48.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,-0.3275,0.0000,0.0000,-5643.5618,2192.4652,48.2109,-5643.2343,2192.4652,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,-0.2599,0.0000,-5643.5280,2192.1715,45.2109,-5643.5280,2192.4314,45.2109
1,Component_25,-5643.2343,2192.4652,45.2109,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,1.5750,,,,,,78,0.3275,0.0000,0.0000,-5643.2343,2192.1377,48.2109,-5643.5618,2192.1377,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,78,0.2599,0.0000,0.0000,-5649.9576,2160.6996,45.2109,-5650.2175,2160.6996,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,0.0338,0.0338,3.0000,-5649.9239,2160.9933,48.2109,-5649.9576,2160.9595,45.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,0.2599,0.0000,-5649.9576,2160.9595,45.2109,-5649.9576,2160.6996,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,0.3275,0.0000,0.0000,-5649.9239,2160.6658,48.2109,-5650.2513,2160.6658,48.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,-0.0338,0.0338,3.0000,-5650.2513,2160.9933,48.2109,-5650.2175,2160.9595,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,-0.3275,0.0000,-5650.2513,2160.6658,48.2109,-5650.2513,2160.9933,48.2109
1,Line,,,,,,,,,,,3.0088,,,,,,33,0.0338,-0.0338,3.0000,-5649.9239,2160.6658,48.2109,-5649.9576,2160.6996,45.2109
1,Component_25,-5649.9239,2192.4652,45.2109,1.0000,1.0000,1.0000,,,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,,,,1.2500,,,,,,78,-0.2599,0.0000,0.0000,-5643.5280,2192.4314,45.2109,-5643.2681,2192.4314,45.2109
1,Line,,,,,,,,,,,3.0088,,,,,,123,-0.0338,-0.0338,3.0000,-5643.5618,2192.1377,48.2109,-5643.5280,2192.1715,45.2109
1,Line,,,,,,,,,,,1.5750,,,,,,168,0.0000,0.3275,0.0000,-5649.9239,2160.9933,48.2109,-5649.9239,2160.6658,48.2109
1,Line,,,,,,,,,,,1.5750,,,,,,78,-0.3275,0.0000,0.0000,-5650.2513,2160.9933,48.2109,-5649.9239,2160.9933,48.2109
1,Line,,,,,,,,,,,1.2500,,,,,,168,0.0000,-0.2599,0.0000,-5650.2175,2160.6996,45.2109,-5650.2175,2160.9595,45.2109
1,Line,,,,,,,,,,,2.5676,,,,,,78,0.5320,-0.0035,0.2142,-5645.5932,2172.3803,79.0900,-5646.1252,2172.3838,78.8758
1,Line,,,,,,,,,,,3.7326,,,,,,175,0.0195,-0.1517,-3.6593,-5645.5737,2172.2285,75.4307,-5645.5932,2172.3803,79.0900
1,Line,,,,,,,,,,,3.6315,,,,,,150,0.0184,0.0564,-3.6203,-5646.1252,2172.3838,78.8758,-5646.1436,2172.3274,82.4961
1,Line,,,,,,,,,,,3.5066,,,,,,178,0.0101,-0.0595,3.4945,-5645.5831,2172.3207,82.5845,-5645.5932,2172.3803,79.0900
1,Line,,,,,,,,,,,2.1998,,,,,,72,-0.4521,0.0513,-0.2248,-5645.3188,2171.8280,89.4368,-5644.8668,2171.7767,89.6616
1,Line,,,,,,,,,,,2.8759,,,,,,100,-0.5555,-0.2189,0.1518,-5646.6710,2171.8520,73.6247,-5646.1154,2172.0709,73.4729
1,Line,,,,,,,,,,,2.8561,,,,,,97,0.5604,0.1961,0.0585,-5646.1436,2172.3274,82.4961,-5646.7040,2172.1313,82.4376
1,Line,,,,,,,,,,,2.7702,,,,,,164,-0.0231,-0.3371,2.2435,-5644.5388,2173.1110,73.5535,-5644.5157,2173.4481,71.3100
1,Line,,,,,,,,,,,3.0001,,,,,,177,0.0600,-0.3593,2.4355,-5644.0826,2173.1010,74.2774,-5644.1425,2173.4602,71.8419
1,Line,,,,,,,,,,,3.0011,,,,,,179,0.0733,-0.3945,2.2983,-5643.9180,2172.8796,73.6934,-5643.9913,2173.2741,71.3951
1,Line,,,,,,,,,,,3.6840,,,,,,18,-0.0473,0.0821,3.6558,-5646.7040,2172.1313,82.4376,-5646.6567,2172.0493,78.7818
1,Line,,,,,,,,,,,3.0977,,,,,,84,-0.6406,-0.0662,-0.0067,-5646.8541,2172.1841,85.6277,-5646.2135,2172.2502,85.6344
1,Line,,,,,,,,,,,5.8490,,,,,,58,0.7849,-0.2832,4.2549,-5646.0692,2171.9009,89.8825,-5646.8541,2172.1841,85.6277
1,Line,,,,,,,,,,,2.6972,,,,,,79,0.5596,0.0067,-0.1705,-5645.0235,2172.3274,82.4140,-5645.5831,2172.3207,82.5845
1,Line,,,,,,,,,,,3.0153,,,,,,94,-0.5504,-0.1592,-1.2238,-5646.7491,2171.4594,68.7754,-5646.1987,2171.6186,69.9992
1,Line,,,,,,,,,,,3.0896,,,,,,104,-0.5521,-0.2701,-0.8990,-5646.6687,2170.6485,70.0015,-5646.1166,2170.9186,70.9005
1,Line,,,,,,,,,,,2.3177,,,,,,86,-0.4768,-0.0698,0.0241,-5644.5444,2174.6150,47.9856,-5644.0676,2174.6847,47.9615
1,Line,,,,,,,,,,,2.0993,,,,,,102,-0.3935,-0.1761,-0.3265,-5647.2646,2175.1921,63.7811,-5646.8710,2175.3682,64.1077
1,Line,,,,,,,,,,,2.4239,,,,,,92,-0.4692,-0.1144,-0.6927,-5646.8801,2172.8942,67.4921,-5646.4109,2173.0086,68.1848
1,Line,,,,,,,,,,,2.7602,,,,,,88,-0.5201,-0.0882,-1.0867,-5646.7978,2171.9941,67.9825,-5646.2777,2172.0823,69.0692
1,Line,,,,,,,,,,,3.1224,,,,,,53,0.5839,-0.2663,-0.4729,-5644.5130,2170.6652,70.3433,-5645.0969,2170.9314,70.8162
1,Line,,,,,,,,,,,2.9218,,,,,,126,0.3971,0.4349,-0.7174,-5645.0482,2171.2962,70.7194,-5645.4453,2170.8613,71.4368
1,Line,,,,,,,,,,,2.5678,,,,,,78,-0.5325,-0.0038,0.1839,-5645.5932,2172.3803,79.0900,-5645.0607,2172.3841,78.9061
1,Line,,,,,,,,,,,3.5230,,,,,,21,-0.0372,0.0567,-3.5079,-5645.0607,2172.3841,78.9061,-5645.0235,2172.3274,82.4140
1,Line,,,,,,,,,,,1.4405,,,,,,126,-0.1896,-0.2076,0.4964,-5645.6348,2170.6537,71.9332,-5645.4453,2170.8613,71.4368
1,Line,,,,,,,,,,,0.9517,,,,,,89,0.1905,0.0383,-0.1783,-5645.4453,2170.8613,71.4368,-5645.6358,2170.8230,71.6151
1,Line,,,,,,,,,,,1.8184,,,,,,89,-0.3484,-0.0701,0.6206,-5645.4453,2170.8613,71.4368,-5645.0969,2170.9314,70.8162
1,Line,,,,,,,,,,,2.8402,,,,,,177,0.0636,-0.4202,1.9720,-5643.9818,2172.6785,72.5367,-5644.0454,2173.0987,70.5648
1,Line,,,,,,,,,,,1.2120,,,,,,151,-0.0541,-0.1754,-0.8303,-5644.0454,2173.0987,70.5648,-5643.9913,2173.2741,71.3951
