Count,Name,Length,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,15.6344,170,-15.3210,2.7113,1.5333,-2007.2971,5686.1597,1230.8936,-1991.9761,5683.4484,1229.3603,,,,,,
1,Line,89.5356,170,-87.7456,15.5281,8.7298,-2095.0427,5701.6878,1239.6235,-2007.2971,5686.1597,1230.8936,,,,,,
1,Line,12.2824,170,-12.0355,2.1299,1.2114,-2107.0782,5703.8176,1240.8349,-2095.0427,5701.6878,1239.6235,,,,,,
1,Line,116.6631,170,-114.4585,20.2554,9.9625,-1987.1335,5682.5914,1228.9114,-1872.6750,5662.3360,1218.9490,,,,,,
1,Line,2.6527,170,-2.6025,0.4606,0.2274,-1989.7361,5683.0519,1229.1388,-1987.1335,5682.5914,1228.9114,,,,,,
1,Line,2.2857,170,-2.2401,0.3964,0.2215,-1991.9761,5683.4484,1229.3603,-1989.7361,5683.0519,1229.1388,,,,,,
1,Line,52.3753,170,-51.3533,9.0878,4.8399,-1523.6377,5600.5679,1185.6387,-1472.2844,5591.4800,1180.7989,,,,,,
1,Line,66.4619,170,65.2409,-11.5455,-5.2449,-1202.8343,5543.7963,1139.2995,-1268.0752,5555.3417,1144.5444,,,,,,
1,Line,36.5673,170,35.8284,-6.3404,-3.6460,-1167.0059,5537.4558,1135.6535,-1202.8343,5543.7963,1139.2995,,,,,,
1,Line,7.8675,170,7.7088,-1.3642,-0.7814,-1159.2971,5536.0916,1134.8721,-1167.0059,5537.4558,1135.6535,,,,,,
1,Line,49.6273,170,48.7538,-8.6278,-3.3905,-1368.3555,5573.0881,1152.0044,-1417.1094,5581.7159,1155.3949,,,,,,
1,Line,59.2434,170,58.1980,-10.2991,-4.0865,-1310.1575,5562.7889,1147.9179,-1368.3555,5573.0881,1152.0044,,,,,,
1,Line,42.8691,170,42.0823,-7.4472,-3.3734,-1268.0752,5555.3417,1144.5444,-1310.1575,5562.7889,1147.9179,,,,,,
1,Line,47.7550,170,-46.8659,8.2937,3.9173,-1357.0234,5571.0826,1170.6003,-1310.1575,5562.7889,1166.6830,,,,,,
1,Line,61.2100,170,-60.0860,10.6332,4.8237,-1417.1094,5581.7159,1175.4240,-1357.0234,5571.0826,1170.6003,,,,,,
1,Line,56.2895,170,-55.1750,9.7642,5.3749,-1472.2844,5591.4800,1180.7989,-1417.1094,5581.7159,1175.4240,,,,,,
1,Line,44.3825,170,-43.5372,7.7047,3.8672,-1202.8343,5543.7963,1157.9179,-1159.2971,5536.0916,1154.0507,,,,,,
1,Line,39.9181,170,-39.1786,6.9333,3.2279,-1242.0129,5550.7296,1161.1458,-1202.8343,5543.7963,1157.9179,,,,,,
1,Line,69.4246,170,-68.1446,12.0593,5.5372,-1310.1575,5562.7889,1166.6830,-1242.0129,5550.7296,1161.1458,,,,,,
1,Line,56.3810,141,43.5372,-35.5227,-4.6329,-1159.2971,5746.8123,1136.9545,-1202.8343,5782.3351,1141.5874,,,,,,
1,Line,10.9846,168,-10.7415,2.2553,0.4402,-2589.0760,5858.6935,1275.0578,-2578.3345,5856.4382,1274.6176,,,,,,
1,Line,14.1603,139,-10.7415,9.2253,-0.1664,-2589.0760,5830.4081,1277.5194,-2578.3345,5821.1828,1277.6857,,,,,,
1,Line,48.9448,9,-48.0674,-8.0308,4.5416,-2040.1717,5675.4403,1212.0996,-1992.1043,5683.4710,1207.5580,,,,,,
1,Line,13.6086,142,-10.7415,8.3536,-0.1743,-2589.0760,5935.2088,1267.5047,-2578.3345,5926.8552,1267.6790,,,,,,
1,Line,14.8977,146,12.3591,-8.2224,-1.2586,-1872.6750,5656.3007,1196.1592,-1885.0341,5664.5231,1197.4178,,,,,,
1,Line,11.0449,167,-10.7415,2.5399,0.3974,-2589.0760,5823.7227,1278.0832,-2578.3345,5821.1828,1277.6857,,,,,,
1,Line,21.4456,138,15.9310,-14.2508,-1.7416,-1095.1922,5473.2163,1127.8028,-1111.1232,5487.4670,1129.5444,,,,,,
1,Line,12.6044,35,-10.3735,-7.1584,0.1328,-337.2039,5387.4375,1081.1252,-326.8304,5394.5959,1080.9924,,,,,,
1,Line,109.2900,168,-106.5283,22.3666,9.7859,-1523.6377,5634.9943,1183.1513,-1417.1094,5612.6277,1173.3653,,,,,,
1,Line,68.1279,9,-66.9066,-11.1783,6.3216,-2107.0782,5664.2620,1218.4212,-2040.1717,5675.4403,1212.0996,,,,,,
1,Line,121.8732,165,-117.3422,30.7081,11.8705,-2107.0782,5664.2620,1218.4212,-1989.7361,5633.5539,1206.5507,,,,,,
1,Line,5.6292,171,-5.5426,0.8704,0.4590,-2578.3345,5926.8552,1267.6790,-2572.7919,5925.9848,1267.2200,,,,,,
1,Line,57.1268,140,-43.5372,36.9349,1.9462,-1202.8343,5710.8399,1146.9302,-1159.2971,5673.9050,1144.9840,,,,,,
1,Line,17.1436,30,14.7678,8.6062,-1.3218,-554.0452,5431.4189,1116.6962,-568.8130,5422.8127,1118.0180,,,,,,
1,Line,121.8311,165,-117.3422,30.8570,11.0213,-2107.0782,5661.9753,1244.1077,-1989.7361,5631.1183,1233.0864,,,,,,
1,Line,2.6857,13,2.6025,0.5841,-0.3143,-1987.1335,5682.5914,1228.9114,-1989.7361,5682.0073,1229.2257,,,,,,
1,Line,35.1451,31,29.9328,18.2487,-2.4887,-445.8804,5408.4779,1114.7976,-475.8132,5390.2293,1117.2863,,,,,,
1,Line,0.3305,31,0.2815,0.1716,-0.0234,-445.5989,5408.6495,1114.7742,-445.8804,5408.4779,1114.7976,,,,,,
1,Line,36.0840,30,31.0835,18.1145,-2.7822,-568.8130,5422.8127,1118.0180,-599.8965,5404.6982,1120.8002,,,,,,
1,Line,6.4067,27,5.6617,2.8691,-0.8709,-1089.5305,5547.9071,1146.2870,-1095.1922,5545.0380,1147.1579,,,,,,
1,Line,10.8864,171,-10.7415,1.6869,0.5369,-2589.0760,5928.5421,1268.2159,-2578.3345,5926.8552,1267.6790,,,,,,
1,Line,6.3591,27,-5.6617,-2.8338,0.5933,-1095.1922,5546.9792,1128.6205,-1089.5305,5549.8130,1128.0272,,,,,,
1,Line,110.1337,167,-106.9519,25.1854,7.5120,-1417.1094,5549.0225,1155.0067,-1310.1575,5523.8371,1147.4947,,,,,,
1,Line,64.6739,167,-62.7340,14.7728,5.3782,-1755.9410,5628.8118,1184.7695,-1693.2070,5614.0390,1179.3913,,,,,,
1,Line,8.0633,143,6.4428,-4.8111,-0.6003,-1749.4982,5624.0007,1184.1692,-1755.9410,5628.8118,1184.7695,,,,,,
1,Line,5.7108,167,-5.5426,1.3106,0.4190,-2578.3345,5821.1828,1277.6857,-2572.7919,5819.8723,1277.2667,,,,,,
1,Line,34.1862,151,-29.7746,16.7323,1.4844,-2490.1044,5771.6007,1273.2871,-2460.3298,5754.8684,1271.8028,,,,,,
1,Line,36.8009,5,-36.5163,-3.1625,3.2964,-2460.3298,5756.7069,1250.9182,-2423.8136,5759.8694,1247.6218,,,,,,
1,Line,5.8720,127,3.5545,-4.6684,-0.2268,-225.3588,5361.0247,1078.0572,-228.9133,5365.6931,1078.2840,,,,,,
1,Line,10.9912,168,-10.7415,2.2479,0.6112,-2589.0760,5859.6041,1262.9590,-2578.3345,5857.3562,1262.3478,,,,,,
1,Line,6.3638,151,-5.5426,3.1147,0.2763,-2578.3345,5821.1828,1277.6857,-2572.7919,5818.0681,1277.4094,,,,,,
1,Line,109.8179,167,-106.5283,25.0857,9.0782,-1523.6377,5574.1082,1164.0849,-1417.1094,5549.0225,1155.0067,,,,,,
1,Line,5.6798,168,-5.5426,1.1637,0.4313,-2578.3345,5856.4382,1274.6176,-2572.7919,5855.2745,1274.1863,,,,,,
1,Line,6.2239,153,-5.5426,2.8182,0.2746,-2578.3345,5891.6632,1271.2819,-2572.7919,5888.8450,1271.0073,,,,,,
1,Line,84.6917,165,-81.5821,21.3498,7.8258,-2460.3298,5756.7069,1250.9182,-2378.7478,5735.3571,1243.0924,,,,,,
1,Line,61.1957,165,-59.0003,15.5151,4.8114,-2460.3298,5754.8684,1271.8028,-2401.3295,5739.3533,1266.9914,,,,,,
1,Line,92.5287,167,-89.7142,21.2131,7.9329,-1729.2941,5620.4252,1206.9241,-1639.5800,5599.2121,1198.9912,,,,,,
1,Line,122.0115,165,-117.5772,30.7696,10.7540,-2224.6554,5695.0316,1229.1752,-2107.0782,5664.2620,1218.4212,,,,,,
1,Line,33.0180,147,-27.7556,17.8415,1.2243,-2224.6554,5737.5546,1249.2939,-2196.8998,5719.7131,1248.0696,,,,,,
1,Line,121.1484,167,-117.5772,27.8014,8.9233,-2224.6554,5737.5546,1249.2939,-2107.0782,5709.7532,1240.3706,,,,,,
1,Line,16.5029,173,-16.2841,2.1271,1.6277,-1159.2971,5776.6479,1137.2356,-1143.0130,5774.5208,1135.6079,,,,,,
1,Line,11.1209,165,-10.7415,2.8110,0.6267,-2589.0760,5790.3994,1261.8650,-2578.3345,5787.5883,1261.2383,,,,,,
1,Line,11.4069,20,-10.7415,-3.8038,0.5173,-2589.0760,5783.7846,1261.7556,-2578.3345,5787.5883,1261.2383,,,,,,
1,Line,42.2303,147,-35.4996,22.8194,1.5659,-2196.8998,5719.7131,1248.0696,-2161.4002,5696.8937,1246.5038,,,,,,
1,Line,23.9502,144,19.3754,-13.9307,-2.0360,-1853.2996,5642.3701,1194.1231,-1872.6750,5656.3007,1196.1592,,,,,,
1,Line,20.9036,140,-15.9310,13.5151,0.7122,-1111.1232,5633.0366,1142.8305,-1095.1922,5619.5215,1142.1183,,,,,,
1,Line,41.7331,8,-41.1840,-5.7680,3.5012,-2224.6554,5695.0316,1229.1752,-2183.4714,5700.7996,1225.6740,,,,,,
1,Line,7.4259,140,5.6617,-4.7584,-0.6689,-1089.5305,5763.5158,1130.1590,-1095.1922,5768.2742,1130.8279,,,,,,
1,Line,72.6812,168,-71.1272,14.9338,0.6775,-210.5405,5359.2968,1112.8289,-139.4134,5344.3629,1112.1513,,,,,,
1,Line,118.9387,168,-115.9423,24.2632,10.7282,-1639.5800,5660.9031,1175.6186,-1523.6377,5636.6399,1164.8904,,,,,,
1,Line,50.3603,154,45.2266,-21.7250,-4.3286,-942.0574,4800.2202,1102.7617,-987.2840,4821.9452,1107.0903,,,,,,
1,Line,70.0290,154,62.8952,-30.2123,-5.9567,-879.1622,4770.0079,1096.8051,-942.0574,4800.2202,1102.7617,,,,,,
1,Line,17.5103,154,15.7360,-7.5589,-1.3607,-863.4263,4762.4489,1095.4443,-879.1622,4770.0079,1096.8051,,,,,,
1,Line,54.3246,154,48.7318,-23.4088,-5.3301,-1095.1922,4873.7800,1119.6346,-1143.9240,4897.1887,1124.9647,,,,,,
1,Line,105.0643,154,94.1889,-45.2445,-10.9495,-1001.0034,4828.5354,1108.6851,-1095.1922,4873.7800,1119.6346,,,,,,
1,Line,15.3035,154,13.7194,-6.5902,-1.5948,-987.2840,4821.9452,1107.0903,-1001.0034,4828.5354,1108.6851,,,,,,
1,Line,2.6873,154,2.4212,-1.1630,-0.0843,-334.7828,4508.5099,1065.6331,-337.2039,4509.6729,1065.7174,,,,,,
1,Line,117.5096,154,105.8694,-50.8554,-3.7266,-228.9133,4457.6545,1061.9064,-334.7828,4508.5099,1065.6331,,,,,,
1,Line,19.4748,154,17.5293,-8.4204,-1.0445,-211.3841,4449.2341,1060.8619,-228.9133,4457.6545,1061.9064,,,,,,
1,Line,102.9822,154,92.5464,-44.4555,-8.0127,-770.8799,4717.9934,1087.4316,-863.4263,4762.4489,1095.4443,,,,,,
1,Line,44.1481,154,39.7192,-19.0795,-2.7223,-731.1607,4698.9139,1084.7093,-770.8799,4717.9934,1087.4316,,,,,,
1,Line,76.3283,154,68.6708,-32.9867,-4.7121,-662.4899,4665.9272,1079.9972,-731.1607,4698.9139,1084.7093,,,,,,
1,Line,65.6718,154,58.9103,-28.2981,-6.4480,-1143.9240,4897.1887,1124.9647,-1202.8343,4925.4869,1131.4126,,,,,,
1,Line,18.9413,154,17.0150,-8.1733,-1.5681,-1622.5649,5127.1085,1165.3320,-1639.5800,5135.2819,1166.9001,,,,,,
1,Line,110.1205,154,98.9273,-47.5207,-9.0392,-1523.6377,5079.5879,1156.2928,-1622.5649,5127.1085,1165.3320,,,,,,
1,Line,9.7732,154,8.7844,-4.2197,-0.7376,-1514.8532,5075.3682,1155.5552,-1523.6377,5079.5879,1156.2928,,,,,,
1,Line,91.4320,154,82.0750,-39.4255,-8.3140,-1755.9410,5191.1770,1176.8688,-1838.0160,5230.6026,1185.1828,,,,,,
1,Line,28.2428,154,25.3814,-12.1922,-2.1887,-1730.5596,5178.9848,1174.6801,-1755.9410,5191.1770,1176.8688,,,,,,
1,Line,101.2313,154,90.9796,-43.7029,-7.7800,-1639.5800,5135.2819,1166.9001,-1730.5596,5178.9848,1174.6801,,,,,,
1,Line,57.3616,154,51.6100,-24.7914,-3.4865,-1310.1575,4977.0406,1140.2111,-1361.7675,5001.8320,1143.6976,,,,,,
1,Line,22.3653,154,20.1052,-9.6577,-1.6475,-1290.0523,4967.3829,1138.5636,-1310.1575,4977.0406,1140.2111,,,,,,
1,Line,97.0226,154,87.2180,-41.8960,-7.1510,-1202.8343,4925.4869,1131.4126,-1290.0523,4967.3829,1138.5636,,,,,,
1,Line,108.7395,154,97.7438,-46.9522,-8.1179,-1417.1094,5028.4160,1147.4373,-1514.8532,5075.3682,1155.5552,,,,,,
1,Line,3.2201,154,2.8970,-1.3916,-0.1984,-1414.2123,5027.0244,1147.2389,-1417.1094,5028.4160,1147.4373,,,,,,
1,Line,58.2894,154,52.4448,-25.1924,-3.5413,-1361.7675,5001.8320,1143.6976,-1414.2123,5027.0244,1147.2389,,,,,,
1,Line,5.6830,168,-5.5426,1.1599,0.4803,-2578.3345,5857.3562,1262.3478,-2572.7919,5856.1963,1261.8675,,,,,,
1,Line,29.4738,41,22.2703,19.1422,-2.5134,-110.3409,5369.3519,1108.8703,-132.6112,5350.2097,1111.3837,,,,,,
1,Line,79.6468,41,60.1808,51.7278,-6.7919,-50.1602,5421.0796,1102.0784,-110.3409,5369.3519,1108.8703,,,,,,
1,Line,13.6017,148,-11.5701,7.1215,0.6520,-2460.3298,5754.8684,1271.8028,-2448.7598,5747.7469,1271.1508,,,,,,
1,Line,34.3829,134,24.0447,-24.5428,-1.2990,-613.2933,5406.2603,1090.2736,-637.3380,5430.8031,1091.5727,,,,,,
1,Line,42.9412,150,-36.9701,21.7647,1.8596,-2578.3345,5785.8996,1280.4860,-2541.3644,5764.1349,1278.6265,,,,,,
1,Line,110.4887,169,-108.2906,21.7444,2.8412,-337.2039,5387.4375,1081.1252,-228.9133,5365.6931,1078.2840,,,,,,
1,Line,33.2149,133,22.5466,-24.3681,-1.0361,-420.3622,5383.7633,1083.5222,-442.9088,5408.1314,1084.5584,,,,,,
1,Line,111.6141,166,-108.3950,26.3607,3.6539,-445.5989,5320.2477,1083.3546,-337.2039,5293.8870,1079.7008,,,,,,
1,Line,13.9729,140,-10.7415,8.9349,-0.1728,-2589.0760,5865.3731,1274.4448,-2578.3345,5856.4382,1274.6176,,,,,,
1,Line,122.3251,165,-118.0047,31.0312,8.6833,-2578.3345,5785.8996,1280.4860,-2460.3298,5754.8684,1271.8028,,,,,,
1,Line,16.2575,35,13.2939,9.2798,-1.2097,-323.9100,5394.2554,1112.2091,-337.2039,5384.9756,1113.4188,,,,,,
1,Line,52.8437,29,45.9348,25.7100,-4.6314,-724.9451,5419.2797,1126.0043,-770.8799,5393.5697,1130.6357,,,,,,
1,Line,121.2964,90,0.0000,0.0000,121.2964,-27.4131,4360.8619,1173.4799,-27.4131,4360.8619,1052.1835,,,,,,
1,Line,84.7294,168,-82.7471,18.0169,2.7152,-419.9510,5405.4544,1083.8404,-337.2039,5387.4375,1081.1252,,,,,,
1,Line,118.9952,168,-115.9423,24.3432,11.1646,-1639.5800,5659.3375,1194.3159,-1523.6377,5634.9943,1183.1513,,,,,,
1,Line,79.9617,154,71.9707,-34.5718,-4.3454,-139.4134,4414.6623,1056.5165,-211.3841,4449.2341,1060.8619,,,,,,
1,Line,30.5135,154,27.4918,-13.2059,-0.9390,-111.9216,4401.4564,1055.5776,-139.4134,4414.6623,1056.5165,,,,,,
1,Line,68.5515,154,61.7615,-29.6677,-2.1577,-50.1602,4371.7887,1053.4198,-111.9216,4401.4564,1055.5776,,,,,,
1,Line,7.1357,144,5.7730,-4.1597,-0.5364,-1639.5800,5601.4107,1174.7939,-1645.3530,5605.5704,1175.3303,,,,,,
1,Line,5.7657,171,-5.6617,0.8880,0.6325,-1095.1922,5694.5082,1130.1330,-1089.5305,5693.6202,1129.5006,,,,,,
1,Line,11.6066,22,-10.7415,-4.3671,0.5118,-2589.0760,5852.9891,1262.8596,-2578.3345,5857.3562,1262.3478,,,,,,
1,Line,74.8255,17,70.8964,21.8801,-9.6858,-1523.6377,5634.9943,1183.1513,-1594.5340,5613.1142,1192.8371,,,,,,
1,Line,6.2925,152,-5.5426,2.9665,0.2749,-2578.3345,5856.4382,1274.6176,-2572.7919,5853.4717,1274.3427,,,,,,
1,Line,55.2853,167,-53.6270,12.6283,4.5975,-1693.2070,5614.0390,1179.3913,-1639.5800,5601.4107,1174.7939,,,,,,
1,Line,11.9500,26,-10.7415,-5.2122,0.5063,-2589.0760,5956.7996,1264.3152,-2578.3345,5962.0118,1263.8089,,,,,,
1,Line,10.8489,173,-10.7415,1.4031,0.5909,-2589.0760,5963.4149,1264.3998,-2578.3345,5962.0118,1263.8089,,,,,,
1,Line,33.8564,134,23.3788,-24.4651,-1.0713,-517.0701,5395.0401,1086.6298,-540.4489,5419.5052,1087.7011,,,,,,
1,Line,54.9870,139,41.3884,-36.0193,-3.6295,-1202.8343,5498.5642,1138.8231,-1244.2227,5534.5835,1142.4527,,,,,,
1,Line,32.4248,140,24.7081,-20.9096,-1.9146,-1343.6474,5552.1784,1150.0898,-1368.3555,5573.0881,1152.0044,,,,,,
1,Line,43.9493,140,33.4899,-28.3414,-2.5951,-1310.1575,5523.8371,1147.4947,-1343.6474,5552.1784,1150.0898,,,,,,
1,Line,2.6670,147,-2.2401,1.4410,0.1346,-1991.9761,5683.4484,1229.3603,-1989.7361,5682.0073,1229.2257,,,,,,
1,Line,82.0669,40,-62.5586,-53.1168,0.0974,-112.7187,5369.6291,1074.2035,-50.1602,5422.7459,1074.1061,,,,,,
1,Line,17.6249,25,15.9310,7.2661,-2.0109,-1095.1922,5545.0380,1147.1579,-1111.1232,5537.7719,1149.1688,,,,,,
1,Line,14.3508,138,-10.7415,9.5153,-0.1562,-2589.0760,5795.4149,1280.3299,-2578.3345,5785.8996,1280.4860,,,,,,
1,Line,11.1125,165,-10.7415,2.8247,0.3584,-2589.0760,5788.7243,1280.8444,-2578.3345,5785.8996,1280.4860,,,,,,
1,Line,26.5488,42,19.6017,17.7382,-2.4437,-209.3116,5380.8925,1110.5602,-228.9133,5363.1543,1113.0039,,,,,,
1,Line,110.5992,167,-107.3232,25.2729,8.6716,-1310.1575,5523.8371,1147.4947,-1202.8343,5498.5642,1138.8231,,,,,,
1,Line,110.2333,167,-106.9519,25.2890,8.5519,-1417.1094,5546.6084,1177.7621,-1310.1575,5521.3193,1169.2101,,,,,,
1,Line,34.5269,22,31.7830,12.9459,-3.7883,-1385.3264,5559.5542,1173.9738,-1417.1094,5546.6084,1177.7621,,,,,,
1,Line,66.3268,153,-59.3430,29.6217,-0.4508,-20.5721,5406.3104,1102.3032,38.7709,5376.6887,1102.7540,,,,,,
1,Line,86.5149,146,-71.7741,48.0982,4.4555,-2061.5102,5679.2165,1237.5419,-1989.7361,5631.1183,1233.0864,,,,,,
1,Line,36.2104,137,26.2784,-24.8033,-2.3321,-897.1948,5439.3651,1108.5087,-923.4732,5464.1684,1110.8407,,,,,,
1,Line,24.8481,137,18.0326,-17.0204,-1.6003,-879.1622,5422.3447,1106.9084,-897.1948,5439.3651,1108.5087,,,,,,
1,Line,42.9229,23,39.1786,16.9089,-4.6365,-1202.8343,5567.6385,1156.5093,-1242.0129,5550.7296,1161.1458,,,,,,
1,Line,110.5970,168,-108.1217,22.7012,5.1033,-987.2840,5522.3816,1135.8061,-879.1622,5499.6804,1130.7028,,,,,,
1,Line,31.6894,139,23.8525,-20.7582,-2.0917,-1244.2227,5534.5835,1142.4527,-1268.0752,5555.3417,1144.5444,,,,,,
1,Line,44.3100,148,-37.6943,23.2077,1.9791,-2296.9820,5737.4244,1256.5167,-2259.2877,5714.2166,1254.5376,,,,,,
1,Line,40.7107,148,-34.6323,21.3226,1.8183,-2259.2877,5714.2166,1254.5376,-2224.6554,5692.8940,1252.7193,,,,,,
1,Line,122.1373,165,-117.7660,30.9684,9.4682,-2342.4214,5723.8625,1262.1875,-2224.6554,5692.8940,1252.7193,,,,,,
1,Line,3.5078,137,2.5727,-2.3644,-0.3092,-987.2840,5447.8056,1115.6522,-989.8567,5450.1701,1115.9614,,,,,,
1,Line,5.8192,168,-5.6617,1.1848,0.6358,-1095.1922,5546.9792,1128.6205,-1089.5305,5545.7943,1127.9847,,,,,,
1,Line,46.6575,150,-40.1604,23.6442,2.2401,-2394.8846,5754.7499,1265.1139,-2354.7242,5731.1057,1262.8738,,,,,,
1,Line,5.5712,3,-5.5426,-0.3333,0.4558,-2578.3345,5787.5883,1261.2383,-2572.7919,5787.9216,1260.7826,,,,,,
1,Line,5.6357,9,-5.5426,-0.9145,0.4529,-2578.3345,5927.1261,1263.3490,-2572.7919,5928.0407,1262.8961,,,,,,
1,Line,5.6305,171,-5.5426,0.8693,0.4763,-2578.3345,5927.1261,1263.3490,-2572.7919,5926.2568,1262.8727,,,,,,
1,Line,93.5757,167,-90.5421,21.3212,10.1952,-1095.1922,5473.2163,1127.8028,-1004.6501,5451.8951,1117.6076,,,,,,
1,Line,36.9382,137,27.0909,-24.8980,-3.2558,-989.8567,5450.1701,1115.9614,-1016.9476,5475.0681,1119.2171,,,,,,
1,Line,44.1222,173,-43.5372,5.6871,4.3518,-1202.8343,5782.3351,1141.5874,-1159.2971,5776.6479,1137.2356,,,,,,
1,Line,53.4695,28,47.0251,24.9100,-5.2069,-770.8799,5476.7684,1124.4117,-817.9050,5451.8584,1129.6186,,,,,,
1,Line,98.9661,137,72.5829,-66.7076,-8.7229,-1016.9476,5475.0681,1119.2171,-1089.5305,5541.7757,1127.9401,,,,,,
1,Line,7.7197,137,5.6617,-5.2034,-0.6804,-1089.5305,5541.7757,1127.9401,-1095.1922,5546.9792,1128.6205,,,,,,
1,Line,8.8668,154,-7.9954,3.8332,0.0288,-50.1602,5522.5747,1090.1089,-42.1648,5518.7415,1090.0801,,,,,,
1,Line,14.3661,167,-13.9237,3.2788,1.3292,-1989.7361,5683.8667,1207.3342,-1975.8124,5680.5879,1206.0050,,,,,,
1,Line,1.9321,145,1.5835,-1.0950,-0.1625,-1988.1525,5682.7717,1207.1717,-1989.7361,5683.8667,1207.3342,,,,,,
1,Line,18.2076,26,16.2841,7.8488,-2.1771,-1143.0130,5596.4721,1148.5116,-1159.2971,5588.6232,1150.6887,,,,,,
1,Line,11.4540,25,10.3531,4.7221,-1.3068,-1143.0130,5523.2270,1153.1941,-1153.3661,5518.5049,1154.5009,,,,,,
1,Line,39.2151,145,32.1402,-22.2249,-3.2988,-1956.0123,5660.5468,1203.8729,-1988.1525,5682.7717,1207.1717,,,,,,
1,Line,106.4149,167,-103.1374,24.2872,9.8458,-1975.8124,5680.5879,1206.0050,-1872.6750,5656.3007,1196.1592,,,,,,
1,Line,41.8437,140,-31.8898,27.0538,1.4255,-1143.0130,5660.0904,1144.2560,-1111.1232,5633.0366,1142.8305,,,,,,
1,Line,57.5413,6,-56.9839,-6.4528,4.7117,-2331.8154,5727.0516,1238.7308,-2274.8315,5733.5044,1234.0191,,,,,,
1,Line,23.9462,154,-21.5927,10.3522,0.0777,-42.1648,5518.7415,1090.0801,-20.5721,5508.3892,1090.0024,,,,,,
1,Line,16.6220,170,-16.2841,2.9880,1.4804,-1159.2971,5631.2841,1147.9462,-1143.0130,5628.2961,1146.4658,,,,,,
1,Line,21.3669,140,-16.2841,13.8146,0.7279,-1159.2971,5673.9050,1144.9840,-1143.0130,5660.0904,1144.2560,,,,,,
1,Line,32.5515,170,-31.8898,5.8515,2.8992,-1143.0130,5628.2961,1146.4658,-1111.1232,5622.4446,1143.5666,,,,,,
1,Line,11.7154,23,-10.7415,-4.6488,0.5096,-2589.0760,5887.5921,1263.3715,-2578.3345,5892.2409,1262.8619,,,,,,
1,Line,10.9367,170,-10.7415,1.9663,0.6041,-2589.0760,5894.2072,1263.4660,-2578.3345,5892.2409,1262.8619,,,,,,
1,Line,19.3940,14,18.6594,4.7060,-2.4101,-1854.0156,5659.0339,1217.2118,-1872.6750,5654.3279,1219.6219,,,,,,
1,Line,10.9317,170,-10.7415,1.9710,0.4867,-2589.0760,5893.6341,1271.7686,-2578.3345,5891.6632,1271.2819,,,,,,
1,Line,24.1339,153,-21.5927,10.7783,-0.1640,-42.1648,5417.0887,1102.1391,-20.5721,5406.3104,1102.3032,,,,,,
1,Line,2.1621,33,1.8097,1.1640,-0.2118,-20.5721,5338.5202,1109.6978,-22.3818,5337.3562,1109.9095,,,,,,
1,Line,10.8892,171,-10.7415,1.6847,0.5973,-2589.0760,5928.8109,1263.9462,-2578.3345,5927.1261,1263.3490,,,,,,
1,Line,23.9475,154,-21.5927,10.3490,0.3682,-42.1648,5519.5240,1075.5878,-20.5721,5509.1751,1075.2195,,,,,,
1,Line,40.9424,122,21.5927,-34.7777,-0.7392,-20.5721,5576.3123,1076.2391,-42.1648,5611.0900,1076.9784,,,,,,
1,Line,41.5976,121,-21.5927,35.4216,-3.0703,-42.1648,5509.4588,1091.2457,-20.5721,5474.0372,1094.3160,,,,,,
1,Line,41.3025,122,21.5927,-35.1997,-0.7938,-20.5721,5475.1226,1074.6364,-42.1648,5510.3223,1075.4302,,,,,,
1,Line,11.8300,25,-10.7415,-4.9305,0.5078,-2589.0760,5922.1957,1263.8567,-2578.3345,5927.1261,1263.3490,,,,,,
1,Line,13.7890,141,-10.7415,8.6443,-0.1754,-2589.0760,5900.3075,1271.1065,-2578.3345,5891.6632,1271.2819,,,,,,
1,Line,16.3371,168,-15.9310,3.3449,1.3840,-1111.1232,5548.3829,1148.5419,-1095.1922,5545.0380,1147.1579,,,,,,
1,Line,122.4143,165,-118.0047,30.8815,10.3201,-2578.3345,5787.5883,1261.2383,-2460.3298,5756.7069,1250.9182,,,,,,
1,Line,33.2556,141,25.6185,-21.0707,-2.3769,-1442.1380,5569.6080,1157.3289,-1467.7565,5590.6788,1159.7057,,,,,,
1,Line,44.6470,168,-43.5372,9.1411,3.7823,-1202.8343,5567.6385,1156.5093,-1159.2971,5558.4974,1152.7270,,,,,,
1,Line,16.6992,168,-16.2841,3.4190,1.4147,-1159.2971,5558.4974,1152.7270,-1143.0130,5555.0784,1151.3123,,,,,,
1,Line,54.7280,25,49.4682,22.5624,-6.2441,-1153.3661,5518.5049,1154.5009,-1202.8343,5495.9425,1160.7450,,,,,,
1,Line,120.6718,167,-117.0611,27.6794,9.6039,-1989.7361,5682.0073,1229.2257,-1872.6750,5654.3279,1219.6219,,,,,,
1,Line,23.3193,11,22.7298,4.5066,-2.6144,-1872.6750,5654.3279,1219.6219,-1895.4048,5649.8213,1222.2363,,,,,,
1,Line,18.7742,168,-18.3728,3.8575,0.1750,-228.9133,5363.1543,1113.0039,-210.5405,5359.2968,1112.8289,,,,,,
1,Line,32.4898,141,25.0286,-20.5855,-2.3222,-1417.1094,5549.0225,1155.0067,-1442.1380,5569.6080,1157.3289,,,,,,
