Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.1285,,,,,,,,,,,,,,90,-0.0001,-0.0882,0.0934,-18.4686,26.8023,-0.8782,-18.4685,26.8905,-0.9716
1,Line,0.3362,,,,,,,,,,,,,,90,0.0000,0.3072,-0.1368,-18.3873,26.0719,-2.7296,-18.3873,25.7647,-2.5928
1,Line,0.1576,,,,,,,,,,,,,,157,0.1197,-0.0513,-0.0888,-18.3873,25.7647,-2.5928,-18.5070,25.8159,-2.5040
1,Line,0.1708,,,,,,,,,,,,,,134,-0.1121,0.1172,-0.0535,-18.4685,26.8905,-0.9716,-18.3564,26.7733,-0.9180
1,Line,0.1576,,,,,,,,,,,,,,165,0.1197,-0.0317,-0.0975,-18.3873,26.0719,-2.7296,-18.5070,26.1035,-2.6321
1,Line,0.1576,,,,,,,,,,,,,,40,0.1197,0.1003,0.0213,-18.3873,28.1421,-0.8656,-18.5070,28.0418,-0.8869
1,Line,0.0578,,,,,,,,,,,,,,14,0.0559,0.0139,-0.0045,-18.4178,26.2022,-1.0807,-18.4737,26.1882,-1.0761
1,Line,0.1283,,,,,,,,,,,,,,29,0.0507,0.0280,0.1145,-18.4178,26.2022,-1.0807,-18.4685,26.1741,-1.1951
1,Line,0.0529,,,,,,,,,,,,,,114,-0.0185,0.0413,-0.0273,-18.4167,25.5421,-0.7219,-18.3982,25.5007,-0.6946
1,Line,0.1200,,,,,,,,,,,,,,110,0.0052,-0.0141,-0.1190,-18.4685,26.1741,-1.1951,-18.4737,26.1882,-1.0761
1,Line,0.2946,,,,,,,,,,,,,,100,-0.0291,0.1722,0.2373,-18.4852,26.3498,-1.7222,-18.4561,26.1777,-1.9595
1,Line,0.0531,,,,,,,,,,,,,,65,0.0184,0.0389,-0.0310,-18.3992,27.3795,-2.0595,-18.4176,27.3406,-2.0285
1,Line,0.3011,,,,,,,,,,,,,,90,0.0010,-0.2439,-0.1765,-18.3982,27.1357,-2.2361,-18.3992,27.3795,-2.0595
1,Line,0.0529,,,,,,,,,,,,,,43,-0.0185,-0.0174,0.0464,-18.4167,27.1183,-2.1897,-18.3982,27.1357,-2.2361
1,Line,0.2746,,,,,,,,,,,,,,90,-0.0009,0.2223,0.1612,-18.4176,27.3406,-2.0285,-18.4167,27.1183,-2.1897
