,,,,117,0,0,0.0002,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,
1,Line,,,,,,,90,0,0,-0.0002,-0.361,0.6367,0.9189,0.0232,-0.361,0.6367,0.9282
1,Line,,,,,,,100,0,0,0,-0.361,0.6367,0.9387,0.0534,-0.361,0.6367,0.9399
1,Line,,,,,,,70,0,0,0.0005,-0.361,0.6367,0.9871,0.0643,-0.361,0.6367,0.9676
1,Line,,,,,,,12,0,0,-0.0004,-0.361,0.6367,0.9724,0.0409,-0.361,0.6367,0.9871
1,Line,,,,,,,107,0,0,0.0001,-0.361,0.6367,0.9871,0.0539,-0.361,0.6367,0.9827
1,Line,,,,,,,108,0,0,0.0001,-0.361,0.6367,0.9724,0.052,-0.361,0.6367,0.9676
1,Line,,,,,,,117,0,0,-0.0001,-0.361,0.6367,0.9399,0.0488,-0.361,0.6367,0.942
1,Line,,,,,,,61,0,0,0.0007,-0.361,0.6367,0.9724,0.0721,-0.361,0.6367,0.942
1,Line,,,,,,,14,0,0,-0.0008,-0.361,0.6367,0.9399,0.0646,-0.361,0.6367,0.9724
1,Line,,,,,,,162,0,0,-0.0007,-0.361,0.6367,0.8907,0.0268,-0.361,0.6367,0.9173
1,Line,,,,,,,102,0,0,0,-0.361,0.6367,0.9282,0.0473,-0.361,0.6367,0.9294
1,Line,,,,,,,91,0,0,0.0002,-0.361,0.6367,0.9387,0.0546,-0.361,0.6367,0.9294
1,Line,,,,,,,41,0,0,-0.0003,-0.361,0.6367,0.9282,0.0155,-0.361,0.6367,0.9387
1,Line,,,,,,,140,0,0,-0.0003,-0.361,0.6367,0.9165,0.0128,-0.361,0.6367,0.9282
1,Line,,,,,,,99,0,0,-0.0006,-0.361,0.6367,0.8907,0.0563,-0.361,0.6367,0.9165
1,Line,,,,,,,102,0,0,0,-0.361,0.6367,0.9165,0.0513,-0.361,0.6367,0.9173
1,Line,,,,,,,98,0,0,0.0003,-0.361,0.6367,0.9282,0.0486,-0.361,0.6367,0.9173
1,Line,,,,,,,127,0,0,0.0002,-0.361,0.6367,0.878,0.0568,-0.361,0.6367,0.8689
1,Line,,,,,,,19,0,0,0.0006,-1.3141,-0.0941,0.747,0.0328,-1.3141,-0.0941,0.724
1,Line,,,,,,,3,0,0,-0.0021,-1.3141,-0.0941,0.7161,0.5411,-1.3141,-0.0941,0.8004
1,Line,,,,,,,180,0,0,0.0002,-1.3141,-0.0941,0.724,0.5527,-1.3141,-0.0941,0.7161
1,Line,,,,,,,126,0,0,-0.0019,-1.3141,-0.0941,0.724,0.0826,-1.3141,-0.0941,0.8004
1,Line,,,,,,,163,0,0,-0.0003,-1.3141,-0.0941,0.703,0.0613,-1.3141,-0.0941,0.7138
1,Line,,,,,,,103,0,0,0.0003,-1.3141,-0.0941,0.7138,0.024,-1.3141,-0.0941,0.702
1,Line,,,,,,,156,0,0,0.0013,-1.3141,-0.0941,0.8004,0.0695,-1.3141,-0.0941,0.747
1,Line,,,,,,,180,0,0,-0.0003,-1.3141,-0.0941,0.7871,0.5334,-1.3141,-0.0941,0.8004
1,Line,,,,,,,90,0,0,-0.0019,-1.3141,-0.0941,0.6983,0.0838,-1.3141,-0.0941,0.7776
1,Line,,,,,,,173,0,0,-0.0018,-1.3141,-0.0941,0.6983,0.2659,-1.3141,-0.0941,0.7725
1,Line,,,,,,,179,0,0,-0.0001,-1.3141,-0.0941,0.7725,0.2533,-1.3141,-0.0941,0.7776
1,Line,,,,,,,179,0,0,-0.0002,-1.3141,-0.0941,0.7776,0.3483,-1.3141,-0.0941,0.7871
1,Line,,,,,,,88,0,0,-0.0017,-1.3141,-0.0941,0.7161,0.0752,-1.3141,-0.0941,0.7871
1,Line,,,,,,,3,0,0,-0.0022,-1.3141,-0.0941,0.6983,0.3599,-1.3141,-0.0941,0.7871
1,Line,,,,,,,179,0,0,0.0004,-1.3141,-0.0941,0.7161,0.3479,-1.3141,-0.0941,0.6983
1,Line,,,,,,,117,0,0,0.0007,-1.3141,-0.0941,0.702,0.042,-1.3141,-0.0941,0.6722
1,Line,,,,,,,4,0,0,-0.0005,-1.3141,-0.0941,0.2655,0.0938,-1.3141,-0.0941,0.2875
1,Line,,,,,,,103,0,0,-0.0004,-1.3141,-0.0941,0.251,0.0149,-1.3141,-0.0941,0.2655
1,Line,,,,,,,29,0,0,-0.001,-1.3141,-0.0941,0.2655,0.0425,-1.3141,-0.0941,0.3079
1,Line,,,,,,,177,0,0,0.0001,-1.3141,-0.0941,0.2546,0.0936,-1.3141,-0.0941,0.251
1,Line,,,,,,,177,0,0,0.0001,-1.3141,-0.0941,0.2607,0.1443,-1.3141,-0.0941,0.2546
1,Line,,,,,,,103,0,0,-0.0008,-1.3141,-0.0941,0.2546,0.0358,-1.3141,-0.0941,0.2875
1,Line,,,,,,,6,0,0,-0.0009,-1.3141,-0.0941,0.251,0.0978,-1.3141,-0.0941,0.2875
1,Line,,,,,,,55,0,0,0.0015,-1.3141,-0.0941,0.3691,0.0863,-1.3141,-0.0941,0.3075
1,Line,,,,,,,2,0,0,0,-1.3141,-0.0941,0.7036,0.078,-1.3141,-0.0941,0.703
1,Line,,,,,,,36,0,0,0.0008,-1.3141,-0.0941,0.703,0.0581,-1.3141,-0.0941,0.6722
1,Line,,,,,,,3,0,0,0,-1.3141,-0.0941,0.703,0.0531,-1.3141,-0.0941,0.702
1,Line,,,,,,,16,0,0,0.0003,-1.3141,-0.0941,0.7171,0.0634,-1.3141,-0.0941,0.7036
1,Line,,,,,,,16,0,0,0.0011,-1.3141,-0.0941,0.7171,0.1893,-1.3141,-0.0941,0.6722
1,Line,,,,,,,180,0,0,-0.0004,-1.3141,-0.0941,0.6993,0.5523,-1.3141,-0.0941,0.7171
1,Line,,,,,,,15,0,0,0.0008,-1.3141,-0.0941,0.7036,0.1259,-1.3141,-0.0941,0.6722
1,Line,,,,,,,86,0,0,-0.0019,-1.3141,-0.0941,0.6938,0.0836,-1.3141,-0.0941,0.7725
1,Line,,,,,,,67,0,0,0.0015,-1.3141,-0.0941,0.8685,0.0898,-1.3141,-0.0941,0.8069
1,Line,,,,,,,0,0,0,0.0007,-1.3141,-0.0941,0.251,0.1021,-1.3141,-0.0941,0.2243
1,Line,,,,,,,78,0,0,-0.0007,-1.3141,-0.0941,0.2224,0.0291,-1.3141,-0.0941,0.251
1,Line,,,,,,,1,0,0,0.0002,-1.3141,-0.0941,0.8069,0.2516,-1.3141,-0.0941,0.8004
1,Line,,,,,,,1,0,0,-0.0001,-1.3141,-0.0941,0.8978,0.2756,-1.3141,-0.0941,0.9029
1,Line,,,,,,,13,0,0,0.0017,-1.3141,-0.0941,0.8685,0.2922,-1.3141,-0.0941,0.8004
1,Line,,,,,,,75,0,0,0.0008,-1.3141,-0.0941,0.9029,0.0601,-1.3141,-0.0941,0.8685
1,Line,,,,,,,177,0,0,0,-1.3141,-0.0941,0.2243,0.0976,-1.3141,-0.0941,0.2224
1,Line,,,,,,,105,0,0,0.001,-1.3141,-0.0941,0.2758,0.0418,-1.3141,-0.0941,0.2346
1,Line,,,,,,,179,0,0,0.0002,-1.3141,-0.0941,0.2346,0.339,-1.3141,-0.0941,0.2272
1,Line,,,,,,,179,0,0,0.0014,-1.3141,-0.0941,0.2917,0.3301,-1.3141,-0.0941,0.2346
1,Line,,,,,,,178,0,0,0.0012,-1.3141,-0.0941,0.2758,0.3445,-1.3141,-0.0941,0.2272
1,Line,,,,,,,41,0,0,0.0007,-1.3141,-0.0941,0.2546,0.031,-1.3141,-0.0941,0.2243
1,Line,,,,,,,175,0,0,0.0009,-1.3141,-0.0941,0.2607,0.144,-1.3141,-0.0941,0.2243
1,Line,,,,,,,75,0,0,0.0008,-1.3141,-0.0941,0.2607,0.034,-1.3141,-0.0941,0.2272
1,Line,,,,,,,21,0,0,0.0025,-1.3141,-0.0941,0.9029,0.3265,-1.3141,-0.0941,0.8004
1,Line,,,,,,,30,0,0,0.0024,-1.3141,-0.0941,0.87,0.2175,-1.3141,-0.0941,0.7725
1,Line,,,,,,,178,0,0,-0.0002,-1.3141,-0.0941,0.8634,0.149,-1.3141,-0.0941,0.87
1,Line,,,,,,,20,0,0,0.0024,-1.3141,-0.0941,0.8724,0.2881,-1.3141,-0.0941,0.7725
1,Line,,,,,,,79,0,0,-0.0022,-1.3141,-0.0941,0.7725,0.1383,-1.3141,-0.0941,0.8634
1,Line,,,,,,,7,0,0,0.0004,-1.3141,-0.0941,0.7161,0.0167,-1.3141,-0.0941,0.6993
1,Line,,,,,,,0,0,0,0,-1.3141,-0.0941,0.7161,0.5527,-1.3141,-0.0941,0.7171
1,Line,,,,,,,86,0,0,0.0002,-1.3141,-0.0941,0.724,0.0072,-1.3141,-0.0941,0.7171
1,Line,,,,,,,178,0,0,-0.0001,-1.3141,-0.0941,0.87,0.0851,-1.3141,-0.0941,0.8724
1,Line,,,,,,,169,0,0,0.002,-1.3141,-0.0941,0.8827,0.5391,-1.3141,-0.0941,0.8004
1,Line,,,,,,,83,0,0,0.0024,-1.3141,-0.0941,0.8978,0.1444,-1.3141,-0.0941,0.8004
1,Line,,,,,,,1,0,0,-0.0004,-1.3141,-0.0941,0.8827,0.5373,-1.3141,-0.0941,0.8978
1,Line,,,,,,,84,0,0,0.0023,-1.3141,-0.0941,0.8827,0.1382,-1.3141,-0.0941,0.7871
1,Line,,,,,,,90,0,0,0.0023,-1.3141,-0.0941,0.8724,0.1381,-1.3141,-0.0941,0.7776
1,Line,,,,,,,15,0,0,0.0026,-1.3141,-0.0941,0.8827,0.3848,-1.3141,-0.0941,0.7776
1,Line,,,,,,,179,0,0,-0.0003,-1.3141,-0.0941,0.8724,0.3582,-1.3141,-0.0941,0.8827
1,Line,,,,,,,6,0,0,-0.0012,-1.3141,-0.0941,0.2546,0.1529,-1.3141,-0.0941,0.3037
1,Line,,,,,,,84,0,0,-0.0041,-1.3141,-0.0941,0.5323,0.1672,-1.3141,-0.0941,0.6993
1,Line,,,,,,,4,0,0,0.0006,-1.3141,-0.0941,0.5561,0.6788,-1.3141,-0.0941,0.5323
1,Line,,,,,,,178,0,0,-0.0041,-1.3141,-0.0941,0.5323,0.385,-1.3141,-0.0941,0.6983
1,Line,,,,,,,13,0,0,0.0019,-1.3141,-0.0941,0.6324,0.0845,-1.3141,-0.0941,0.5561
1,Line,,,,,,,4,0,0,-0.0016,-1.3141,-0.0941,0.6324,0.7159,-1.3141,-0.0941,0.6993
1,Line,,,,,,,179,0,0,0.001,-1.3141,-0.0941,0.6722,0.0437,-1.3141,-0.0941,0.6324
1,Line,,,,,,,4,0,0,-0.0035,-1.3141,-0.0941,0.5561,0.6919,-1.3141,-0.0941,0.6993
1,Line,,,,,,,179,0,0,0,-1.3141,-0.0941,0.6983,0.3481,-1.3141,-0.0941,0.6993
1,Line,,,,,,,1,0,0,-0.0017,-1.3141,-0.0941,0.6298,0.2672,-1.3141,-0.0941,0.6983
1,Line,,,,,,,127,0,0,-0.0023,-1.3141,-0.0941,0.5375,0.0931,-1.3141,-0.0941,0.6298
1,Line,,,,,,,179,0,0,-0.0001,-1.3141,-0.0941,0.6938,0.2551,-1.3141,-0.0941,0.6983
1,Line,,,,,,,1,0,0,-0.0005,-1.3141,-0.0941,0.5151,0.2523,-1.3141,-0.0941,0.5375
1,Line,,,,,,,90,0,0,-0.0045,-1.3141,-0.0941,0.5151,0.1834,-1.3141,-0.0941,0.6983
1,Line,,,,,,,180,0,0,0.0004,-1.3141,-0.0941,0.5323,0.3476,-1.3141,-0.0941,0.5151
1,Line,,,,,,,3,0,0,-0.0039,-1.3141,-0.0941,0.5375,0.2987,-1.3141,-0.0941,0.6983
1,Line,,,,,,,4,0,0,0.0007,-1.3141,-0.0941,0.6993,0.7312,-1.3141,-0.0941,0.6722
1,Line,,,,,,,80,0,0,0.1877,1.698,0.7399,0.8154,0.0117,1.698,0.7399,0.8132
1,Group_15,-0.361,0.6367,0.2224,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,178,0,0,0.0001,-1.3141,-0.0941,0.2272,0.1405,-1.3141,-0.0941,0.2243
1,Line,,,,,,,90,0,0,-0.0005,1.698,0.7399,0.8154,0.011,1.698,0.7399,0.8154
1,Line,,,,,,,90,0,0,0.0005,1.698,0.7399,0.7712,0.011,1.698,0.7399,0.7712
1,Line,,,,,,,119,0,0,-0.3623,1.698,0.7399,0.7712,0.0118,1.698,0.7399,0.7754
1,Line,,,,,,,66,0,0,-0.3282,1.698,0.7399,0.8154,0.0132,1.698,0.7399,0.8192
1,Line,,,,,,,126,0,0,-0.0002,-1.3141,-0.0941,0.7138,0.0087,-1.3141,-0.0941,0.7216
1,Line,,,,,,,63,0,0,0.0001,-1.3141,-0.0941,0.8684,0.0281,-1.3141,-0.0941,0.8634
1,Line,,,,,,,34,0,0,-0.0002,-1.3141,-0.0941,0.8613,0.0239,-1.3141,-0.0941,0.8684
1,Line,,,,,,,118,0,0,0.0001,-1.3141,-0.0941,0.8634,0.0134,-1.3141,-0.0941,0.8613
1,Line,,,,,,,32,0,0,0.0001,-1.3141,-0.0941,0.3075,0.0081,-1.3141,-0.0941,0.3015
1,Line,,,,,,,152,0,0,-0.0033,-1.3141,-0.0941,0.4024,0.1353,-1.3141,-0.0941,0.5375
1,Line,,,,,,,1,0,0,0.0002,-1.3141,-0.0941,0.3015,0.2251,-1.3141,-0.0941,0.2917
1,Line,,,,,,,2,0,0,-0.0004,-1.3141,-0.0941,0.2917,0.2301,-1.3141,-0.0941,0.3075
1,Line,,,,,,,73,0,0,-0.0016,-1.3141,-0.0941,0.6298,0.065,-1.3141,-0.0941,0.6938
1,Line,,,,,,,1,0,0,0.0004,-1.3141,-0.0941,0.3037,0.148,-1.3141,-0.0941,0.2875
1,Line,,,,,,,4,0,0,-0.0005,-1.3141,-0.0941,0.2875,0.0954,-1.3141,-0.0941,0.3079
1,Line,,,,,,,5,0,0,-0.0008,-1.3141,-0.0941,0.3079,0.096,-1.3141,-0.0941,0.3405
1,Line,,,,,,,2,0,0,-0.0013,-1.3141,-0.0941,0.2875,0.0531,-1.3141,-0.0941,0.3405
1,Line,,,,,,,90,0,0,-0.0015,-1.3141,-0.0941,0.3037,0.0608,-1.3141,-0.0941,0.3645
1,Line,,,,,,,180,0,0,0.0005,-1.3141,-0.0941,0.3235,0.3441,-1.3141,-0.0941,0.3037
1,Line,,,,,,,1,0,0,-0.0009,-1.3141,-0.0941,0.3037,0.1544,-1.3141,-0.0941,0.3405
1,Line,,,,,,,41,0,0,-0.0023,-1.3141,-0.0941,0.3079,0.0947,-1.3141,-0.0941,0.4024
1,Line,,,,,,,175,0,0,-0.0007,-1.3141,-0.0941,0.2758,0.3448,-1.3141,-0.0941,0.3037
1,Line,,,,,,,90,0,0,-0.0011,-1.3141,-0.0941,0.2607,0.0482,-1.3141,-0.0941,0.3037
1,Line,,,,,,,179,0,0,0.0004,-1.3141,-0.0941,0.2758,0.3427,-1.3141,-0.0941,0.2607
1,Line,,,,,,,0,0,0,0.0004,-1.3141,-0.0941,0.2917,0.3235,-1.3141,-0.0941,0.2758
1,Line,,,,,,,12,0,0,0.0019,-1.3141,-0.0941,0.3691,0.281,-1.3141,-0.0941,0.2917
1,Line,,,,,,,175,0,0,-0.0008,-1.3141,-0.0941,0.2917,0.3247,-1.3141,-0.0941,0.3235
1,Line,,,,,,,88,0,0,-0.0012,-1.3141,-0.0941,0.2758,0.0555,-1.3141,-0.0941,0.3235
1,Line,,,,,,,180,0,0,-0.001,-1.3141,-0.0941,0.3235,0.346,-1.3141,-0.0941,0.3645
1,Line,,,,,,,180,0,0,0.0007,-1.3141,-0.0941,0.3933,0.3468,-1.3141,-0.0941,0.3645
1,Line,,,,,,,178,0,0,-0.0043,-1.3141,-0.0941,0.3405,0.2302,-1.3141,-0.0941,0.5151
1,Line,,,,,,,1,0,0,0.0006,-1.3141,-0.0941,0.3645,0.1519,-1.3141,-0.0941,0.3405
1,Line,,,,,,,90,0,0,-0.0037,-1.3141,-0.0941,0.3645,0.1507,-1.3141,-0.0941,0.5151
1,Line,,,,,,,4,0,0,0.004,-1.3141,-0.0941,0.5561,0.6987,-1.3141,-0.0941,0.3933
1,Line,,,,,,,102,0,0,-0.0034,-1.3141,-0.0941,0.3933,0.1392,-1.3141,-0.0941,0.5323
1,Line,,,,,,,1,0,0,-0.003,-1.3141,-0.0941,0.3933,0.3665,-1.3141,-0.0941,0.5151
1,Line,,,,,,,2,0,0,-0.0028,-1.3141,-0.0941,0.4024,0.27,-1.3141,-0.0941,0.5151
1,Line,,,,,,,11,0,0,0.0023,-1.3141,-0.0941,0.4642,0.1076,-1.3141,-0.0941,0.3691
1,Line,,,,,,,38,0,0,-0.0017,-1.3141,-0.0941,0.3235,0.0698,-1.3141,-0.0941,0.3933
1,Line,,,,,,,3,0,0,0.0011,-1.3141,-0.0941,0.3691,0.5887,-1.3141,-0.0941,0.3235
1,Line,,,,,,,3,0,0,-0.0006,-1.3141,-0.0941,0.3691,0.5853,-1.3141,-0.0941,0.3933
1,Line,,,,,,,7,0,0,-0.0015,-1.3141,-0.0941,0.3405,0.1143,-1.3141,-0.0941,0.4024
1,Line,,,,,,,3,0,0,0.0017,-1.3141,-0.0941,0.4642,0.6386,-1.3141,-0.0941,0.3933
1,Line,,,,,,,8,0,0,0.0023,-1.3141,-0.0941,0.5561,0.1024,-1.3141,-0.0941,0.4642
1,Line,,,,,,,4,0,0,0.0011,-1.3141,-0.0941,0.2917,0.201,-1.3141,-0.0941,0.2487
1,Line,,,,,,,110,0,0,0.0003,-0.361,0.6367,0.8681,0.0175,-0.361,0.6367,0.8545
1,Line,,,,,,,107,0,0,-0.0004,-0.361,0.6367,0.8551,0.1075,-0.361,0.6367,0.8723
1,Line,,,,,,,107,0,0,0,-0.361,0.6367,0.8545,0.0831,-0.361,0.6367,0.8551
1,Line,,,,,,,107,0,0,-0.0004,-0.361,0.6367,0.8545,0.1901,-0.361,0.6367,0.8723
1,Line,,,,,,,46,0,0,0.0018,-0.361,0.6367,0.9401,0.0721,-0.361,0.6367,0.8681
1,Line,,,,,,,18,0,0,-0.0016,-0.361,0.6367,0.8723,0.0644,-0.361,0.6367,0.9366
1,Line,,,,,,,107,0,0,-0.0001,-0.361,0.6367,0.8681,0.2003,-0.361,0.6367,0.8723
1,Line,,,,,,,16,0,0,0.0005,-0.361,0.6367,0.8879,0.0222,-0.361,0.6367,0.869
1,Line,,,,,,,44,0,0,0.0002,-0.361,0.6367,0.8716,0.0204,-0.361,0.6367,0.8636
1,Line,,,,,,,135,0,0,-0.0001,-0.361,0.6367,0.8636,0.0092,-0.361,0.6367,0.869
1,Line,,,,,,,173,0,0,-0.0004,-0.361,0.6367,0.8521,0.0854,-0.361,0.6367,0.869
1,Line,,,,,,,65,0,0,0.0001,-0.361,0.6367,0.8716,0.0203,-0.361,0.6367,0.869
1,Line,,,,,,,34,0,0,0,-0.361,0.6367,0.8875,0.0137,-0.361,0.6367,0.8879
1,Line,,,,,,,87,0,0,-0.0005,-0.361,0.6367,0.869,0.019,-0.361,0.6367,0.8875
1,Line,,,,,,,100,0,0,0.0004,-0.361,0.6367,0.8879,0.0224,-0.361,0.6367,0.8716
1,Line,,,,,,,106,0,0,-0.0017,-0.361,0.6367,0.8681,0.2117,-0.361,0.6367,0.9366
1,Line,,,,,,,154,0,0,-0.0001,-0.361,0.6367,0.914,0.0045,-0.361,0.6367,0.9184
1,Line,,,,,,,123,0,0,-0.0001,-0.361,0.6367,0.9184,0.0037,-0.361,0.6367,0.921
1,Line,,,,,,,97,0,0,0,-0.361,0.6367,0.914,0.002,-0.361,0.6367,0.9158
1,Line,,,,,,,116,0,0,0,-0.361,0.6367,0.9148,0.0303,-0.361,0.6367,0.914
1,Line,,,,,,,114,0,0,-0.0002,-0.361,0.6367,0.9148,0.0277,-0.361,0.6367,0.921
1,Line,,,,,,,117,0,0,-0.0001,-0.361,0.6367,0.921,0.0267,-0.361,0.6367,0.9231
1,Line,,,,,,,131,0,0,-0.0002,-0.361,0.6367,0.914,0.0078,-0.361,0.6367,0.921
1,Line,,,,,,,125,0,0,-0.0001,-0.361,0.6367,0.9158,0.0031,-0.361,0.6367,0.9184
1,Line,,,,,,,107,0,0,0,-0.361,0.6367,0.979,0.0944,-0.361,0.6367,0.9809
1,Line,,,,,,,109,0,0,-0.001,-0.361,0.6367,0.9366,0.0894,-0.361,0.6367,0.979
1,Line,,,,,,,107,0,0,0.0001,-0.361,0.6367,0.9401,0.1987,-0.361,0.6367,0.9366
1,Line,,,,,,,103,0,0,0.001,-0.361,0.6367,0.9809,0.0481,-0.361,0.6367,0.9401
1,Line,,,,,,,109,0,0,0,-0.361,0.6367,0.914,0.0016,-0.361,0.6367,0.9144
1,Line,,,,,,,128,0,0,0,-0.361,0.6367,0.9144,0.0016,-0.361,0.6367,0.9158
1,Line,,,,,,,106,0,0,-0.001,-0.361,0.6367,0.9401,0.1261,-0.361,0.6367,0.979
1,Line,,,,,,,176,0,0,0.0003,-0.361,0.6367,0.8636,0.0789,-0.361,0.6367,0.8521
1,Line,,,,,,,10,0,0,0.0003,-0.361,0.6367,0.8689,0.056,-0.361,0.6367,0.8553
1,Line,,,,,,,101,0,0,0.0004,-0.361,0.6367,0.8925,0.0464,-0.361,0.6367,0.8749
1,Line,,,,,,,114,0,0,0,-0.361,0.6367,0.8907,0.0521,-0.361,0.6367,0.8925
1,Line,,,,,,,107,0,0,0.0001,-0.361,0.6367,0.8553,0.0651,-0.361,0.6367,0.8503
1,Line,,,,,,,12,0,0,0.0004,-0.361,0.6367,0.8676,0.077,-0.361,0.6367,0.8503
1,Line,,,,,,,64,0,0,0.0005,-0.361,0.6367,0.8689,0.081,-0.361,0.6367,0.8503
1,Line,,,,,,,125,0,0,0,-0.361,0.6367,0.8676,0.0674,-0.361,0.6367,0.8689
1,Line,,,,,,,121,0,0,0.0001,-0.361,0.6367,0.8771,0.0717,-0.361,0.6367,0.8749
1,Line,,,,,,,132,0,0,0,-0.361,0.6367,0.8925,0.0535,-0.361,0.6367,0.8938
1,Line,,,,,,,143,0,0,0,-0.361,0.6367,0.878,0.0646,-0.361,0.6367,0.8771
1,Line,,,,,,,158,0,0,0.0004,-0.361,0.6367,0.8938,0.0509,-0.361,0.6367,0.878
1,Line,,,,,,,108,0,0,0.0004,-0.361,0.6367,0.8938,0.0273,-0.361,0.6367,0.8771
1,Line,,,,,,,147,0,0,0.0004,-0.361,0.6367,0.8925,0.0381,-0.361,0.6367,0.8771
1,Line,,,,,,,109,0,0,0.0002,-0.361,0.6367,0.8771,0.0652,-0.361,0.6367,0.8676
1,Line,,,,,,,179,0,0,-0.0002,-0.361,0.6367,0.8676,0.0177,-0.361,0.6367,0.8749
1,Line,,,,,,,102,0,0,0,-0.361,0.6367,0.8503,0.058,-0.361,0.6367,0.8521
1,Line,,,,,,,71,0,0,0,-0.361,0.6367,0.8879,0.0206,-0.361,0.6367,0.8886
1,Line,,,,,,,91,0,0,0.0005,-0.361,0.6367,0.8907,0.062,-0.361,0.6367,0.8716
1,Line,,,,,,,101,0,0,0,-0.361,0.6367,0.8886,0.0557,-0.361,0.6367,0.8907
1,Line,,,,,,,25,0,0,0.0004,-0.361,0.6367,0.8886,0.0199,-0.361,0.6367,0.8716
1,Line,,,,,,,1,0,0,-0.0002,-0.361,0.6367,0.859,0.0861,-0.361,0.6367,0.869
1,Line,,,,,,,78,0,0,-0.0002,-0.361,0.6367,0.8521,0.0141,-0.361,0.6367,0.859
1,Line,,,,,,,178,0,0,-0.0007,-0.361,0.6367,0.859,0.0899,-0.361,0.6367,0.8875
1,Line,,,,,,,102,0,0,0.0001,-0.361,0.6367,0.8749,0.0659,-0.361,0.6367,0.8716
1,Line,,,,,,,102,0,0,0.0001,-0.361,0.6367,0.8676,0.0794,-0.361,0.6367,0.8636
1,Line,,,,,,,108,0,0,0,-0.361,0.6367,0.8658,0.0695,-0.361,0.6367,0.8676
1,Line,,,,,,,50,0,0,0.0004,-0.361,0.6367,0.8676,0.0963,-0.361,0.6367,0.8521
1,Line,,,,,,,67,0,0,0.0001,-0.361,0.6367,0.8658,0.0128,-0.361,0.6367,0.8636
1,Line,,,,,,,158,0,0,0.0004,-0.361,0.6367,0.8907,0.0213,-0.361,0.6367,0.8749
1,Line,,,,,,,95,0,0,0.0002,-0.361,0.6367,0.8749,0.0665,-0.361,0.6367,0.8658
1,Line,,,,,,,9,0,0,-0.0001,-0.361,0.6367,0.8658,0.0105,-0.361,0.6367,0.8716
1,Line,,,,,,,125,0,0,0,-0.361,0.6367,0.9161,0.0334,-0.361,0.6367,0.9148
1,Line,,,,,,,5,0,0,0.0002,-1.3141,-0.0941,0.7569,0.0424,-1.3141,-0.0941,0.747
1,Line,,,,,,,6,0,0,0.0012,-1.3141,-0.0941,0.8069,0.1777,-1.3141,-0.0941,0.7569
1,Line,,,,,,,1,0,0,0.0001,-1.3141,-0.0941,0.76,0.1509,-1.3141,-0.0941,0.7569
1,Line,,,,,,,170,0,0,0.0011,-1.3141,-0.0941,0.8004,0.0938,-1.3141,-0.0941,0.7569
1,Line,,,,,,,17,0,0,0.001,-1.3141,-0.0941,0.9376,0.2718,-1.3141,-0.0941,0.8978
1,Line,,,,,,,9,0,0,-0.0004,-1.3141,-0.0941,0.92,0.2587,-1.3141,-0.0941,0.9376
1,Line,,,,,,,104,0,0,0.0008,-1.3141,-0.0941,0.9376,0.0813,-1.3141,-0.0941,0.9029
1,Line,,,,,,,39,0,0,-0.0011,-1.3141,-0.0941,0.76,0.0528,-1.3141,-0.0941,0.8069
1,Line,,,,,,,1,0,0,-0.0003,-1.3141,-0.0941,0.7138,0.1956,-1.3141,-0.0941,0.724
1,Line,,,,,,,1,0,0,-0.0001,-1.3141,-0.0941,0.7138,0.1952,-1.3141,-0.0941,0.7171
1,Line,,,,,,,16,0,0,-0.0001,-1.3141,-0.0941,0.7171,0.0621,-1.3141,-0.0941,0.7209
1,Line,,,,,,,1,0,0,-0.0001,-1.3141,-0.0941,0.7216,0.1975,-1.3141,-0.0941,0.724
1,Line,,,,,,,176,0,0,-0.0009,-1.3141,-0.0941,0.7216,0.1391,-1.3141,-0.0941,0.7569
1,Line,,,,,,,35,0,0,-0.0009,-1.3141,-0.0941,0.7216,0.0434,-1.3141,-0.0941,0.76
1,Line,,,,,,,178,0,0,-0.0006,-1.3141,-0.0941,0.7216,0.1772,-1.3141,-0.0941,0.747
1,Line,,,,,,,4,0,0,-0.0004,-1.3141,-0.0941,0.9045,0.2159,-1.3141,-0.0941,0.92
1,Line,,,,,,,177,0,0,-0.0001,-1.3141,-0.0941,0.8684,0.1459,-1.3141,-0.0941,0.8726
1,Line,,,,,,,162,0,0,0,-1.3141,-0.0941,0.8726,0.0795,-1.3141,-0.0941,0.8724
1,Line,,,,,,,88,0,0,0,-1.3141,-0.0941,0.874,0.0201,-1.3141,-0.0941,0.8724
1,Line,,,,,,,66,0,0,0.0001,-1.3141,-0.0941,0.8726,0.024,-1.3141,-0.0941,0.87
1,Line,,,,,,,1,0,0,0.0003,-1.3141,-0.0941,0.2487,0.5212,-1.3141,-0.0941,0.2346
1,Line,,,,,,,164,0,0,0.0013,-1.3141,-0.0941,0.3015,0.0607,-1.3141,-0.0941,0.2487
1,Line,,,,,,,168,0,0,0,-1.3141,-0.0941,0.8684,0.1392,-1.3141,-0.0941,0.87
1,Line,,,,,,,176,0,0,0,-1.3141,-0.0941,0.8726,0.0764,-1.3141,-0.0941,0.874
1,Line,,,,,,,1,0,0,-0.0004,-1.3141,-0.0941,0.8877,0.3244,-1.3141,-0.0941,0.9045
