Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X1,Position Y1,Position Z1
1,Line,0.0736,,,,,,,,,,,,,,,,7,4.4263,0.6075,3.9248,0.1705,0.3036,0.8054,0.1157,0.2961,0.7568,,,
1,Line,0.1921,,,,,,,,,,,,,,,,133,9.5410,-10.1141,-6.8896,0.2886,0.1784,0.7201,0.1705,0.3036,0.8054,,,
1,Line,0.0505,,,,,,,,,,,,,,,,80,0.4740,2.6678,3.0450,0.1631,0.2619,0.7578,0.1572,0.2289,0.7201,,,
1,Line,0.0637,,,,,,,,,,,,,,,,80,0.5985,3.3683,3.8446,0.1705,0.3036,0.8054,0.1631,0.2619,0.7578,,,
1,Line,0.0576,,,,,,,,,,,,,,,,143,-3.7113,2.8101,0.0000,0.1245,0.3578,0.8248,0.1705,0.3230,0.8248,,,
1,Line,0.0081,,,,,,,,,,,,,,,,168,0.5643,-0.1178,0.3097,0.1315,0.3563,0.8286,0.1245,0.3578,0.8248,,,
1,Line,0.0054,,,,,,,,,,,,,,,,90,0.0000,0.3095,0.3097,0.1705,0.3268,0.8286,0.1705,0.3230,0.8248,,,
1,Line,0.0439,,,,,,,,,,,,,,,,143,-2.8245,2.1386,0.0000,0.0807,0.3226,0.7568,0.1157,0.2961,0.7568,,,
1,Line,0.0652,,,,,,,,,,,,,,,,79,-0.6873,-3.4386,-3.9248,0.0807,0.3226,0.7568,0.0892,0.3651,0.8054,,,
1,Line,0.0035,,,,,,,,,,,,,,,,90,0.0000,0.1682,0.2246,0.2886,0.1369,0.6647,0.2886,0.1348,0.6619,,,
1,Line,0.1343,,,,,,,,,,,,,,,,75,-2.8028,-10.4658,0.5557,0.4868,0.1554,0.7201,0.5215,0.2850,0.7132,,,
1,Line,0.0828,,,,,,,,,,,,,,,,126,-2.8028,3.8449,4.6982,0.4868,0.1554,0.7201,0.5215,0.1078,0.6619,,,
1,Line,0.1844,,,,,,,,,,,,,,,,90,0.0000,-14.3107,-4.1425,0.5215,0.1078,0.6619,0.5215,0.2850,0.7132,,,
1,Line,0.2344,,,,,,,,,,,,,,,,173,18.8108,-2.1834,0.0000,0.5215,0.1078,0.6619,0.2886,0.1348,0.6619,,,
1,Line,0.2818,,,,,,,,,,,,,,,,33,18.8108,12.1273,4.1425,0.5215,0.2850,0.7132,0.2886,0.1348,0.6619,,,
1,Line,0.0692,,,,,,,,,,,,,,,,90,0.0000,3.3513,4.4736,0.2886,0.1784,0.7201,0.2886,0.1369,0.6647,,,
1,Line,0.1408,,,,,,,,,,,,,,,,159,10.6135,-4.0780,0.0000,0.2886,0.1369,0.6647,0.1572,0.1874,0.6647,,,
1,Line,0.2204,,,,,,,,,,,,,,,,174,-17.7023,1.9126,-0.1896,0.2886,0.1369,0.6647,0.5077,0.1132,0.6670,,,
1,Line,0.1923,,,,,,,,,,,,,,,,173,-15.4268,1.7906,0.0000,0.2886,0.1784,0.7201,0.4796,0.1562,0.7201,,,
1,Line,0.0739,,,,,,,,,,,,,,,,123,-2.2755,3.4734,4.2840,0.4796,0.1562,0.7201,0.5077,0.1132,0.6670,,,
1,Line,0.1063,,,,,,,,,,,,,,,,129,-3.8688,4.8796,5.9143,0.5040,0.1534,0.7201,0.5519,0.0930,0.6469,,,
1,Line,0.0073,,,,,,,,,,,,,,,,92,-0.0230,0.5626,-0.1811,0.6108,4.4325,1.0371,0.6110,4.4256,1.0394,,,
1,Line,0.0074,,,,,,,,,,,,,,,,104,-0.1400,0.5530,-0.1811,0.2545,4.4034,1.0371,0.2563,4.3965,1.0394,,,
1,Line,0.2946,,,,,,,,,,,,,,,,180,-23.7985,0.0000,0.0000,0.6108,4.4399,1.0368,0.9054,4.4399,1.0368,,,
1,Line,0.0038,,,,,,,,,,,,,,,,92,0.0050,-0.1232,0.2788,0.6105,4.4384,1.0403,0.6105,4.4399,1.0368,,,
1,Line,0.0003,,,,,,,,,,,,,,,,180,-0.0244,0.0000,0.0000,0.6105,4.4399,1.0368,0.6108,4.4399,1.0368,,,
1,Line,0.0082,,,,,,,,,,,,,,,,104,0.1584,-0.6257,0.1314,0.2550,4.4014,1.0419,0.2531,4.4092,1.0403,,,
1,Line,0.3586,,,,,,,,,,,,,,,,5,-28.8721,-2.3604,0.0000,0.2531,4.4092,1.0403,0.6105,4.4384,1.0403,,,
1,Line,0.3570,,,,,,,,,,,,,,,,5,-28.7396,-2.3496,0.0000,0.2550,4.4014,1.0419,0.6108,4.4305,1.0419,,,
1,Line,0.3560,,,,,,,,,,,,,,,,5,-28.6564,-2.3428,0.0000,0.2563,4.3965,1.0394,0.6110,4.4256,1.0394,,,
1,Line,0.0056,,,,,,,,,,,,,,,,104,0.0995,-0.3929,-0.2067,0.2563,4.3965,1.0394,0.2550,4.4014,1.0419,,,
1,Line,0.2949,,,,,,,,,,,,,,,,180,-23.8178,0.0000,0.0000,0.6105,4.4384,1.0403,0.9054,4.4384,1.0403,,,
1,Line,0.0509,,,,,,,,,,,,,,,,90,0.0000,0.0000,-4.1099,-0.0102,1.4534,0.5186,-0.0102,1.4534,0.5694,,,
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,-6.0599,0.0000,-0.0102,1.3783,0.5186,-0.0102,1.4534,0.5186,,,
1,Line,0.0750,,,,,,,,,,,,,,,,90,0.0000,6.0599,0.0000,-0.0102,1.4534,0.5694,-0.0102,1.3783,0.5694,,,
1,Line,0.4674,,,,,,,,,,,,,,,,90,0.0000,-37.7503,0.0000,-0.0102,1.2276,0.5833,-0.0102,1.6950,0.5833,,,
1,Line,0.0509,,,,,,,,,,,,,,,,90,0.0000,0.0000,4.1099,-0.0102,1.3783,0.5694,-0.0102,1.3783,0.5186,,,
1,Line,0.2946,,,,,,,,,,,,,,,,180,-23.7918,0.0000,0.0000,0.6108,4.4305,1.0419,0.9054,4.4305,1.0419,,,
1,Line,0.0081,,,,,,,,,,,,,,,,92,0.0260,-0.6366,0.1314,0.6108,4.4305,1.0419,0.6105,4.4384,1.0403,,,
1,Line,0.0056,,,,,,,,,,,,,,,,92,0.0163,-0.3997,-0.2067,0.6110,4.4256,1.0394,0.6108,4.4305,1.0419,,,
1,Line,0.4900,,,,,,,,,,,,,,,,90,0.0000,39.5741,0.0000,-0.0102,1.6950,0.6166,-0.0102,1.2050,0.6166,,,
1,Line,0.2943,,,,,,,,,,,,,,,,180,-23.7755,0.0000,0.0000,0.6110,4.4256,1.0394,0.9054,4.4256,1.0394,,,
1,Line,0.0038,,,,,,,,,,,,,,,,23,0.1771,0.0783,0.2354,0.1569,4.2507,1.0777,0.1547,4.2497,1.0748,,,
1,Line,0.1238,,,,,,,,,,,,,,,,90,0.0000,-9.5196,3.0638,0.1547,4.2497,1.0748,0.1547,4.3676,1.0368,,,
1,Line,0.0041,,,,,,,,,,,,,,,,162,0.1771,-0.0566,0.2788,0.1569,4.3669,1.0403,0.1547,4.3676,1.0368,,,
1,Line,0.0080,,,,,,,,,,,,,,,,180,0.6500,-0.0001,-0.0004,0.1650,4.2507,1.0777,0.1569,4.2507,1.0777,,,
1,Line,0.1221,,,,,,,,,,,,,,,,90,0.0000,-9.3846,3.0204,0.1569,4.2507,1.0777,0.1569,4.3669,1.0403,,,
1,Line,0.1084,,,,,,,,,,,,,,,,90,0.0000,-8.2810,2.8457,0.1693,4.1471,1.1096,0.1693,4.2496,1.0743,,,
1,Line,0.0056,,,,,,,,,,,,,,,,168,0.3495,-0.0745,-0.2741,0.1693,4.1471,1.1096,0.1650,4.1480,1.1130,,,
1,Line,0.0073,,,,,,,,,,,,,,,,6,-0.5876,-0.0594,-0.0465,0.1620,4.1463,1.1090,0.1693,4.1471,1.1096,,,
1,Line,0.0088,,,,,,,,,,,,,,,,146,-0.5890,0.3930,-0.0224,0.1547,4.3676,1.0368,0.1620,4.3627,1.0371,,,
1,Line,0.0074,,,,,,,,,,,,,,,,177,-0.5890,0.0313,0.0940,0.1547,4.2497,1.0748,0.1620,4.2493,1.0736,,,
1,Line,0.0096,,,,,,,,,,,,,,,,148,0.6500,-0.4095,0.1314,0.1650,4.3618,1.0419,0.1569,4.3669,1.0403,,,
1,Line,0.0075,,,,,,,,,,,,,,,,104,-0.1486,0.5867,-0.0224,0.2527,4.4107,1.0368,0.2545,4.4034,1.0371,,,
1,Line,0.0088,,,,,,,,,,,,,,,,149,-0.5876,0.3561,-0.1811,0.1620,4.3627,1.0371,0.1693,4.3583,1.0394,,,
1,Line,0.0074,,,,,,,,,,,,,,,,92,-0.0244,0.5969,-0.0224,0.6105,4.4399,1.0368,0.6108,4.4325,1.0371,,,
1,Line,0.0038,,,,,,,,,,,,,,,,104,0.0307,-0.1211,0.2788,0.2531,4.4092,1.0403,0.2527,4.4107,1.0368,,,
1,Line,0.3590,,,,,,,,,,,,,,,,5,-28.8977,-2.3625,0.0000,0.2527,4.4107,1.0368,0.6105,4.4399,1.0368,,,
1,Line,0.0056,,,,,,,,,,,,,,,,166,0.3495,-0.0895,-0.2690,0.1693,4.2496,1.0743,0.1650,4.2507,1.0777,,,
1,Line,0.1167,,,,,,,,,,,,,,,,90,0.0000,-8.9752,2.8886,0.1650,4.2507,1.0777,0.1650,4.3618,1.0419,,,
1,Line,0.0061,,,,,,,,,,,,,,,,141,0.3495,-0.2829,-0.2067,0.1693,4.3583,1.0394,0.1650,4.3618,1.0419,,,
1,Line,0.0073,,,,,,,,,,,,,,,,2,-0.5876,-0.0200,-0.0600,0.1620,4.2493,1.0736,0.1693,4.2496,1.0743,,,
1,Line,0.1142,,,,,,,,,,,,,,,,90,0.0000,-8.7818,2.8264,0.1693,4.2496,1.0743,0.1693,4.3583,1.0394,,,
1,Line,0.4228,,,,,,,,,,,,,,,,90,0.0000,34.1518,0.0000,-0.0102,1.6950,0.5016,-0.0102,1.2721,0.5016,,,
1,Line,0.0403,,,,,,,,,,,,,,,,69,1.1449,3.0501,0.0000,0.0410,4.4616,0.9011,0.0268,4.4239,0.9011,,,
1,Line,0.1245,,,,,,,,,,,,,,,,63,3.8310,7.6562,5.2825,0.0884,4.5564,0.9665,0.0410,4.4616,0.9011,,,
1,Line,0.1784,,,,,,,,,,,,,,,,69,5.0645,13.4920,0.0000,0.1037,4.6287,0.9011,0.0410,4.4616,0.9011,,,
1,Line,0.0292,,,,,,,,,,,,,,,,121,0.4862,-0.7832,2.1692,0.0328,4.4142,0.9280,0.0268,4.4239,0.9011,,,
1,Line,0.2672,,,,,,,,,,,,,,,,70,7.1833,20.0635,-3.4029,0.1037,4.6629,0.7755,0.0147,4.4145,0.8177,,,
1,Line,0.2580,,,,,,,,,,,,,,,,90,0.0000,20.8419,0.0000,0.0064,3.6984,0.8047,0.0064,3.4404,0.8047,,,
1,Line,0.2394,,,,,,,,,,,,,,,,90,0.0000,19.3395,0.0000,-0.0102,3.6481,0.7194,-0.0102,3.4087,0.7194,,,
1,Line,0.2768,,,,,,,,,,,,,,,,90,0.0000,-22.3559,0.0000,0.0365,3.4914,0.9421,0.0365,3.7681,0.9421,,,
1,Line,0.0435,,,,,,,,,,,,,,,,69,1.2335,3.2860,0.0000,0.1037,4.5971,0.9665,0.0884,4.5564,0.9665,,,
1,Line,0.2114,,,,,,,,,,,,,,,,81,2.1310,13.7025,9.9587,0.0328,4.4142,0.9280,0.0064,4.2445,0.8047,,,
1,Line,0.1327,,,,,,,,,,,,,,,,54,4.1053,5.7700,8.0448,0.0836,4.4856,1.0275,0.0328,4.4142,0.9280,,,
1,Line,0.3797,,,,,,,,,,,,,,,,92,1.1926,-30.3752,4.0405,0.0476,4.0381,0.9780,0.0328,4.4142,0.9280,,,
1,Line,0.1535,,,,,,,,,,,,,,,,56,-4.5915,-6.8889,-9.2336,0.0268,4.4239,0.9011,0.0836,4.5092,1.0154,,,
1,Line,0.1700,,,,,,,,,,,,,,,,106,-3.1145,10.8119,-7.8680,0.0328,4.4142,0.9280,0.0714,4.2803,1.0254,,,
1,Line,0.2479,,,,,,,,,,,,,,,,84,-1.9219,-19.5634,-3.8275,0.0476,4.0381,0.9780,0.0714,4.2803,1.0254,,,
1,Line,0.1330,,,,,,,,,,,,,,,,69,-2.5023,-6.6110,-8.0902,0.0476,4.0381,0.9780,0.0786,4.1200,1.0781,,,
1,Line,0.1148,,,,,,,,,,,,,,,,90,0.0000,9.2730,0.0000,-0.0102,4.2445,0.6159,-0.0102,4.1297,0.6159,,,
1,Line,0.0817,,,,,,,,,,,,,,,,90,0.0000,0.0000,6.5998,-0.0102,4.2445,0.5826,-0.0102,4.2445,0.5009,,,
1,Line,0.0052,,,,,,,,,,,,,,,,90,0.0000,0.4234,0.0000,0.0635,4.2445,0.2826,0.0635,4.2393,0.2826,,,
1,Line,0.1520,,,,,,,,,,,,,,,,62,-4.5915,-8.6694,-7.3804,0.0268,4.4239,0.9011,0.0836,4.5312,0.9925,,,
1,Line,0.1518,,,,,,,,,,,,,,,,47,-4.5915,-4.9868,-10.2140,0.0268,4.4239,0.9011,0.0836,4.4856,1.0275,,,
1,Line,2.0999,,,,,,,,,,,,,,,,90,0.0000,-169.6099,0.0576,0.1229,1.3146,0.2089,0.1229,3.4144,0.2082,,,
1,Line,0.3804,,,,,,,,,,,,,,,,90,0.0000,30.7245,0.0000,0.0635,1.6950,0.2833,0.0635,1.3146,0.2833,,,
1,Line,0.0176,,,,,,,,,,,,,,,,146,0.6431,-0.4403,-1.1863,0.0714,3.2412,0.2679,0.0635,3.2466,0.2826,,,
1,Line,0.0167,,,,,,,,,,,,,,,,1,0.6431,0.0000,-1.1863,0.0714,1.7008,0.2686,0.0635,1.7008,0.2833,,,
1,Line,0.0167,,,,,,,,,,,,,,,,1,-0.6431,0.0000,1.1863,0.0635,2.6195,0.2833,0.0714,2.6195,0.2686,,,
1,Line,0.4077,,,,,,,,,,,,,,,,90,0.0000,-32.9339,0.0000,-0.0102,1.2872,0.4605,-0.0102,1.6950,0.4605,,,
1,Line,0.3894,,,,,,,,,,,,,,,,90,0.0000,31.4530,0.0000,0.0064,1.6950,0.3810,0.0064,1.3056,0.3810,,,
1,Line,0.3963,,,,,,,,,,,,,,,,90,0.0000,32.0096,0.0000,-0.0102,1.6950,0.4293,-0.0102,1.2987,0.4293,,,
1,Line,0.6141,,,,,,,,,,,,,,,,90,0.0000,49.6042,0.0000,-0.0102,1.6950,0.7201,-0.0102,1.0808,0.7201,,,
1,Line,0.5170,,,,,,,,,,,,,,,,90,0.0000,-41.7604,0.0000,-0.0102,1.1779,0.6469,-0.0102,1.6950,0.6469,,,
1,Line,0.0167,,,,,,,,,,,,,,,,1,-0.6431,0.0000,1.1863,0.0635,1.6950,0.2833,0.0714,1.6950,0.2686,,,
1,Line,0.6096,,,,,,,,,,,,,,,,90,0.0000,-49.2417,0.0576,0.0714,2.6253,0.2686,0.0714,3.2349,0.2679,,,
1,Line,0.6042,,,,,,,,,,,,,,,,90,0.0000,48.8014,-0.0576,0.0794,3.2295,0.2532,0.0794,2.6253,0.2539,,,
1,Line,0.1611,,,,,,,,,,,,,,,,81,1.9538,12.7445,-1.7640,0.0306,4.5108,0.3917,0.0064,4.3530,0.4135,,,
1,Line,0.5984,,,,,,,,,,,,,,,,90,0.0000,48.3314,0.0000,0.0836,4.1004,1.0946,0.0836,3.5020,1.0946,,,
1,Line,0.1176,,,,,,,,,,,,,,,,88,0.3784,8.8447,-3.4473,-0.0055,4.3540,0.5399,-0.0102,4.2445,0.5826,,,
1,Line,0.0167,,,,,,,,,,,,,,,,1,0.6431,0.0000,-1.1863,0.0714,2.6253,0.2686,0.0635,2.6253,0.2833,,,
1,Line,0.0176,,,,,,,,,,,,,,,,146,-0.6431,0.4403,1.1863,0.0635,3.2404,0.2826,0.0714,3.2349,0.2679,,,
1,Line,0.0059,,,,,,,,,,,,,,,,79,-0.0886,-0.4406,0.1635,0.0857,3.2252,0.2416,0.0868,3.2306,0.2396,,,
1,Line,0.0163,,,,,,,,,,,,,,,,146,0.5967,-0.4085,-1.1007,0.0868,3.2306,0.2396,0.0794,3.2357,0.2532,,,
1,Line,0.0139,,,,,,,,,,,,,,,,146,-0.5080,0.3478,0.9372,0.0794,3.2295,0.2532,0.0857,3.2252,0.2416,,,
1,Line,0.1086,,,,,,,,,,,,,,,,90,0.0000,-8.2960,2.8508,0.1650,4.1480,1.1130,0.1650,4.2507,1.0777,,,
1,Line,0.0048,,,,,,,,,,,,,,,,141,0.2678,-0.2195,0.1731,0.9031,3.6229,1.3429,0.8998,3.6256,1.3408,,,
1,Line,0.0033,,,,,,,,,,,,,,,,141,0.1859,-0.1524,0.1202,0.9054,3.6210,1.3444,0.9031,3.6229,1.3429,,,
1,Line,0.0083,,,,,,,,,,,,,,,,145,0.4297,-0.2939,0.4250,0.9107,3.6174,1.3497,0.9054,3.6210,1.3444,,,
1,Line,0.0037,,,,,,,,,,,,,,,,128,-0.1721,0.2232,0.0963,0.9086,3.6202,1.3509,0.9107,3.6174,1.3497,,,
1,Line,0.2998,,,,,,,,,,,,,,,,0,24.2160,0.0000,0.0000,0.9107,3.6174,1.3497,0.6109,3.6174,1.3497,,,
1,Line,0.0030,,,,,,,,,,,,,,,,160,-0.1721,0.0631,0.1596,0.9086,3.6253,1.3489,0.9107,3.6245,1.3469,,,
1,Line,0.0064,,,,,,,,,,,,,,,,14,0.4297,0.1056,0.2670,0.9107,3.6245,1.3469,0.9054,3.6232,1.3436,,,
1,Line,0.0076,,,,,,,,,,,,,,,,90,0.0000,0.5724,-0.2265,0.9107,3.6245,1.3469,0.9107,3.6174,1.3497,,,
1,Line,0.0055,,,,,,,,,,,,,,,,90,0.0000,0.4124,-0.1631,0.9086,3.6253,1.3489,0.9086,3.6202,1.3509,,,
1,Line,0.0060,,,,,,,,,,,,,,,,9,-0.4435,-0.0717,-0.1812,0.9031,3.6244,1.3466,0.9086,3.6253,1.3489,,,
1,Line,0.2978,,,,,,,,,,,,,,,,0,24.0538,0.0000,0.0000,0.9086,3.6202,1.3509,0.6108,3.6202,1.3509,,,
1,Line,0.0065,,,,,,,,,,,,,,,,63,-0.1968,-0.3904,0.2926,0.2774,3.5919,1.3434,0.2798,3.5967,1.3398,,,
1,Line,0.0059,,,,,,,,,,,,,,,,92,0.0158,-0.3718,0.2933,0.6108,3.6210,1.3444,0.6106,3.6256,1.3408,,,
1,Line,0.0064,,,,,,,,,,,,,,,,92,0.0121,-0.2939,0.4250,0.6109,3.6174,1.3497,0.6108,3.6210,1.3444,,,
1,Line,0.0030,,,,,,,,,,,,,,,,93,-0.0099,0.2232,0.0963,0.6108,3.6202,1.3509,0.6109,3.6174,1.3497,,,
1,Line,0.3376,,,,,,,,,,,,,,,,5,27.1629,2.3729,0.0851,0.6109,3.6174,1.3497,0.2746,3.5880,1.3486,,,
1,Line,0.0009,,,,,,,,,,,,,,,,142,-0.0475,0.0365,-0.0369,0.9025,3.6248,1.3462,0.9031,3.6244,1.3466,,,
1,Line,0.0081,,,,,,,,,,,,,,,,142,-0.4435,0.3407,-0.3443,0.9031,3.6244,1.3466,0.9086,3.6202,1.3509,,,
1,Line,0.2919,,,,,,,,,,,,,,,,0,23.5786,0.0000,0.0000,0.9025,3.6248,1.3462,0.6106,3.6248,1.3462,,,
1,Line,0.2892,,,,,,,,,,,,,,,,180,-23.3605,0.0000,0.0000,0.6106,3.6256,1.3408,0.8998,3.6256,1.3408,,,
1,Line,0.0061,,,,,,,,,,,,,,,,163,-0.2203,0.0654,-0.4334,0.8998,3.6256,1.3408,0.9025,3.6248,1.3462,,,
1,Line,0.0033,,,,,,,,,,,,,,,,175,-0.2011,0.0162,-0.1775,0.0968,0.2337,0.6667,0.0993,0.2335,0.6689,,,
1,Line,0.0328,,,,,,,,,,,,,,,,139,1.9809,-1.7265,-0.3426,0.1238,0.2122,0.6647,0.0993,0.2335,0.6689,,,
1,Line,0.0087,,,,,,,,,,,,,,,,124,-0.3844,0.5622,-0.1776,0.0613,0.4238,0.8105,0.0661,0.4169,0.8127,,,
1,Line,0.2758,,,,,,,,,,,,,,,,0,22.2736,0.0000,0.0000,0.3059,0.6959,0.7072,0.0302,0.6959,0.7072,,,
1,Line,0.0089,,,,,,,,,,,,,,,,161,0.3844,-0.1299,0.5939,0.0708,0.4153,0.8201,0.0661,0.4169,0.8127,,,
1,Line,0.0312,,,,,,,,,,,,,,,,64,-0.6450,-1.3089,-2.0562,0.0482,0.4121,0.7799,0.0562,0.4283,0.8054,,,
1,Line,0.0112,,,,,,,,,,,,,,,,25,-0.4031,-0.1959,-0.7821,0.0432,0.4097,0.7702,0.0482,0.4121,0.7799,,,
1,Line,0.0366,,,,,,,,,,,,,,,,135,2.0194,-2.0328,-0.7132,0.0993,0.2335,0.6689,0.0743,0.2587,0.6778,,,
1,Line,0.0416,,,,,,,,,,,,,,,,143,2.6971,-2.0013,0.0000,0.1572,0.1874,0.6647,0.1238,0.2122,0.6647,,,
1,Line,0.0035,,,,,,,,,,,,,,,,90,0.0000,-0.1682,-0.2246,0.1572,0.1853,0.6619,0.1572,0.1874,0.6647,,,
1,Line,0.0052,,,,,,,,,,,,,,,,90,0.0000,-0.2528,-0.3375,0.0743,0.2556,0.6736,0.0743,0.2587,0.6778,,,
1,Line,0.0074,,,,,,,,,,,,,,,,90,0.0000,0.4323,0.4163,0.0613,0.4292,0.8157,0.0613,0.4238,0.8105,,,
1,Line,0.0085,,,,,,,,,,,,,,,,139,-0.4148,0.3615,-0.4163,0.0562,0.4283,0.8054,0.0613,0.4238,0.8105,,,
1,Line,0.0543,,,,,,,,,,,,,,,,143,2.9000,-2.2053,2.4427,0.2777,3.5958,1.3451,0.2418,3.6231,1.3149,,,
1,Line,0.0024,,,,,,,,,,,,,,,,6,0.1859,0.0205,0.0518,0.9054,3.6232,1.3436,0.9031,3.6229,1.3429,,,
1,Line,0.0509,,,,,,,,,,,,,,,,143,-2.7194,2.0680,-2.2906,0.2461,3.6223,1.3114,0.2798,3.5967,1.3398,,,
1,Line,0.0258,,,,,,,,,,,,,,,,92,0.0422,-1.2969,-1.6256,0.0330,0.3528,0.7000,0.0324,0.3688,0.7201,,,
1,Line,0.1051,,,,,,,,,,,,,,,,114,3.3363,-7.5987,-1.7922,0.0743,0.2587,0.6778,0.0330,0.3528,0.7000,,,
1,Line,0.0048,,,,,,,,,,,,,,,,118,-0.1830,0.3431,0.0000,0.0302,0.3731,0.7201,0.0324,0.3688,0.7201,,,
1,Line,0.0111,,,,,,,,,,,,,,,,118,-0.4148,0.7938,0.0000,0.0510,0.4382,0.8054,0.0562,0.4283,0.8054,,,
1,Line,0.0459,,,,,,,,,,,,,,,,74,-0.6332,-2.2986,-2.8383,0.0432,0.4097,0.7702,0.0510,0.4382,0.8054,,,
1,Line,0.3371,,,,,,,,,,,,,,,,5,27.1289,2.3699,0.0850,0.6108,3.6202,1.3509,0.2749,3.5908,1.3498,,,
1,Line,0.0074,,,,,,,,,,,,,,,,4,-0.5838,-0.0394,0.1197,0.2317,3.6207,1.3125,0.2389,3.6211,1.3110,,,
1,Line,0.0552,,,,,,,,,,,,,,,,24,-4.0841,-1.7964,0.0000,0.1547,4.3676,1.0368,0.2053,4.3898,1.0368,,,
1,Line,0.5684,,,,,,,,,,,,,,,,98,6.2163,-42.4562,16.3304,0.2317,3.6207,1.3125,0.1547,4.1463,1.1103,,,
1,Line,0.5682,,,,,,,,,,,,,,,,98,6.2141,-42.4409,16.3245,0.2339,3.6220,1.3153,0.1569,4.1475,1.1132,,,
1,Line,0.0038,,,,,,,,,,,,,,,,32,0.1749,0.1115,0.2233,0.2339,3.6220,1.3153,0.2317,3.6207,1.3125,,,
1,Line,0.0494,,,,,,,,,,,,,,,,24,-3.6489,-1.6050,0.0000,0.2111,4.3767,1.0394,0.2563,4.3965,1.0394,,,
1,Line,0.0456,,,,,,,,,,,,,,,,24,-3.3743,-1.4842,0.0000,0.1693,4.3583,1.0394,0.2111,4.3767,1.0394,,,
1,Line,0.0535,,,,,,,,,,,,,,,,24,-3.9565,-1.7403,0.0000,0.1569,4.3669,1.0403,0.2059,4.3884,1.0403,,,
1,Line,0.0518,,,,,,,,,,,,,,,,24,-3.8271,-1.6834,0.0000,0.2053,4.3898,1.0368,0.2527,4.4107,1.0368,,,
1,Line,0.0515,,,,,,,,,,,,,,,,24,-3.8082,-1.6751,0.0000,0.2059,4.3884,1.0403,0.2531,4.4092,1.0403,,,
1,Line,0.0025,,,,,,,,,,,,,,,,7,0.2026,0.0260,-0.0096,0.2364,3.6224,1.3151,0.2339,3.6220,1.3153,,,
1,Line,0.1094,,,,,,,,,,,,,,,,90,0.0000,-8.3558,2.8714,0.1547,4.1463,1.1103,0.1547,4.2497,1.0748,,,
1,Line,0.0074,,,,,,,,,,,,,,,,0,-0.5890,-0.0040,0.1061,0.1547,4.1463,1.1103,0.1620,4.1463,1.1090,,,
1,Line,0.0038,,,,,,,,,,,,,,,,28,0.1771,0.0962,0.2292,0.1569,4.1475,1.1132,0.1547,4.1463,1.1103,,,
1,Line,0.0081,,,,,,,,,,,,,,,,4,0.6500,0.0417,-0.0148,0.1650,4.1480,1.1130,0.1569,4.1475,1.1132,,,
1,Line,0.1092,,,,,,,,,,,,,,,,90,0.0000,-8.3378,2.8652,0.1569,4.1475,1.1132,0.1569,4.2507,1.0777,,,
1,Line,0.5677,,,,,,,,,,,,,,,,98,6.2081,-42.4000,16.3088,0.2418,3.6231,1.3149,0.1650,4.1480,1.1130,,,
1,Line,0.0055,,,,,,,,,,,,,,,,7,0.4414,0.0566,-0.0209,0.2418,3.6231,1.3149,0.2364,3.6224,1.3151,,,
1,Line,0.0056,,,,,,,,,,,,,,,,171,0.3470,-0.0572,-0.2808,0.2461,3.6223,1.3114,0.2418,3.6231,1.3149,,,
1,Line,0.0073,,,,,,,,,,,,,,,,9,-0.5820,-0.0975,-0.0318,0.2389,3.6211,1.3110,0.2461,3.6223,1.3114,,,
1,Line,0.5674,,,,,,,,,,,,,,,,98,6.2055,-42.3827,16.3021,0.2461,3.6223,1.3114,0.1693,4.1471,1.1096,,,
1,Line,0.0071,,,,,,,,,,,,,,,,55,-0.2223,-0.3144,0.4243,0.2746,3.5880,1.3486,0.2774,3.5919,1.3434,,,
1,Line,0.0058,,,,,,,,,,,,,,,,27,0.1664,0.0802,-0.4329,0.2798,3.5967,1.3398,0.2777,3.5958,1.3451,,,
1,Line,0.0612,,,,,,,,,,,,,,,,143,3.2682,-2.4853,2.7528,0.2746,3.5880,1.3486,0.2342,3.6188,1.3146,,,
1,Line,0.0607,,,,,,,,,,,,,,,,143,3.2391,-2.4632,2.7283,0.2749,3.5908,1.3498,0.2348,3.6213,1.3161,,,
1,Line,0.0031,,,,,,,,,,,,,,,,84,0.0242,0.2261,0.0964,0.2749,3.5908,1.3498,0.2746,3.5880,1.3486,,,
1,Line,0.0074,,,,,,,,,,,,,,,,60,0.2285,0.3985,-0.3805,0.2777,3.5958,1.3451,0.2749,3.5908,1.3498,,,
1,Line,0.0066,,,,,,,,,,,,,,,,92,-0.0158,0.3772,-0.3812,0.6106,3.6248,1.3462,0.6108,3.6202,1.3509,,,
1,Line,0.3341,,,,,,,,,,,,,,,,5,26.8845,2.3485,0.0843,0.6106,3.6248,1.3462,0.2777,3.5958,1.3451,,,
1,Line,0.3320,,,,,,,,,,,,,,,,5,-26.7159,-2.3338,-0.0837,0.2798,3.5967,1.3398,0.6106,3.6256,1.3408,,,
1,Line,0.0054,,,,,,,,,,,,,,,,92,-0.0022,0.0654,-0.4334,0.6106,3.6256,1.3408,0.6106,3.6248,1.3462,,,
