Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-82.2679,-18.9089,-28.6919,-82.2679,-18.9089,-6.6919
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-19.9089,-34.6919,-88.0000,-19.9089,-34.6919
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-17.9089,-34.1560,-88.0000,-17.9089,-34.1560
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-18.8736,-34.5556,-88.0000,-18.8736,-34.5556
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-19.9089,-34.6919,-94.0000,-19.9089,-34.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-82.0681,-19.3913,-28.6919,-82.0681,-19.3913,-6.6919
1,Line,8.0000,,,,,,,,,,180,-8.0000,0.0000,0.0000,-96.0000,-35.3637,-26.5508,-88.0000,-35.3637,-26.5508
1,Line,10.2119,,,,,,,,,,32,8.0000,5.0353,3.8637,-64.0000,-27.9089,-0.6919,-72.0000,-32.9442,-4.5556
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-23.3730,-28.6919,-81.0000,-23.3730,-28.6919
1,Arc,12.5664,25.1327,-90.0000,-7.9089,-0.6919,4.0000,90,180,,,,,,,,,,,,
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-85.9319,-19.3913,-28.6919,-85.9319,-19.3913,-6.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-85.7321,-18.9089,-28.6919,-85.7321,-18.9089,-6.6919
1,Line,0.1791,,,,,,,,,,0,0.1791,0.0000,0.0000,-72.8678,-31.9089,3.3081,-73.0469,-31.9089,3.3081
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-83.0000,-18.1769,-28.6919,-83.0000,-18.1769,-6.6919
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-20.9442,-26.8282,-81.0000,-20.9442,-26.8282
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-23.7726,-31.7272,-81.0000,-23.7726,-31.7272
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-23.3730,-32.6919,-81.0000,-23.3730,-32.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-85.9319,-20.4265,-28.6919,-85.9319,-20.4265,-6.6919
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-23.3730,-32.6919,-88.0000,-23.3730,-32.6919
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-23.7726,-31.7272,-94.0000,-23.7726,-31.7272
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-23.7726,-31.7272,-88.0000,-23.7726,-31.7272
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-22.7373,-33.5204,-81.0000,-22.7373,-33.5204
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-18.8736,-26.8282,-81.0000,-18.8736,-26.8282
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-23.9089,-30.6919,-88.0000,-23.9089,-30.6919
1,Line,8.0000,,,,,,,,,,180,-8.0000,0.0000,0.0000,-96.0000,-27.9089,-44.5483,-88.0000,-27.9089,-44.5483
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-85.0000,-18.1769,-28.6919,-85.0000,-18.1769,-6.6919
1,Line,4.0000,,,,,,,,,,180,-4.0000,0.0000,0.0000,-88.0000,-19.9089,-26.6919,-84.0000,-19.9089,-26.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-85.0000,-21.6410,-28.6919,-85.0000,-21.6410,-6.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-85.4142,-18.4947,-28.6919,-85.4142,-18.4947,-6.6919
1,Line,1.4105,,,,,,,,,,0,1.4105,0.0000,0.0000,-88.5895,-28.3154,5.0650,-90.0000,-28.3154,5.0650
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-17.0805,-27.8635,-88.0000,-17.0805,-27.8635
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-16.0452,-31.7272,-81.0000,-16.0452,-31.7272
1,Line,4.0000,,,,,,,,,,90,0.0000,3.5935,1.7569,-86.0000,-28.3154,5.0650,-86.0000,-31.9089,3.3081
1,Line,8.0000,,,,,,,,,,180,-8.0000,0.0000,0.0000,-96.0000,-19.9089,-46.6919,-88.0000,-19.9089,-46.6919
1,Line,1.8033,,,,,,,,,,270,0.0000,-0.4065,1.7569,-90.0000,-28.3154,5.0650,-90.0000,-27.9089,3.3081
1,Line,4.0000,,,,,,,,,,90,0.0000,3.5935,1.7569,-90.0000,-28.3154,5.0650,-90.0000,-31.9089,3.3081
1,Line,18.0000,,,,,,,,,,0,18.0000,0.0000,0.0000,-72.0000,-5.9089,2.7722,-90.0000,-5.9089,2.7722
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-22.7373,-33.5204,-94.0000,-22.7373,-33.5204
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-22.7373,-33.5204,-88.0000,-22.7373,-33.5204
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-23.3730,-32.6919,-94.0000,-23.3730,-32.6919
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-21.9089,-34.1560,-88.0000,-21.9089,-34.1560
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-20.9442,-34.5556,-81.0000,-20.9442,-34.5556
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-18.8736,-34.5556,-94.0000,-18.8736,-34.5556
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-21.9089,-34.1560,-94.0000,-21.9089,-34.1560
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-17.9089,-34.1560,-94.0000,-17.9089,-34.1560
1,Line,4.0000,,,,,,,,,,0,0.0000,0.0000,-4.0000,-84.0000,-19.9089,-30.6919,-84.0000,-19.9089,-26.6919
1,Line,8.0000,,,,,,,,,,0,8.0000,0.0000,0.0000,-64.0000,-11.9089,-0.6919,-72.0000,-11.9089,-0.6919
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-17.0805,-33.5204,-94.0000,-17.0805,-33.5204
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-22.7373,-27.8635,-81.0000,-22.7373,-27.8635
1,Line,16.5644,,,,,,,,,,0,4.2872,0.0000,-16.0000,-72.8818,-7.9089,3.3081,-77.1690,-7.9089,19.3081
1,Line,0.8818,,,,,,,,,,0,0.8818,0.0000,0.0000,-72.0000,-7.9089,3.3081,-72.8818,-7.9089,3.3081
