Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,153.2366,,,,,,,,180,-153.2366,0.0000,0.0000,186.5185,-28.3613,26.5123,339.7552,-28.3613,26.5123
1,3D Polyline,,,,,,,145.7137,,,,,,,,,,,,,,,,,
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,95.3669,40.1661,183.3675,95.3669,40.1661
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,11.9451,-0.2294,339.7552,11.9451,-0.2294
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,-19.2285,24.2412,342.8613,-19.2285,24.2412
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,20.8227,32.9438,339.7552,20.8227,32.9438
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,18.8078,27.0283,342.8613,18.8078,27.0283
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.4124,-24.7496,20.8566,186.5185,-24.7496,20.8566
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,110.8646,31.6388,342.8613,110.8646,31.6388
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,82.0622,-0.2294,186.4737,82.0622,-0.2294
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,77.0390,3.6299,186.4737,77.0390,3.6299
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,73.1846,8.6593,186.4737,73.1846,8.6593
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,106.3163,-0.2294,186.4737,106.3163,-0.2294
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,108.8671,33.3719,183.3675,108.8671,33.3719
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,69.9352,20.8016,186.4737,69.9352,20.8016
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,70.7616,27.0868,186.4737,70.7616,27.0868
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.3062,14.1823,33.4270,183.4124,14.1823,33.4270
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.3062,17.8864,14.0117,183.4124,17.8864,14.0117
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,23.2457,14.5163,339.7552,23.2457,14.5163
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.3062,12.1445,5.5477,183.4124,12.1445,5.5477
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,100.4667,44.2585,186.4737,100.4667,44.2585
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,106.3163,41.8325,186.4737,106.3163,41.8325
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,111.3395,37.9732,186.4737,111.3395,37.9732
1,Line,,,,,,,20.2292,,,,,,,,0,0.0000,0.0000,20.2292,186.5185,-28.3613,46.7416,186.5185,-28.3613,26.5123
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.3675,118.4433,20.8016,186.4737,118.4433,20.8016
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,92.4851,0.7387,183.3675,92.4851,0.7387
1,Line,,,,,,,59.6065,,,,,,,,90,0.0000,59.6065,0.0000,186.5185,31.2451,46.7416,186.5185,-28.3613,46.7416
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,113.9249,16.8238,342.8613,113.9249,16.8238
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.4124,-21.5002,32.9989,186.5185,-21.5002,32.9989
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,109.4750,7.6130,342.8613,109.4750,7.6130
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.3062,18.6323,24.2162,183.4124,18.6323,24.2162
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,113.3170,24.1611,183.3675,113.3170,24.1611
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,-17.6090,29.1399,342.8613,-17.6090,29.1399
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,105.6262,4.1813,342.8613,105.6262,4.1813
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,-10.9298,36.8837,342.8613,-10.9298,36.8837
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,-0.1820,45.0860,339.7552,-0.1820,45.0860
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,79.5927,33.4520,342.8613,79.5927,33.4520
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,15.1037,7.6130,342.8613,15.1037,7.6130
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,94.1893,-3.4829,339.7552,94.1893,-3.4829
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,105.0183,36.8036,183.3675,105.0183,36.8036
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.3062,-9.3555,38.3014,183.4124,-9.3555,38.3014
1,Line,,,,,,,20.2292,,,,,,,,0,0.0000,0.0000,20.2292,339.7552,129.5722,46.7416,339.7552,129.5722,26.5123
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,183.4124,22.9321,14.5714,186.5185,22.9321,14.5714
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,111.6976,29.0598,183.3675,111.6976,29.0598
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,75.8886,14.0367,342.8613,75.8886,14.0367
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,6.0955,44.2585,339.7552,6.0955,44.2585
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,85.9372,2.7386,342.8613,85.9372,2.7386
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,342.8613,6.0955,-2.6554,339.7552,6.0955,-2.6554
1,Line,,,,,,,3.1061,,,,,,,,0,3.1061,0.0000,0.0000,345.9675,78.2031,9.4263,342.8613,78.2031,9.4263
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,82.8336,4.1012,183.3675,82.8336,4.1012
1,Line,,,,,,,3.1061,,,,,,,,180,-3.1061,0.0000,0.0000,180.2614,106.8293,5.4926,183.3675,106.8293,5.4926
1,Line,,,,,,,10.1656,,,,,,,,0,0.0000,0.0000,10.1656,227.6189,24.6927,56.9071,227.6189,24.6927,46.7416
1,Line,,,,,,,94.1205,,,,,,,,0,0.0000,0.0000,-94.1205,230.8318,-48.7124,66.5374,230.8318,-48.7124,160.6580
1,Line,,,,,,,45.0051,,,,,,,,90,0.0000,45.0051,0.0000,180.3062,104.5042,26.5123,180.3062,59.4990,26.5123
1,Line,,,,,,,45.0051,,,,,,,,90,0.0000,45.0051,0.0000,180.3062,104.5042,37.2426,180.3062,59.4990,37.2426
1,Line,,,,,,,53.3222,,,,,,,,0,53.3222,0.0000,0.0000,284.1540,-48.7124,66.5374,230.8318,-48.7124,66.5374
1,Line,,,,,,,11.8450,,,,,,,,90,0.0000,11.8450,0.0000,230.8318,-48.7124,66.5374,230.8318,-60.5575,66.5374
1,Line,,,,,,,53.3222,,,,,,,,180,-53.3222,0.0000,0.0000,230.8318,-48.7124,160.6580,284.1540,-48.7124,160.6580
1,Line,,,,,,,94.1205,,,,,,,,0,0.0000,0.0000,94.1205,284.1540,-48.7124,160.6580,284.1540,-48.7124,66.5374
1,Line,,,,,,,10.7303,,,,,,,,0,0.0000,0.0000,10.7303,172.5409,104.5042,37.2426,172.5409,104.5042,26.5123
1,Line,,,,,,,9.4989,,,,,,,,0,0.0000,0.0000,9.4989,172.5409,59.4990,46.7416,172.5409,59.4990,37.2426
1,Line,,,,,,,10.7303,,,,,,,,0,0.0000,0.0000,-10.7303,180.3062,59.4990,26.5123,180.3062,59.4990,37.2426
1,Line,,,,,,,7.7654,,,,,,,,0,7.7654,0.0000,0.0000,180.3062,104.5042,37.2426,172.5409,104.5042,37.2426
1,Line,,,,,,,45.0051,,,,,,,,90,0.0000,45.0051,0.0000,172.5409,104.5042,37.2426,172.5409,59.4990,37.2426
1,Line,,,,,,,7.7654,,,,,,,,180,-7.7654,0.0000,0.0000,172.5409,104.5042,26.5123,180.3062,104.5042,26.5123
1,Line,,,,,,,10.7303,,,,,,,,0,0.0000,0.0000,-10.7303,180.3062,104.5042,26.5123,180.3062,104.5042,37.2426
1,Line,,,,,,,104.4795,,,,,,,,0,0.0000,0.0000,-104.4795,225.8088,-60.5575,59.8045,225.8088,-60.5575,164.2840
1,Line,,,,,,,62.6407,,,,,,,,180,-62.6407,0.0000,0.0000,225.8088,-60.5575,164.2840,288.4494,-60.5575,164.2840
1,Line,,,,,,,104.4795,,,,,,,,0,0.0000,0.0000,104.4795,288.4494,-60.5575,164.2840,288.4494,-60.5575,59.8045
1,Line,,,,,,,62.6407,,,,,,,,0,62.6407,0.0000,0.0000,288.4494,-60.5575,59.8045,225.8088,-60.5575,59.8045
1,Line,,,,,,,94.1205,,,,,,,,0,0.0000,0.0000,94.1205,284.1540,-60.5575,160.6580,284.1540,-60.5575,66.5374
1,Line,,,,,,,53.3222,,,,,,,,180,-53.3222,0.0000,0.0000,230.8318,-60.5575,160.6580,284.1540,-60.5575,160.6580
1,Line,,,,,,,94.1205,,,,,,,,0,0.0000,0.0000,-94.1205,230.8318,-60.5575,66.5374,230.8318,-60.5575,160.6580
1,Line,,,,,,,11.8450,,,,,,,,90,0.0000,11.8450,0.0000,284.1540,-48.7124,160.6580,284.1540,-60.5575,160.6580
1,Line,,,,,,,11.8450,,,,,,,,90,0.0000,11.8450,0.0000,284.1540,-48.7124,66.5374,284.1540,-60.5575,66.5374
1,Line,,,,,,,11.8450,,,,,,,,90,0.0000,11.8450,0.0000,230.8318,-48.7124,160.6580,230.8318,-60.5575,160.6580
1,Line,,,,,,,62.6407,,,,,,,,180,-62.6407,0.0000,0.0000,225.8088,-51.5327,164.2840,288.4494,-51.5327,164.2840
1,Line,,,,,,,104.4795,,,,,,,,0,0.0000,0.0000,104.4795,288.4494,-51.5327,164.2840,288.4494,-51.5327,59.8045
1,Line,,,,,,,62.6407,,,,,,,,0,62.6407,0.0000,0.0000,288.4494,-51.5327,59.8045,225.8088,-51.5327,59.8045
1,Line,,,,,,,104.4795,,,,,,,,0,0.0000,0.0000,-104.4795,225.8088,-51.5327,59.8045,225.8088,-51.5327,164.2840
1,Line,,,,,,,70.0731,,,,,,,,90,0.0000,70.0731,0.0000,186.5185,129.5722,26.5123,186.5185,59.4990,26.5123
1,Line,,,,,,,20.2292,,,,,,,,0,0.0000,0.0000,-20.2292,186.5185,31.2451,26.5123,186.5185,31.2451,46.7416
1,Line,,,,,,,20.2292,,,,,,,,0,0.0000,0.0000,20.2292,186.5185,59.4990,46.7416,186.5185,59.4990,26.5123
1,Line,,,,,,,70.0731,,,,,,,,90,0.0000,70.0731,0.0000,186.5185,129.5722,46.7416,186.5185,59.4990,46.7416
1,Line,,,,,,,28.2539,,,,,,,,90,0.0000,28.2539,0.0000,172.5409,59.4990,46.7416,172.5409,31.2451,46.7416
1,Line,,,,,,,9.4989,,,,,,,,0,0.0000,0.0000,-9.4989,172.5409,31.2451,37.2426,172.5409,31.2451,46.7416
1,Line,,,,,,,111.6303,,,,,,,,90,0.0000,111.6303,0.0000,172.5409,104.5042,26.5123,172.5409,-7.1262,26.5123
1,Line,,,,,,,9.8361,,,,,,,,0,9.8361,0.0000,0.0000,352.6975,104.5042,34.9836,342.8613,104.5042,34.9836
1,Line,,,,,,,8.4713,,,,,,,,0,0.0000,0.0000,8.4713,342.8613,104.5042,34.9836,342.8613,104.5042,26.5123
1,Line,,,,,,,9.8361,,,,,,,,0,9.8361,0.0000,0.0000,352.6975,104.5042,26.5123,342.8613,104.5042,26.5123
1,Line,,,,,,,8.4713,,,,,,,,0,0.0000,0.0000,-8.4713,352.6975,104.5042,26.5123,352.6975,104.5042,34.9836
1,Line,,,,,,,46.8160,,,,,,,,90,0.0000,46.8160,0.0000,352.6975,104.5042,34.9836,352.6975,57.6882,34.9836
1,Line,,,,,,,46.8160,,,,,,,,90,0.0000,46.8160,0.0000,342.8613,104.5042,34.9836,342.8613,57.6882,34.9836
1,Line,,,,,,,46.8160,,,,,,,,90,0.0000,46.8160,0.0000,342.8613,104.5042,26.5123,342.8613,57.6882,26.5123
1,Line,,,,,,,10.7303,,,,,,,,0,0.0000,0.0000,-10.7303,172.5409,-7.1262,26.5123,172.5409,-7.1262,37.2426
1,Line,,,,,,,7.7654,,,,,,,,0,7.7654,0.0000,0.0000,180.3062,-7.1262,37.2426,172.5409,-7.1262,37.2426
1,Line,,,,,,,10.7303,,,,,,,,0,0.0000,0.0000,-10.7303,180.3062,-7.1262,26.5123,180.3062,-7.1262,37.2426
1,Line,,,,,,,38.3713,,,,,,,,270,0.0000,-38.3713,0.0000,180.3062,-7.1262,26.5123,180.3062,31.2451,26.5123
1,Line,,,,,,,7.7654,,,,,,,,0,7.7654,0.0000,0.0000,180.3062,59.4990,37.2426,172.5409,59.4990,37.2426
1,Line,,,,,,,38.3713,,,,,,,,270,0.0000,-38.3713,0.0000,172.5409,-7.1262,37.2426,172.5409,31.2451,37.2426
1,Line,,,,,,,38.3713,,,,,,,,270,0.0000,-38.3713,0.0000,180.3062,-7.1262,37.2426,180.3062,31.2451,37.2426
1,Line,,,,,,,13.9777,,,,,,,,180,-13.9777,0.0000,0.0000,172.5409,31.2451,46.7416,186.5185,31.2451,46.7416
1,Line,,,,,,,6.2123,,,,,,,,180,-6.2123,0.0000,0.0000,180.3062,59.4990,26.5123,186.5185,59.4990,26.5123
1,Line,,,,,,,6.2123,,,,,,,,180,-6.2123,0.0000,0.0000,180.3062,31.2451,26.5123,186.5185,31.2451,26.5123
1,Line,,,,,,,13.9777,,,,,,,,180,-13.9777,0.0000,0.0000,172.5409,59.4990,46.7416,186.5185,59.4990,46.7416
1,Line,,,,,,,7.7654,,,,,,,,180,-7.7654,0.0000,0.0000,172.5409,-7.1262,26.5123,180.3062,-7.1262,26.5123
1,Line,,,,,,,10.7303,,,,,,,,0,0.0000,0.0000,-10.7303,180.3062,31.2451,26.5123,180.3062,31.2451,37.2426
1,Line,,,,,,,7.7654,,,,,,,,0,7.7654,0.0000,0.0000,180.3062,31.2451,37.2426,172.5409,31.2451,37.2426
1,Line,,,,,,,53.3222,,,,,,,,0,53.3222,0.0000,0.0000,284.1540,-60.5575,66.5374,230.8318,-60.5575,66.5374
1,Line,,,,,,,18.4378,,,,,,,,0,18.4378,0.0000,0.0000,270.0940,-28.3613,43.9634,251.6562,-28.3613,43.9634
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,-15.4207,270.0940,-71.7620,28.5427,270.0940,-71.7620,43.9634
1,Line,,,,,,,18.4378,,,,,,,,180,-18.4378,0.0000,0.0000,251.6562,-71.7620,28.5427,270.0940,-71.7620,28.5427
1,Line,,,,,,,43.4007,,,,,,,,270,0.0000,-43.4007,0.0000,251.6562,-71.7620,43.9634,251.6562,-28.3613,43.9634
1,Line,,,,,,,43.4007,,,,,,,,270,0.0000,-43.4007,0.0000,251.6562,-71.7620,28.5427,251.6562,-28.3613,28.5427
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,15.4207,251.6562,-28.3613,43.9634,251.6562,-28.3613,28.5427
1,Line,,,,,,,43.4007,,,,,,,,270,0.0000,-43.4007,0.0000,270.0940,-71.7620,43.9634,270.0940,-28.3613,43.9634
1,Line,,,,,,,16.8846,,,,,,,,0,0.0000,0.0000,-16.8846,174.1820,876.2124,84.5090,174.1820,876.2124,101.3936
1,Line,,,,,,,91.2352,,,,,,,,90,0.0000,91.2352,0.0000,338.4393,39.7025,199.3377,338.4393,-51.5327,199.3377
1,Line,,,,,,,61.4702,,,,,,,,270,0.0000,-61.4702,0.0000,346.0555,814.7422,15.7250,346.0555,876.2124,15.7250
1,Line,,,,,,,201.4830,,,,,,,,90,0.0000,201.4830,0.0000,338.4393,876.2124,199.3377,338.4393,674.7294,199.3377
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,15.4207,251.6562,-71.7620,43.9634,251.6562,-71.7620,28.5427
1,Line,,,,,,,18.4378,,,,,,,,0,18.4378,0.0000,0.0000,270.0940,-71.7620,43.9634,251.6562,-71.7620,43.9634
1,Line,,,,,,,68.7839,,,,,,,,0,0.0000,0.0000,-68.7839,174.1820,876.2124,15.7250,174.1820,876.2124,84.5090
1,ske144,259.8307,914.0929,133.8288,0.1093,0.1464,0.0392,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,101.0716,,,,,,,,90,0.0000,101.0716,0.0000,338.4393,674.7294,199.3377,338.4393,573.6578,199.3377
1,Line,,,,,,,25.2068,,,,,,,,90,0.0000,25.2068,0.0000,338.4393,534.2997,199.3377,338.4393,509.0929,199.3377
1,ske1B9,174.2987,478.4472,104.7083,0.6968,0.6099,0.0160,,,,,,,,,,,,,,,,,,
1,103_1,346.0555,121.3240,65.5619,2.2562,2.2590,2.0708,,,,,,,,,,,,,,,,,,
1,103,174.1820,184.3697,64.3648,2.2562,2.2590,2.0708,,,,,,,,,,,,,,,,,,
1,ske1B9,346.0555,467.7922,104.5954,0.6968,0.6099,0.0160,,,,,,,,,,,,,,,,,,
1,Line,,,,,,,18.4378,,,,,,,,0,18.4378,0.0000,0.0000,270.0940,-28.3613,28.5427,251.6562,-28.3613,28.5427
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,-15.4207,270.0940,-28.3613,28.5427,270.0940,-28.3613,43.9634
1,Line,,,,,,,43.4007,,,,,,,,270,0.0000,-43.4007,0.0000,270.0940,-71.7620,28.5427,270.0940,-28.3613,28.5427
1,Line,,,,,,,49.6350,,,,,,,,90,0.0000,49.6350,0.0000,338.4393,89.3375,199.3377,338.4393,39.7025,199.3377
1,Line,,,,,,,39.3581,,,,,,,,90,0.0000,39.3581,0.0000,338.4393,573.6578,199.3377,338.4393,534.2997,199.3377
1,Line,,,,,,,39.3581,,,,,,,,90,0.0000,39.3581,0.0000,338.4393,509.0929,199.3377,338.4393,469.7348,199.3377
1,Line,,,,,,,380.3973,,,,,,,,90,0.0000,380.3973,0.0000,338.4393,469.7348,199.3377,338.4393,89.3375,199.3377
1,Line,,,,,,,59.5850,,,,,,,,106,-16.6356,57.2157,0.0000,329.4199,933.4281,15.7250,346.0555,876.2124,15.7250
1,Line,,,,,,,138.2975,,,,,,,,0,138.2975,0.0000,0.0000,329.4199,933.4281,37.8503,191.1224,933.4281,37.8503
1,Line,,,,,,,37.6939,,,,,,,,180,-37.6939,0.0000,0.0000,241.0407,-48.7124,127.8709,278.7346,-48.7124,127.8709
1,Line,,,,,,,59.6709,,,,,,,,254,-16.9404,-57.2157,0.0000,174.1820,876.2124,15.7250,191.1224,933.4281,15.7250
1,Line,,,,,,,22.1253,,,,,,,,0,0.0000,0.0000,-22.1253,191.1224,933.4281,15.7250,191.1224,933.4281,37.8503
1,Line,,,,,,,22.1253,,,,,,,,0,0.0000,0.0000,-22.1253,329.4199,933.4281,15.7250,329.4199,933.4281,37.8503
1,Line,,,,,,,138.2975,,,,,,,,0,138.2975,0.0000,0.0000,329.4199,933.4281,15.7250,191.1224,933.4281,15.7250
1,Line,,,,,,,9.0248,,,,,,,,270,0.0000,-9.0248,0.0000,225.8088,-60.5575,164.2840,225.8088,-51.5327,164.2840
1,Line,,,,,,,9.0248,,,,,,,,270,0.0000,-9.0248,0.0000,288.4494,-60.5575,59.8045,288.4494,-51.5327,59.8045
1,Line,,,,,,,9.0248,,,,,,,,270,0.0000,-9.0248,0.0000,288.4494,-60.5575,164.2840,288.4494,-51.5327,164.2840
1,Line,,,,,,,9.0248,,,,,,,,270,0.0000,-9.0248,0.0000,225.8088,-60.5575,59.8045,225.8088,-51.5327,59.8045
1,Line,,,,,,,25.4139,,,,,,,,0,0.0000,0.0000,-25.4139,278.7346,-48.7124,127.8709,278.7346,-48.7124,153.2849
1,Line,,,,,,,37.6939,,,,,,,,0,37.6939,0.0000,0.0000,278.7346,-48.7124,153.2849,241.0407,-48.7124,153.2849
1,Line,,,,,,,25.4139,,,,,,,,0,0.0000,0.0000,25.4139,241.0407,-48.7124,153.2849,241.0407,-48.7124,127.8709
1,Line,,,,,,,26.4368,,,,,,,,90,0.0000,26.4368,0.0000,252.1306,959.8649,33.5200,252.1306,933.4281,33.5200
1,Line,,,,,,,26.4368,,,,,,,,90,0.0000,26.4368,0.0000,270.5683,959.8649,33.5200,270.5683,933.4281,33.5200
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,-15.4207,252.1306,959.8649,18.0993,252.1306,959.8649,33.5200
1,Line,,,,,,,26.4368,,,,,,,,90,0.0000,26.4368,0.0000,270.5683,959.8649,18.0993,270.5683,933.4281,18.0993
1,Line,,,,,,,61.4702,,,,,,,,270,0.0000,-61.4702,0.0000,174.1820,814.7422,15.7250,174.1820,876.2124,15.7250
1,Line,,,,,,,171.8735,,,,,,,,0,171.8735,0.0000,0.0000,346.0555,814.7422,15.7250,174.1820,814.7422,15.7250
1,Line,,,,,,,26.4368,,,,,,,,90,0.0000,26.4368,0.0000,252.1306,959.8649,18.0993,252.1306,933.4281,18.0993
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,-15.4207,252.1306,933.4281,18.0993,252.1306,933.4281,33.5200
1,Line,,,,,,,18.4378,,,,,,,,180,-18.4378,0.0000,0.0000,252.1306,933.4281,33.5200,270.5683,933.4281,33.5200
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,15.4207,270.5683,933.4281,33.5200,270.5683,933.4281,18.0993
1,Line,,,,,,,18.4378,,,,,,,,0,18.4378,0.0000,0.0000,270.5683,933.4281,18.0993,252.1306,933.4281,18.0993
1,Line,,,,,,,18.4378,,,,,,,,0,18.4378,0.0000,0.0000,270.5683,959.8649,18.0993,252.1306,959.8649,18.0993
1,Line,,,,,,,15.4207,,,,,,,,0,0.0000,0.0000,15.4207,270.5683,959.8649,33.5200,270.5683,959.8649,18.0993
1,Line,,,,,,,18.4378,,,,,,,,180,-18.4378,0.0000,0.0000,252.1306,959.8649,33.5200,270.5683,959.8649,33.5200
1,Line,,,,,,,9.8361,,,,,,,,0,9.8361,0.0000,0.0000,352.6975,57.6882,34.9836,342.8613,57.6882,34.9836
1,Line,,,,,,,18.3822,,,,,,,,0,0.0000,0.0000,-18.3822,352.6975,739.0836,28.3593,352.6975,739.0836,46.7416
1,Line,,,,,,,30.9554,,,,,,,,270,0.0000,-30.9554,0.0000,352.6975,708.1282,46.7416,352.6975,739.0836,46.7416
1,Line,,,,,,,59.1240,,,,,,,,270,0.0000,-59.1240,0.0000,339.7552,649.0042,46.7416,339.7552,708.1282,46.7416
1,Line,,,,,,,12.9423,,,,,,,,0,12.9423,0.0000,0.0000,352.6975,708.1282,46.7416,339.7552,708.1282,46.7416
1,Line,,,,,,,5.7517,,,,,,,,0,5.7517,0.0000,0.0000,345.5069,708.1282,14.6525,339.7552,708.1282,14.6525
1,Line,,,,,,,30.9554,,,,,,,,90,0.0000,30.9554,0.0000,339.7552,739.0836,26.5123,339.7552,708.1282,26.5123
1,Line,,,,,,,12.9423,,,,,,,,0,12.9423,0.0000,0.0000,352.6975,739.0836,46.7416,339.7552,739.0836,46.7416
1,Line,,,,,,,11.8598,,,,,,,,0,0.0000,0.0000,-11.8598,186.5185,737.0985,14.6525,186.5185,737.0985,26.5123
1,Line,,,,,,,117.3502,,,,,,,,90,0.0000,117.3502,0.0000,172.5409,782.2224,14.6525,172.5409,664.8722,14.6525
1,Line,,,,,,,5.1769,,,,,,,,180,-5.1769,0.0000,0.0000,181.3416,709.4320,14.6525,186.5185,709.4320,14.6525
1,Line,,,,,,,11.8598,,,,,,,,0,0.0000,0.0000,-11.8598,186.5185,709.4320,14.6525,186.5185,709.4320,26.5123
1,Line,,,,,,,59.1240,,,,,,,,270,0.0000,-59.1240,0.0000,339.7552,649.0042,26.5123,339.7552,708.1282,26.5123
1,Line,,,,,,,20.2292,,,,,,,,0,0.0000,0.0000,-20.2292,339.7552,739.0836,26.5123,339.7552,739.0836,46.7416
1,Line,,,,,,,1.8470,,,,,,,,0,0.0000,0.0000,1.8470,339.7552,708.1282,28.3593,339.7552,708.1282,26.5123
1,Line,,,,,,,8.8008,,,,,,,,0,8.8008,0.0000,0.0000,181.3416,664.8722,32.1599,172.5409,664.8722,32.1599
1,Line,,,,,,,17.5074,,,,,,,,0,0.0000,0.0000,-17.5074,181.3416,664.8722,14.6525,181.3416,664.8722,32.1599
1,Line,,,,,,,8.8008,,,,,,,,180,-8.8008,0.0000,0.0000,172.5409,664.8722,14.6525,181.3416,664.8722,14.6525
1,Line,,,,,,,17.5074,,,,,,,,0,0.0000,0.0000,-17.5074,172.5409,664.8722,14.6525,172.5409,664.8722,32.1599
1,Line,,,,,,,44.5598,,,,,,,,270,0.0000,-44.5598,0.0000,172.5409,664.8722,32.1599,172.5409,709.4320,32.1599
1,Line,,,,,,,44.5598,,,,,,,,270,0.0000,-44.5598,0.0000,181.3416,664.8722,32.1599,181.3416,709.4320,32.1599
1,Line,,,,,,,44.5598,,,,,,,,270,0.0000,-44.5598,0.0000,181.3416,664.8722,14.6525,181.3416,709.4320,14.6525
1,Line,,,,,,,117.3502,,,,,,,,270,0.0000,-117.3502,0.0000,352.6975,664.8722,14.6525,352.6975,782.2224,14.6525
1,Line,,,,,,,5.1769,,,,,,,,0,5.1769,0.0000,0.0000,344.9321,739.0836,14.6525,339.7552,739.0836,14.6525
1,Line,,,,,,,30.9554,,,,,,,,90,0.0000,30.9554,0.0000,339.7552,739.0836,14.6525,339.7552,708.1282,14.6525
1,Line,,,,,,,11.8598,,,,,,,,0,0.0000,0.0000,-11.8598,339.7552,708.1282,14.6525,339.7552,708.1282,26.5123
1,Line,,,,,,,17.5074,,,,,,,,0,0.0000,0.0000,-17.5074,181.3416,709.4320,14.6525,181.3416,709.4320,32.1599
1,Line,,,,,,,8.8008,,,,,,,,0,8.8008,0.0000,0.0000,181.3416,709.4320,32.1599,172.5409,709.4320,32.1599
1,Line,,,,,,,11.8598,,,,,,,,0,0.0000,0.0000,-11.8598,339.7552,739.0836,14.6525,339.7552,739.0836,26.5123
1,Line,,,,,,,10.1656,,,,,,,,0,0.0000,0.0000,10.1656,313.2187,41.6847,56.9071,313.2187,41.6847,46.7416
1,Line,,,,,,,10.1656,,,,,,,,0,0.0000,0.0000,10.1656,310.7392,29.1624,56.9071,310.7392,29.1624,46.7416
