Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,0.3830,,,,180,-0.3830,0.0000,0.0000,13.8186,-1.6516,0.2635,14.2016,-1.6516,0.2635
1,Line,,,,,0.0274,,,,130,-0.0157,0.0188,0.0124,13.0903,-1.6516,0.1351,13.1060,-1.6704,0.1226
1,Line,,,,,0.0770,,,,180,-0.0603,0.0000,0.0478,13.0300,-1.6516,0.1829,13.0903,-1.6516,0.1351
1,Line,,,,,0.0717,,,,1,0.0561,0.0012,-0.0445,13.0861,-3.3422,0.1384,13.0300,-3.3434,0.1829
1,Line,,,,,0.0346,,,,50,0.0199,0.0235,-0.0158,13.1060,-3.3187,0.1226,13.0861,-3.3422,0.1384
1,Line,,,,,0.0121,,,,180,-0.0075,0.0000,-0.0094,12.5387,-1.6516,0.1351,12.5462,-1.6516,0.1445
1,Line,,,,,0.0078,,,,358,0.0049,-0.0002,0.0061,12.5462,-3.3424,0.1445,12.5414,-3.3422,0.1384
1,Line,,,,,0.1167,,,,298,0.0474,-0.0885,0.0594,12.5414,-3.3422,0.1384,12.4940,-3.2537,0.0790
1,Line,,,,,0.0835,,,,0,0.0719,0.0000,-0.0425,13.3763,-3.2367,0.0145,13.3044,-3.2367,0.0570
1,Line,,,,,0.2850,,,,180,-0.2850,0.0000,0.0000,5.4700,-1.6516,0.1704,5.7550,-1.6516,0.1704
1,Line,,,,,0.2850,,,,0,0.2850,0.0000,0.0000,5.7550,-3.3431,0.1704,5.4700,-3.3431,0.1704
1,Line,,,,,0.0835,,,,180,-0.0719,0.0000,0.0425,13.3044,-1.7533,0.0570,13.3763,-1.7533,0.0145
1,Line,,,,,0.0451,,,,13,0.0431,0.0098,-0.0091,11.0075,-3.2269,-0.0124,10.9643,-3.2367,-0.0033
1,Line,,,,,0.0208,,,,0,0.0096,0.0000,-0.0185,6.5267,-1.6516,0.4167,6.5171,-1.6516,0.4352
1,Line,,,,,0.0208,,,,183,-0.0096,-0.0005,0.0185,6.5171,-3.3501,0.4352,6.5267,-3.3496,0.4167
1,Line,,,,,0.0400,,,,0,0.0391,0.0000,-0.0082,10.9643,-3.2367,-0.0033,10.9252,-3.2367,0.0049
1,Line,,,,,0.1109,,,,242,-0.0447,-0.0846,-0.0561,12.4940,-1.7362,0.0790,12.5387,-1.6516,0.1351
1,Line,,,,,0.0672,,,,180,-0.0658,0.0000,0.0138,10.9252,-1.7533,0.0049,10.9910,-1.7533,-0.0089
1,Line,,,,,0.0176,,,,163,-0.0165,0.0051,0.0035,10.9910,-1.7533,-0.0089,11.0075,-1.7584,-0.0124
1,Line,,,,,0.0269,,,,130,-0.0155,0.0183,0.0121,5.8001,-1.6516,0.1351,5.8156,-1.6699,0.1230
1,Line,,,,,0.0457,,,,180,-0.0247,0.0000,-0.0385,6.4909,-1.6516,0.1351,6.5155,-1.6516,0.1736
1,Line,,,,,0.0418,,,,358,0.0225,-0.0009,0.0352,6.5155,-3.3432,0.1736,6.4930,-3.3422,0.1384
1,Line,,,,,0.0662,,,,293,0.0222,-0.0518,0.0347,6.4930,-3.3422,0.1384,6.4708,-3.2905,0.1037
1,Line,,,,,0.0667,,,,353,0.0658,-0.0080,0.0074,12.3311,-3.2367,-0.0033,12.2653,-3.2287,-0.0107
1,Line,,,,,0.0676,,,,180,-0.0672,0.0000,-0.0076,12.2814,-1.7533,-0.0089,12.3486,-1.7533,-0.0014
1,Line,,,,,0.0164,,,,189,-0.0161,-0.0027,-0.0018,12.2653,-1.7560,-0.0107,12.2814,-1.7533,-0.0089
1,Line,,,,,0.0176,,,,0,0.0175,0.0000,0.0020,12.3486,-3.2367,-0.0014,12.3311,-3.2367,-0.0033
1,Line,,,,,0.0573,,,,180,-0.0451,0.0000,0.0353,5.7550,-1.6516,0.1704,5.8001,-1.6516,0.1351
1,Line,,,,,0.0520,,,,1,0.0409,0.0009,-0.0320,5.7959,-3.3422,0.1384,5.7550,-3.3431,0.1704
1,Line,,,,,0.0340,,,,49,0.0197,0.0230,-0.0154,5.8156,-3.3192,0.1230,5.7959,-3.3422,0.1384
1,Line,,,,,0.0152,,,,340,0.0137,-0.0049,0.0045,11.1051,-3.2367,-0.0033,11.0914,-3.2319,-0.0078
1,Line,,,,,0.0603,,,,247,-0.0201,-0.0474,-0.0314,6.4708,-1.6990,0.1037,6.4909,-1.6516,0.1351
1,Line,,,,,0.0841,,,,180,-0.0799,0.0000,-0.0261,11.0914,-1.7533,-0.0078,11.1713,-1.7533,0.0183
1,Line,,,,,0.0696,,,,0,0.0662,0.0000,0.0217,11.1713,-3.2367,0.0183,11.1051,-3.2367,-0.0033
1,Line,,,,,0.0835,,,,180,-0.0225,0.0000,-0.0804,13.7962,-1.6516,0.1831,13.8186,-1.6516,0.2635
1,Line,,,,,0.0410,,,,2,0.0260,0.0008,-0.0317,2.6599,-3.3492,0.3996,2.6339,-3.3500,0.4313
1,Line,,,,,0.0830,,,,180,-0.0737,0.0000,-0.0382,6.3357,-1.7533,0.0096,6.4094,-1.7533,0.0477
1,Line,,,,,0.0830,,,,0,0.0737,0.0000,0.0382,6.4094,-3.2367,0.0477,6.3357,-3.2367,0.0096
1,Line,,,,,0.0410,,,,180,-0.0260,0.0000,0.0317,2.6339,-1.6516,0.4313,2.6599,-1.6516,0.3996
1,Line,,,,,0.0460,,,,180,-0.0460,0.0000,0.0000,14.3031,-3.0375,1.5847,14.3491,-3.0375,1.5847
1,Line,,,,,0.0841,,,,180,-0.0046,0.0000,0.0839,10.7110,-1.6516,0.3332,10.7156,-1.6516,0.2493
1,Line,,,,,0.0841,,,,26,0.0046,0.0022,-0.0839,10.7156,-3.3452,0.2493,10.7110,-3.3474,0.3332
1,Line,,,,,0.0046,,,,180,-0.0031,0.0000,-0.0034,11.2417,-1.7533,0.0642,11.2447,-1.7533,0.0677
1,Line,,,,,0.1187,,,,301,0.0530,-0.0882,0.0592,11.2978,-3.3250,0.1268,11.2447,-3.2367,0.0677
1,Line,,,,,0.0046,,,,0,0.0031,0.0000,0.0034,11.2447,-3.2367,0.0677,11.2417,-3.2367,0.0642
1,Line,,,,,0.1720,,,,180,-0.1720,0.0000,0.0000,5.2489,-1.6757,0.1192,5.4209,-1.6757,0.1192
1,Line,,,,,0.0830,,,,0,0.0178,0.0000,-0.0811,6.5445,-1.6516,0.3356,6.5267,-1.6516,0.4167
1,Line,,,,,0.0830,,,,187,-0.0178,-0.0022,0.0811,6.5267,-3.3496,0.4167,6.5445,-3.3475,0.3356
1,Line,,,,,0.1720,,,,0,0.1720,0.0000,0.0000,5.4209,-3.3135,0.1192,5.2489,-3.3135,0.1192
1,Line,,,,,0.6000,,,,0,0.0000,0.0000,0.6000,14.3491,-3.0375,1.5847,14.3491,-3.0375,0.9847
1,Line,,,,,0.1348,,,,0,0.1348,0.0000,0.0000,2.7687,-1.6516,0.6459,2.6339,-1.6516,0.6459
1,Line,,,,,0.0088,,,,0,0.0000,0.0000,0.0088,2.6339,-1.6516,0.4401,2.6339,-1.6516,0.4313
1,Line,,,,,0.2146,,,,90,0.0000,0.0057,-0.2145,2.6339,-3.3500,0.4313,2.6339,-3.3557,0.6459
1,Line,,,,,0.1348,,,,180,-0.1348,0.0000,0.0000,2.6339,-3.3557,0.6459,2.7687,-3.3557,0.6459
1,Line,,,,,0.0835,,,,355,0.0225,-0.0021,0.0804,13.8186,-3.3456,0.2635,13.7962,-3.3434,0.1831
1,Line,,,,,0.0841,,,,0,0.0173,0.0000,0.0823,10.7283,-1.6516,0.4155,10.7110,-1.6516,0.3332
1,Line,,,,,0.0841,,,,173,-0.0173,0.0022,-0.0823,10.7110,-3.3474,0.3332,10.7283,-3.3496,0.4155
1,Line,,,,,0.1192,,,,59,0.0540,0.0883,-0.0592,6.0207,-3.2367,0.0677,5.9667,-3.3250,0.1269
1,Line,,,,,0.0029,,,,0,0.0020,0.0000,-0.0021,6.0227,-3.2367,0.0655,6.0207,-3.2367,0.0677
1,Line,,,,,0.1199,,,,121,-0.0540,0.0893,0.0592,5.9667,-1.6641,0.1269,6.0207,-1.7533,0.0677
1,Line,,,,,0.0029,,,,180,-0.0020,0.0000,0.0021,6.0207,-1.7533,0.0677,6.0227,-1.7533,0.0655
1,Line,,,,,0.2058,,,,0,0.0000,0.0000,0.2058,2.6339,-1.6516,0.6459,2.6339,-1.6516,0.4401
1,Line,,,,,0.0841,,,,180,-0.0704,0.0000,-0.0459,11.1713,-1.7533,0.0183,11.2417,-1.7533,0.0642
1,Line,,,,,0.0841,,,,0,0.0704,0.0000,0.0459,11.2417,-3.2367,0.0642,11.1713,-3.2367,0.0183
1,Line,,,,,0.0360,,,,180,-0.0360,0.0000,0.0000,14.4185,-1.6516,0.4013,14.4545,-1.6516,0.4013
1,Line,,,,,0.0180,,,,90,0.0000,0.0180,0.0000,13.5061,-3.0195,2.6184,13.5061,-3.0375,2.6184
1,Line,,,,,0.0003,,,,0,0.0000,0.0000,0.0003,13.5061,-2.8901,2.6508,13.5061,-2.8901,2.6504
1,Line,,,,,0.0210,,,,90,0.0000,0.0210,0.0000,13.5061,-2.8901,2.6504,13.5061,-2.9111,2.6504
1,Line,,,,,0.0320,,,,0,0.0000,0.0000,0.0320,13.5061,-3.0195,2.6504,13.5061,-3.0195,2.6184
1,Line,,,,,0.1320,,,,90,0.0000,0.1320,0.0000,13.5061,-3.0565,2.5571,13.5061,-3.1885,2.5571
1,Line,,,,,0.0314,,,,0,0.0000,0.0000,0.0314,13.5061,-3.0375,2.6184,13.5061,-3.0375,2.5871
1,Line,,,,,0.0390,,,,90,0.0000,0.0390,0.0000,13.5061,-2.9805,2.6504,13.5061,-3.0195,2.6504
1,Line,,,,,0.0360,,,,90,0.0000,0.0360,0.0000,13.5061,-2.0106,2.5922,13.5061,-2.0466,2.5922
1,Line,,,,,0.0747,,,,0,0.0000,0.0000,-0.0747,13.5061,-1.7870,2.4598,13.5061,-1.7870,2.5345
1,Line,,,,,0.0340,,,,90,0.0000,0.0296,-0.0167,13.5061,-1.7870,2.5345,13.5061,-1.8167,2.5512
1,Line,,,,,0.0140,,,,90,0.0000,0.0104,0.0094,13.5061,-2.8901,2.5964,13.5061,-2.9005,2.5871
1,Line,,,,,0.0320,,,,0,0.0000,0.0000,0.0320,13.5061,-2.9111,2.6504,13.5061,-2.9111,2.6184
1,Line,,,,,0.0210,,,,270,0.0000,-0.0210,0.0000,13.5061,-2.9111,2.6184,13.5061,-2.8901,2.6184
1,Line,,,,,0.0220,,,,0,0.0000,0.0000,0.0220,13.5061,-2.8901,2.6184,13.5061,-2.8901,2.5964
1,Line,,,,,0.0300,,,,0,0.0000,0.0000,0.0300,13.5061,-3.0565,2.5871,13.5061,-3.0565,2.5571
1,Line,,,,,0.0260,,,,0,0.0000,0.0000,-0.0260,13.5391,-1.7870,2.4338,13.5391,-1.7870,2.4598
1,Line,,,,,0.0330,,,,180,-0.0330,0.0000,0.0000,13.5061,-3.1885,2.4598,13.5391,-3.1885,2.4598
1,Line,,,,,0.0330,,,,0,0.0330,0.0000,0.0000,13.5391,-1.7870,2.4598,13.5061,-1.7870,2.4598
1,Line,,,,,0.0260,,,,0,0.0000,0.0000,0.0260,13.5391,-3.1885,2.4598,13.5391,-3.1885,2.4338
1,Line,,,,,0.0273,,,,0,0.0000,0.0000,-0.0273,13.5671,-1.7870,2.4065,13.5671,-1.7870,2.4338
1,Line,,,,,0.0280,,,,180,-0.0280,0.0000,0.0000,13.5391,-3.1885,2.4338,13.5671,-3.1885,2.4338
1,Line,,,,,0.0280,,,,0,0.0280,0.0000,0.0000,13.5671,-1.7870,2.4338,13.5391,-1.7870,2.4338
1,Line,,,,,0.0973,,,,0,0.0000,0.0000,0.0973,13.5061,-3.1885,2.5571,13.5061,-3.1885,2.4598
1,Line,,,,,0.0416,,,,90,0.0000,0.0011,-0.0416,13.5061,-2.1486,2.6092,13.5061,-2.1498,2.6508
1,Line,,,,,0.0190,,,,90,0.0000,0.0190,0.0000,13.5061,-3.0375,2.5871,13.5061,-3.0565,2.5871
1,Line,,,,,0.1020,,,,90,0.0000,0.1020,0.0000,13.5061,-2.0466,2.6092,13.5061,-2.1486,2.6092
1,Line,,,,,0.0800,,,,90,0.0000,0.0800,0.0000,13.5061,-2.9005,2.5871,13.5061,-2.9805,2.5871
1,Line,,,,,0.0634,,,,0,0.0000,0.0000,-0.0634,13.5061,-2.9805,2.5871,13.5061,-2.9805,2.6504
1,Line,,,,,0.0170,,,,0,0.0000,0.0000,-0.0170,13.5061,-2.0466,2.5922,13.5061,-2.0466,2.6092
1,Line,,,,,0.1350,,,,90,0.0000,0.1350,0.0000,13.5061,-1.8167,2.5512,13.5061,-1.9516,2.5512
1,Line,,,,,0.0044,,,,2,0.0030,0.0001,-0.0031,13.4995,-2.1504,2.6753,13.4964,-2.1505,2.6784
1,Line,,,,,0.0044,,,,180,-0.0030,0.0000,0.0031,13.4964,-2.8901,2.6784,13.4995,-2.8901,2.6753
1,Line,,,,,0.0044,,,,1,0.0035,0.0001,-0.0027,13.4964,-2.1505,2.6784,13.4930,-2.1506,2.6811
1,Line,,,,,0.0044,,,,180,-0.0026,0.0000,0.0035,13.4995,-2.8901,2.6753,13.5020,-2.8901,2.6717
1,Line,,,,,0.0044,,,,3,0.0020,0.0001,-0.0039,13.5041,-2.1502,2.6679,13.5020,-2.1503,2.6717
1,Line,,,,,0.0044,,,,180,-0.0020,0.0000,0.0039,13.5020,-2.8901,2.6717,13.5041,-2.8901,2.6679
1,Line,,,,,0.0044,,,,2,0.0026,0.0001,-0.0035,13.5020,-2.1503,2.6717,13.4995,-2.1504,2.6753
1,Line,,,,,0.0044,,,,180,-0.0041,0.0000,0.0016,13.4851,-2.8901,2.6847,13.4892,-2.8901,2.6832
1,Line,,,,,0.0044,,,,0,0.0043,0.0000,-0.0009,13.4851,-2.1507,2.6847,13.4808,-2.1507,2.6857
1,Line,,,,,0.0044,,,,180,-0.0043,0.0000,0.0009,13.4808,-2.8901,2.6857,13.4851,-2.8901,2.6847
1,Line,,,,,0.0044,,,,1,0.0041,0.0000,-0.0016,13.4892,-2.1506,2.6832,13.4851,-2.1507,2.6847
1,Line,,,,,0.0044,,,,180,-0.0035,0.0000,0.0027,13.4930,-2.8901,2.6811,13.4964,-2.8901,2.6784
1,Line,,,,,0.0044,,,,1,0.0038,0.0001,-0.0021,13.4930,-2.1506,2.6811,13.4892,-2.1506,2.6832
1,Line,,,,,0.0044,,,,180,-0.0038,0.0000,0.0021,13.4892,-2.8901,2.6832,13.4930,-2.8901,2.6811
1,Line,,,,,0.0044,,,,180,-0.0014,0.0000,0.0041,13.5041,-2.8901,2.6679,13.5055,-2.8901,2.6637
1,Line,,,,,0.0380,,,,0,0.0000,0.0000,0.0380,13.5061,-1.9966,2.6472,13.5061,-1.9966,2.6092
1,Line,,,,,0.0140,,,,90,0.0000,0.0140,0.0000,13.5061,-1.9966,2.6092,13.5061,-2.0106,2.6092
1,Line,,,,,0.0170,,,,0,0.0000,0.0000,0.0170,13.5061,-2.0106,2.6092,13.5061,-2.0106,2.5922
1,Line,,,,,0.0220,,,,90,0.0000,0.0220,0.0000,13.5061,-1.9746,2.6472,13.5061,-1.9966,2.6472
1,Line,,,,,0.0580,,,,0,0.0000,0.0000,-0.0580,13.5061,-1.9516,2.5512,13.5061,-1.9516,2.6092
1,Line,,,,,0.0230,,,,90,0.0000,0.0230,0.0000,13.5061,-1.9516,2.6092,13.5061,-1.9746,2.6092
1,Line,,,,,0.0380,,,,0,0.0000,0.0000,-0.0380,13.5061,-1.9746,2.6092,13.5061,-1.9746,2.6472
1,Line,,,,,0.0044,,,,8,0.0008,0.0001,-0.0043,13.5063,-2.1500,2.6595,13.5055,-2.1501,2.6637
1,Line,,,,,0.0044,,,,180,-0.0008,0.0000,0.0043,13.5055,-2.8901,2.6637,13.5063,-2.8901,2.6595
1,Line,,,,,0.0044,,,,4,0.0014,0.0001,-0.0041,13.5055,-2.1501,2.6637,13.5041,-2.1502,2.6679
1,Line,,,,,0.0044,,,,180,-0.0002,0.0000,0.0044,13.5063,-2.8901,2.6595,13.5065,-2.8901,2.6551
1,Line,,,,,0.0044,,,,165,-0.0004,0.0001,-0.0043,13.5061,-2.1498,2.6508,13.5065,-2.1499,2.6551
1,Line,,,,,0.0044,,,,0,0.0004,0.0000,0.0043,13.5065,-2.8901,2.6551,13.5061,-2.8901,2.6508
1,Line,,,,,0.0044,,,,32,0.0002,0.0001,-0.0044,13.5065,-2.1499,2.6551,13.5063,-2.1500,2.6595
1,Line,,,,,0.0732,,,,270,0.0000,-0.0020,0.0732,14.4941,-3.3575,0.7132,14.4941,-3.3556,0.6400
1,Line,,,,,0.0238,,,,0,0.0000,0.0000,0.0238,14.4941,-3.4265,0.7370,14.4941,-3.4265,0.7132
1,Line,,,,,0.0641,,,,0,0.0000,0.0000,-0.0641,14.4941,-1.6516,0.6400,14.4941,-1.6516,0.7041
1,Line,,,,,0.0690,,,,270,0.0000,-0.0690,0.0000,14.4941,-3.4265,0.7132,14.4941,-3.3575,0.7132
1,Line,,,,,0.0310,,,,0,0.0188,0.0000,-0.0247,14.6259,-1.6516,0.6153,14.6071,-1.6516,0.6400
1,Line,,,,,0.1130,,,,180,-0.1130,0.0000,0.0000,14.4941,-3.3556,0.6400,14.6071,-3.3556,0.6400
1,Line,,,,,0.1130,,,,0,0.1130,0.0000,0.0000,14.6071,-1.6516,0.6400,14.4941,-1.6516,0.6400
1,Line,,,,,0.1800,,,,180,-0.1443,0.0000,0.1076,14.3011,-3.4265,0.8446,14.4454,-3.4265,0.7370
1,Line,,,,,0.1725,,,,0,0.1383,0.0000,-0.1031,14.4454,-1.5506,0.7370,14.3071,-1.5506,0.8401
1,Line,,,,,0.4010,,,,90,0.0000,0.4010,0.0000,14.3071,-1.5506,0.8401,14.3071,-1.9516,0.8401
1,Line,,,,,0.0487,,,,0,0.0487,0.0000,0.0000,14.4941,-1.5506,0.7370,14.4454,-1.5506,0.7370
1,Line,,,,,0.1010,,,,270,0.0000,-0.1010,0.0000,14.4941,-1.6516,0.7041,14.4941,-1.5506,0.7041
1,Line,,,,,0.0329,,,,0,0.0000,0.0000,-0.0329,14.4941,-1.5506,0.7041,14.4941,-1.5506,0.7370
1,Line,,,,,0.0487,,,,180,-0.0487,0.0000,0.0000,14.4454,-3.4265,0.7370,14.4941,-3.4265,0.7370
1,Line,,,,,0.0310,,,,182,-0.0188,-0.0007,0.0247,14.6071,-3.3556,0.6400,14.6259,-3.3549,0.6153
1,Line,,,,,0.0530,,,,0,0.0530,0.0000,0.0000,14.5075,-3.3498,0.4246,14.4545,-3.3498,0.4246
1,Line,,,,,0.0410,,,,180,-0.0338,0.0000,0.0232,14.5075,-1.6516,0.4246,14.5413,-1.6516,0.4013
1,Line,,,,,0.0410,,,,1,0.0338,0.0006,-0.0232,14.5413,-3.3492,0.4013,14.5075,-3.3498,0.4246
1,Line,,,,,0.0530,,,,180,-0.0530,0.0000,0.0000,14.4545,-1.6516,0.4246,14.5075,-1.6516,0.4246
1,Line,,,,,0.0360,,,,0,0.0360,0.0000,0.0000,14.4545,-3.3492,0.4013,14.4185,-3.3492,0.4013
1,Line,,,,,0.0232,,,,0,0.0000,0.0000,-0.0232,14.4545,-1.6516,0.4013,14.4545,-1.6516,0.4246
1,Line,,,,,0.0232,,,,270,0.0000,-0.0006,0.0232,14.4545,-3.3498,0.4246,14.4545,-3.3492,0.4013
1,Line,,,,,0.0098,,,,180,-0.0065,0.0000,-0.0072,14.6193,-1.6516,0.4401,14.6259,-1.6516,0.4473
1,Line,,,,,0.1681,,,,270,0.0000,-0.0045,0.1680,14.6259,-3.3549,0.6153,14.6259,-3.3505,0.4473
1,Line,,,,,0.1680,,,,0,0.0000,0.0000,-0.1680,14.6259,-1.6516,0.4473,14.6259,-1.6516,0.6153
1,Line,,,,,0.0620,,,,358,0.0416,-0.0012,0.0460,14.6259,-3.3505,0.4473,14.5843,-3.3492,0.4013
1,Line,,,,,0.0430,,,,180,-0.0430,0.0000,0.0000,14.5413,-1.6516,0.4013,14.5843,-1.6516,0.4013
1,Line,,,,,0.0430,,,,0,0.0430,0.0000,0.0000,14.5843,-3.3492,0.4013,14.5413,-3.3492,0.4013
1,Line,,,,,0.0522,,,,180,-0.0350,0.0000,-0.0387,14.5843,-1.6516,0.4013,14.6193,-1.6516,0.4401
1,Line,,,,,0.1490,,,,0,0.1150,0.0000,0.0948,14.4168,-3.0375,0.9400,14.3018,-3.0375,0.8452
1,Line,,,,,0.0393,,,,270,0.0000,-0.0190,-0.0344,13.4994,-1.8826,2.2331,13.4994,-1.8637,2.2675
1,Line,,,,,0.0322,,,,353,0.0306,-0.0039,0.0093,13.5301,-3.1366,2.2768,13.4994,-3.1328,2.2675
1,Line,,,,,0.0324,,,,189,-0.0306,-0.0051,-0.0093,13.4994,-1.8637,2.2675,13.5301,-1.8586,2.2768
1,Line,,,,,0.0690,,,,270,0.0000,-0.0690,0.0000,13.4994,-1.9516,2.2331,13.4994,-1.8826,2.2331
1,Line,,,,,0.0252,,,,270,0.0000,-0.0097,0.0233,13.4994,-3.1328,2.2675,13.4994,-3.1230,2.2442
1,Line,,,,,0.5897,,,,0,0.0000,0.0000,0.5897,13.4994,-3.0375,2.2442,13.4994,-3.0375,1.6545
1,Line,,,,,0.0855,,,,270,0.0000,-0.0855,0.0000,13.4994,-3.1230,2.2442,13.4994,-3.0375,2.2442
1,Line,,,,,0.0327,,,,0,0.0000,0.0000,0.0327,13.5671,-3.1885,2.4338,13.5671,-3.1885,2.4011
1,Line,,,,,0.1141,,,,270,0.0000,-0.0440,0.1053,13.5671,-3.1885,2.4011,13.5671,-3.1446,2.2958
1,Line,,,,,0.1264,,,,270,0.0000,-0.0610,-0.1107,13.5671,-1.8481,2.2958,13.5671,-1.7870,2.4065
1,Line,,,,,0.0370,,,,180,-0.0370,0.0000,0.0000,13.5301,-1.8481,2.2958,13.5671,-1.8481,2.2958
1,Line,,,,,0.0206,,,,270,0.0000,-0.0079,0.0190,13.5301,-3.1446,2.2958,13.5301,-3.1366,2.2768
1,Line,,,,,0.0217,,,,270,0.0000,-0.0105,-0.0190,13.5301,-1.8586,2.2768,13.5301,-1.8481,2.2958
1,Line,,,,,0.0370,,,,0,0.0370,0.0000,0.0000,13.5671,-3.1446,2.2958,13.5301,-3.1446,2.2958
1,Line,,,,,0.0390,,,,180,-0.0247,0.0000,-0.0302,13.4994,-3.0375,1.6545,13.5241,-3.0375,1.6847
1,Line,,,,,0.1450,,,,180,-0.1450,0.0000,0.0000,14.3491,-3.0375,0.9847,14.4941,-3.0375,0.9847
1,Line,,,,,0.4270,,,,180,-0.4270,0.0000,0.0000,13.8761,-3.0375,0.9847,14.3031,-3.0375,0.9847
1,Line,,,,,0.6000,,,,0,0.0000,0.0000,0.6000,13.8761,-3.0375,1.5847,13.8761,-3.0375,0.9847
1,Line,,,,,0.0240,,,,0,0.0000,0.0000,0.0240,14.4941,-3.0375,0.9847,14.4941,-3.0375,0.9607
1,Line,,,,,0.3890,,,,90,0.0000,0.3890,0.0000,14.3018,-3.0375,0.8452,14.3018,-3.4265,0.8452
1,Line,,,,,0.0010,,,,0,0.0007,0.0000,0.0006,14.3018,-3.4265,0.8452,14.3011,-3.4265,0.8446
1,Line,,,,,0.0800,,,,0,0.0773,0.0000,0.0207,14.4941,-3.0375,0.9607,14.4168,-3.0375,0.9400
1,Line,,,,,0.0410,,,,180,-0.0410,0.0000,0.0000,13.5861,-3.0375,1.6197,13.6271,-3.0375,1.6197
1,Line,,,,,0.0650,,,,0,0.0000,0.0000,0.0650,13.5861,-3.0375,1.6847,13.5861,-3.0375,1.6197
1,Line,,,,,0.0620,,,,180,-0.0620,0.0000,0.0000,13.5241,-3.0375,1.6847,13.5861,-3.0375,1.6847
1,Line,,,,,0.1430,,,,0,0.0000,0.0000,-0.1430,13.6271,-3.0375,1.6197,13.6271,-3.0375,1.7627
1,Line,,,,,0.2020,,,,180,-0.2020,0.0000,0.0000,13.6741,-3.0375,1.5847,13.8761,-3.0375,1.5847
1,Line,,,,,0.1780,,,,0,0.0000,0.0000,0.1780,13.6741,-3.0375,1.7627,13.6741,-3.0375,1.5847
1,Line,,,,,0.0470,,,,180,-0.0470,0.0000,0.0000,13.6271,-3.0375,1.7627,13.6741,-3.0375,1.7627
1,Line,,,,,0.0075,,,,180,-0.0024,0.0000,-0.0071,3.4674,-2.8901,2.6519,3.4698,-2.8901,2.6590
1,Line,,,,,0.0639,,,,185,-0.0636,-0.0051,-0.0035,11.0075,-1.7584,-0.0124,11.0711,-1.7533,-0.0089
1,Line,,,,,0.0842,,,,357,0.0839,-0.0050,0.0046,11.0914,-3.2319,-0.0078,11.0075,-3.2269,-0.0124
1,Line,,,,,0.0841,,,,180,-0.0261,0.0000,0.0799,10.7156,-1.6516,0.2493,10.7417,-1.6516,0.1694
1,Line,,,,,0.0203,,,,180,-0.0203,0.0000,-0.0011,11.0711,-1.7533,-0.0089,11.0914,-1.7533,-0.0078
1,Line,,,,,0.0370,,,,2,0.0202,0.0008,-0.0310,10.7619,-3.3422,0.1384,10.7417,-3.3430,0.1694
1,Line,,,,,0.0752,,,,66,0.0257,0.0587,-0.0394,10.7876,-3.2835,0.0990,10.7619,-3.3422,0.1384
1,Line,,,,,0.0694,,,,113,-0.0235,0.0544,0.0361,10.7641,-1.6516,0.1351,10.7876,-1.7060,0.0990
1,Line,,,,,0.0419,,,,357,0.0168,-0.0010,0.0384,12.5630,-3.3434,0.1829,12.5462,-3.3424,0.1445
1,Line,,,,,0.0838,,,,180,-0.0768,0.0000,0.0335,12.1056,-1.7533,0.0352,12.1824,-1.7533,0.0017
1,Line,,,,,0.0838,,,,0,0.0768,0.0000,-0.0335,12.1824,-3.2367,0.0017,12.1056,-3.2367,0.0352
1,Line,,,,,0.0419,,,,180,-0.0168,0.0000,-0.0384,12.5462,-1.6516,0.1445,12.5630,-1.6516,0.1829
1,Line,,,,,0.0841,,,,5,0.0261,0.0021,-0.0799,10.7417,-3.3430,0.1694,10.7156,-3.3452,0.2493
1,Line,,,,,0.0772,,,,64,0.0293,0.0593,-0.0398,12.0401,-3.2663,0.0875,12.0108,-3.3256,0.1273
1,Line,,,,,0.0777,,,,116,-0.0293,0.0600,0.0398,12.0108,-1.6635,0.1273,12.0401,-1.7234,0.0875
1,Line,,,,,0.0410,,,,180,-0.0224,0.0000,0.0343,10.7417,-1.6516,0.1694,10.7641,-1.6516,0.1351
1,Line,,,,,0.0830,,,,180,-0.0829,0.0000,0.0038,6.1717,-1.7533,-0.0044,6.2546,-1.7533,-0.0082
1,Line,,,,,0.0831,,,,3,0.0829,0.0041,-0.0038,6.2546,-3.2315,-0.0082,6.1717,-3.2356,-0.0044
1,Line,,,,,0.0255,,,,0,0.0115,0.0000,0.0227,10.7398,-1.6516,0.4382,10.7283,-1.6516,0.4155
1,Line,,,,,0.0830,,,,0,0.0699,0.0000,-0.0448,6.0926,-3.2367,0.0208,6.0227,-3.2367,0.0655
1,Line,,,,,0.0796,,,,0,0.0758,0.0000,-0.0241,6.1684,-3.2367,-0.0033,6.0926,-3.2367,0.0208
1,Line,,,,,0.0036,,,,19,0.0033,0.0011,-0.0010,6.1717,-3.2356,-0.0044,6.1684,-3.2367,-0.0033
1,Line,,,,,0.0830,,,,180,-0.0699,0.0000,0.0448,6.0227,-1.7533,0.0655,6.0926,-1.7533,0.0208
1,Line,,,,,0.0666,,,,126,-0.0350,0.0473,0.0314,10.7876,-1.7060,0.0990,10.8226,-1.7533,0.0677
