Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,,,,,,,,90,0.0000,1.6336,0.0000,3.3059,7.6052,3.8742,1.6336,3.3059,5.9716,3.8742,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.8443,1.2343,1.7916,2.8698,1.8443,1.2343,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.8082,1.2193,1.7916,2.8698,1.8082,1.2193,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3059,5.9716,3.8742,0.2884,3.3059,5.9716,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3884,5.9716,3.8742,0.2884,3.3884,5.9716,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3884,13.6304,3.5858,0.2884,3.3884,13.6304,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3884,11.9428,3.5218,0.7525,3.3884,11.9428,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-0.1600,0.0000,1.2664,-1.3692,4.4721,0.1600,1.2664,-1.2092,4.4721,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.2897,0.9597,0.0600,1.1382,4.2897,0.9597,,,,,,
1,Line,,,,,,,,90,0.0000,1.8098,0.0000,3.3884,29.6732,3.9384,1.8098,3.3884,27.8634,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.3525,3.3884,27.8634,3.5858,0.3525,3.3884,27.8634,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6876,0.0000,3.3884,11.9428,2.7693,1.6876,3.3884,13.6304,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,3.3884,29.6732,3.9384,1.2256,3.3884,29.6732,2.7128,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.4372,1.5103,0.0600,1.1382,4.4372,1.5103,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6854,0.0000,3.3059,25.9219,2.7693,1.6854,3.3059,27.6073,2.7693,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.4372,1.5103,0.0400,1.1382,4.4372,1.5103,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.5553,1.6008,0.0600,1.1382,4.5553,1.6008,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3059,27.6073,2.7693,0.7525,3.3059,27.6073,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,0.5524,0.0000,0.4357,33.0165,3.9217,0.5524,0.4357,32.4640,3.9217,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3059,25.9219,3.5218,0.7525,3.3059,25.9219,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,1.6854,0.0000,3.3059,27.6073,3.5218,1.6854,3.3059,25.9219,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.8730,3.3884,27.8634,2.7128,0.8730,3.3884,27.8634,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,3.3884,21.8563,3.9384,1.2256,3.3884,21.8563,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8098,0.0000,3.3884,21.8563,2.7128,1.8098,3.3884,23.6661,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,3.3884,25.6663,2.7128,1.2256,3.3884,25.6663,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,1.8098,0.0000,3.3884,23.6661,3.9384,1.8098,3.3884,21.8563,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,3.3884,19.8815,3.9384,1.2256,3.3884,19.8815,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,-1.7844,0.0000,3.3884,19.8815,2.7128,1.7844,3.3884,21.6658,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,3.3884,23.6661,2.7128,1.2256,3.3884,23.6661,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,1.7844,0.0000,3.3884,21.6658,3.9384,1.7844,3.3884,19.8815,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,3.3884,25.8632,3.9384,1.2256,3.3884,25.8632,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8098,0.0000,3.3884,25.8632,2.7128,1.8098,3.3884,27.6729,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,1.8098,0.0000,3.3884,29.6732,2.7128,1.8098,3.3884,27.8634,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,1.8098,0.0000,3.3884,27.6729,3.9384,1.8098,3.3884,25.8632,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,3.3884,23.8566,3.9384,1.2256,3.3884,23.8566,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8098,0.0000,3.3884,23.8566,2.7128,1.8098,3.3884,25.6663,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,3.3884,27.6729,2.7128,1.2256,3.3884,27.6729,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,1.8098,0.0000,3.3884,25.6663,3.9384,1.8098,3.3884,23.8566,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,-0.1600,0.0000,1.0450,-1.3692,4.6979,0.1600,1.0450,-1.2092,4.6979,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-2.9932,1.0450,-1.3692,1.7047,2.9932,1.0450,-1.3692,4.6979,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,2.9932,2.8962,-1.3692,4.6979,2.9932,2.8962,-1.3692,1.7047,,,,,,
1,Line,,,,,,,,0,1.8512,0.0000,0.0000,2.8962,-1.3692,1.7047,1.8512,1.0450,-1.3692,1.7047,,,,,,
1,Line,,,,,,,,180,0.0000,0.0000,0.3200,1.0382,5.0307,1.2341,0.3200,1.0382,5.0307,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,0.3200,0.0000,1.0382,1.9507,0.9141,0.3200,1.0382,1.6307,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,-0.1600,0.0000,1.0450,-1.3692,1.7047,0.1600,1.0450,-1.2092,1.7047,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-2.9932,1.0450,-1.2092,1.7047,2.9932,1.0450,-1.2092,4.6979,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0309,0.0000,3.3884,1.4193,2.2851,0.0309,3.3884,1.4502,2.2851,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.1684,3.3884,-0.2008,2.8586,1.1684,3.3884,-0.2008,4.0270,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.9878,0.5566,0.0400,1.1382,4.9878,0.5566,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.8403,0.5372,0.0400,1.1382,4.8403,0.5372,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-2.5700,1.2664,-1.3692,1.9021,2.5700,1.2664,-1.3692,4.4721,,,,,,
1,Line,,,,,,,,0,-1.8512,0.0000,0.0000,1.0450,-1.3692,4.6979,1.8512,2.8962,-1.3692,4.6979,,,,,,
1,Line,,,,,,,,0,1.3900,0.0000,0.0000,2.6564,-1.3692,1.9021,1.3900,1.2664,-1.3692,1.9021,,,,,,
1,Line,,,,,,,,0,-1.3900,0.0000,0.0000,1.2664,-1.3692,4.4721,1.3900,2.6564,-1.3692,4.4721,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,4.2313,0.9192,0.0400,2.8098,4.2313,0.9192,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.8825,1.6772,0.0400,2.8098,1.8825,1.6772,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.7350,1.6578,0.0400,2.8098,1.7350,1.6578,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.4372,0.7042,0.0600,1.1382,4.4372,0.7042,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.5553,0.6136,0.0600,1.1382,4.5553,0.6136,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.7097,1.1644,1.7916,2.8698,4.7097,1.1644,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,5.1253,0.6136,0.0400,1.1382,5.1253,0.6136,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,1.7350,1.6578,0.0600,2.8098,1.7350,1.6578,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,1.8825,1.6772,0.0600,2.8098,1.8825,1.6772,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.5182,28.9724,3.8742,0.2884,0.5182,28.9724,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,28.9724,3.8742,0.2884,0.4357,28.9724,3.5858,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.2033,1.0828,0.0400,2.8098,4.2033,1.0828,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,28.9724,3.8742,0.0826,0.4357,28.9724,3.8742,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.5553,0.6136,0.0400,1.1382,4.5553,0.6136,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.4372,0.7042,0.0400,1.1382,4.4372,0.7042,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,28.9724,3.5858,0.0826,0.4357,28.9724,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6319,0.0000,0.4357,27.3405,3.5858,1.6319,0.4357,28.9724,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.0084,0.0000,3.3884,-1.2092,4.0270,1.0084,3.3884,-0.2008,4.0270,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.0679,1.6173,-1.2092,3.0891,1.0679,1.6173,-1.2092,4.1570,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,1.8838,1.6772,0.0600,1.1382,1.8838,1.6772,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.9146,1.2193,1.7916,2.8698,4.9146,1.2193,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.7335,1.1955,1.7916,2.8698,4.7335,1.1955,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6674,0.0000,0.4357,21.3394,3.8742,1.6674,0.4357,23.0068,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,23.0068,3.8742,0.2884,0.4357,23.0068,3.5858,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,2.1675,0.6136,0.0400,2.8098,2.1675,0.6136,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,2.0300,1.6578,0.0400,2.8098,2.0300,1.6578,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,2.2869,0.7042,0.0400,1.1382,2.2869,0.7042,,,,,,
1,Circle,1.0207,1.1782,1.8838,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.3125,1.1072,0.0400,2.8098,1.3125,1.1072,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,1.3125,1.1072,0.0600,2.8098,1.3125,1.1072,,,,,,
1,Circle,1.0207,1.0782,1.8838,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,2.2869,0.7042,0.0600,1.1382,2.2869,0.7042,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,2.1688,0.6136,0.0400,1.1382,2.1688,0.6136,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,2.1688,0.6136,0.0600,1.1382,2.1688,0.6136,,,,,,
1,Line,,,,,,,,90,0.0000,1.6674,0.0000,0.4357,23.0068,3.5858,1.6674,0.4357,21.3394,3.5858,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,13.3425,2.7693,0.0826,0.4357,13.3425,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,1.6554,0.0000,0.4357,14.9978,2.7693,1.6554,0.4357,13.3425,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,1.8097,0.0000,0.4357,23.0806,2.7128,1.8097,0.4357,21.2708,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,1.6554,0.0000,0.5182,14.9978,2.7693,1.6554,0.5182,13.3425,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.4357,14.9978,3.5218,0.7525,0.4357,14.9978,2.7693,,,,,,
1,Line,,,,,,,,180,0.0825,0.0000,0.0000,0.5182,14.9978,2.7693,0.0825,0.4357,14.9978,2.7693,,,,,,
1,Line,,,,,,,,180,0.0825,0.0000,0.0000,0.5182,14.9978,3.5218,0.0825,0.4357,14.9978,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,14.9978,3.5218,0.7525,0.5182,14.9978,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,1.6674,0.0000,0.4357,23.0068,2.7693,1.6674,0.4357,21.3394,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.4357,21.3394,2.7693,0.7525,0.4357,21.3394,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.4357,21.3394,3.5858,0.2884,0.4357,21.3394,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.4357,23.0068,3.5218,0.7525,0.4357,23.0068,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8097,0.0000,0.4357,21.2708,3.9384,1.8097,0.4357,23.0806,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,0.4357,21.2708,2.7128,1.2256,0.4357,21.2708,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6674,0.0000,0.4357,21.3394,3.5218,1.6674,0.4357,23.0068,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,0.4357,23.0806,2.7128,1.2256,0.4357,23.0806,3.9384,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,2.3160,0.6405,0.0400,1.1382,2.3160,0.6405,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6087,0.5400,1.0382,4.1020,1.7741,0.8137,1.0382,4.7107,1.2341,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,5.1239,1.6008,0.0600,2.8098,5.1239,1.6008,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,2.0706,0.4996,0.0400,2.8098,2.0706,0.4996,,,,,,
1,Line,,,,,,,,0,0.6400,0.0000,-0.2507,2.9211,34.1730,4.9226,0.6873,2.2811,34.1730,5.1733,,,,,,
1,Line,,,,,,,,90,0.0000,35.3822,0.0000,2.9211,34.1730,4.9226,35.3822,2.9211,-1.2092,4.9226,,,,,,
1,Line,,,,,,,,0,0.1100,0.0000,0.0000,1.0382,4.1020,1.7741,0.1100,0.9282,4.1020,1.7741,,,,,,
1,Line,,,,,,,,90,0.0000,35.3822,0.0000,2.2811,34.1730,5.1733,35.3822,2.2811,-1.2092,5.1733,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.5975,1.6008,0.0400,2.8098,1.5975,1.6008,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,1.4795,1.5103,0.0400,2.8098,1.4795,1.5103,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0300,0.0000,1.6600,-1.2392,3.1846,0.0300,1.6600,-1.2092,3.1846,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0300,0.0000,2.2300,-1.2392,4.1069,0.0300,2.2300,-1.2092,4.1069,,,,,,
1,Circle,1.0207,2.8698,1.8825,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,5.1239,1.6008,0.0400,2.8098,5.1239,1.6008,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,1.4795,1.5103,0.0600,2.8098,1.4795,1.5103,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,1.5975,1.6008,0.0600,2.8098,1.5975,1.6008,,,,,,
1,Line,,,,,,,,0,0.6400,0.0000,-0.2507,2.9211,-1.2092,4.9226,0.6873,2.2811,-1.2092,5.1733,,,,,,
1,Line,,,,,,,,90,0.0000,1.2000,0.0000,0.9282,3.9307,1.5952,1.2000,0.9282,2.7307,1.5952,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7800,0.6812,0.9282,3.9307,1.5952,1.0356,0.9282,4.7107,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,0.3200,0.0000,0.9282,1.9507,0.9141,0.3200,0.9282,1.6307,0.9141,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7800,-0.6812,0.9282,1.9507,0.9141,1.0356,0.9282,2.7307,1.5952,,,,,,
1,Line,,,,,,,,90,0.0000,0.3200,0.0000,0.9282,5.0307,1.2341,0.3200,0.9282,4.7107,1.2341,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.8403,0.5372,0.0600,1.1382,4.8403,0.5372,,,,,,
1,Line,,,,,,,,90,0.0000,0.3200,0.0000,0.9282,5.0307,0.9141,0.3200,0.9282,4.7107,0.9141,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.3200,0.9282,5.0307,0.9141,0.3200,0.9282,5.0307,1.2341,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,5.4605,1.2482,0.0400,1.1382,5.4605,1.2482,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6087,0.5400,0.9282,4.1020,1.7741,0.8137,0.9282,4.7107,1.2341,,,,,,
1,Circle,1.2710,2.7698,4.8389,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,5.4759,1.0828,0.0400,1.1382,5.4759,1.0828,,,,,,
1,Line,,,,,,,,90,0.0000,-0.3200,0.0000,0.9282,1.6307,1.2341,0.3200,0.9282,1.9507,1.2341,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.3200,0.9282,1.6307,0.9141,0.3200,0.9282,1.6307,1.2341,,,,,,
1,Line,,,,,,,,90,0.0000,-1.5413,0.0000,0.9282,2.5607,1.7741,1.5413,0.9282,4.1020,1.7741,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6100,-0.5400,0.9282,1.9507,1.2341,0.8147,0.9282,2.5607,1.7741,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.3020,1.4461,0.0400,1.1382,4.3020,1.4461,,,,,,
1,Circle,1.2710,1.1782,4.8403,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.3466,0.8222,0.0400,1.1382,4.3466,0.8222,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.3466,0.8222,0.0600,1.1382,4.3466,0.8222,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,4.8389,0.5372,0.0600,2.8098,4.8389,0.5372,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7906,0.0000,3.3884,-0.1619,2.5899,0.7906,3.3884,0.6287,2.5899,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.2326,1.2953,0.0400,1.1382,4.2326,1.2953,,,,,,
1,Circle,1.2710,1.1382,4.8403,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,9.6173,3.5858,0.0826,3.3884,9.6173,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3059,9.6173,3.5858,0.2884,3.3059,9.6173,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,7.9661,3.8742,0.0826,3.3884,7.9661,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6512,0.0000,3.3884,9.6173,3.8742,1.6512,3.3884,7.9661,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.0084,0.0000,3.3884,-0.2008,1.7960,1.0084,3.3884,-1.2092,1.7960,,,,,,
1,Line,,,,,,,,90,0.0000,-1.0084,0.0000,3.3884,-1.2092,2.5899,1.0084,3.3884,-0.2008,2.5899,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3884,9.6173,3.5858,0.2884,3.3884,9.6173,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,9.6173,3.8742,0.0826,3.3884,9.6173,3.8742,,,,,,
1,Circle,1.0207,2.7698,4.8389,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,90,0.0000,1.6862,0.0000,3.3884,25.6025,3.8742,1.6862,3.3884,23.9163,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,25.6025,3.5858,0.0826,3.3884,25.6025,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6862,0.0000,3.3059,25.6025,3.8742,1.6862,3.3059,23.9163,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,23.9163,3.8742,0.0826,3.3884,23.9163,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,25.6025,3.8742,0.0826,3.3884,25.6025,3.8742,,,,,,
1,wagonnetje1,,,,,,,,,,,,,,,,,,,0.4357,-1.3692,0.4716,1.0000,1.0000,1.0000
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3059,25.6025,3.5858,0.2884,3.3059,25.6025,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3884,25.6025,3.5858,0.2884,3.3884,25.6025,3.8742,,,,,,
1,Line,,,,,,,,180,-1.8512,0.0000,0.0000,1.0270,34.1730,1.7875,1.8512,2.8782,34.1730,1.7875,,,,,,
1,Circle,1.2710,2.7698,1.8825,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Circle,1.0207,2.7698,1.8825,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Circle,1.2710,2.8098,1.8825,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.2482,1.1316,0.0400,1.1382,1.2482,1.1316,,,,,,
1,Circle,1.2710,1.1382,1.8838,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.2762,1.2953,0.0400,1.1382,1.2762,1.2953,,,,,,
1,Circle,1.2710,1.1782,1.8838,1.1072,3.9965,1.2721,0.6361,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.5553,1.6008,0.0400,1.1382,4.5553,1.6008,,,,,,
1,Circle,1.0207,1.0782,4.8403,1.1072,3.5814,1.1400,0.5700,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.2636,0.9662,0.0400,1.1382,1.2636,0.9662,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.3212,0.8105,0.0400,1.1382,1.3212,0.8105,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,1.3442,0.7683,0.0400,2.8098,1.3442,0.7683,,,,,,
1,Line,,,,,,,,0,0.1100,0.0000,0.0000,1.0382,4.7107,1.2341,0.1100,0.9282,4.7107,1.2341,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.5539,0.6136,0.0400,2.8098,4.5539,0.6136,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,2.5181,1.1316,0.0400,2.8098,2.5181,1.1316,,,,,,
1,Line,,,,,,,,90,0.0000,1.6320,0.0000,3.3059,5.6234,3.5858,1.6320,3.3059,3.9915,3.5858,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.6947,1.0506,1.7916,2.8698,4.6947,1.0506,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.3200,1.0382,1.6307,0.9141,0.3200,1.0382,1.6307,1.2341,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3059,5.6234,3.5858,0.2884,3.3059,5.6234,3.8742,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.7383,1.0506,1.7916,2.8698,1.7383,1.0506,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.7332,1.0894,1.7916,2.8698,1.7332,1.0894,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.8396,1.2394,1.7916,2.8698,4.8396,1.2394,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.8008,1.2343,1.7916,2.8698,4.8008,1.2343,,,,,,
1,Circle,0.0707,2.8698,4.8396,1.0894,0.9425,0.3000,0.1500,,,,,,,,,,,,,,,,,
1,Circle,0.0707,2.8698,1.8832,1.0894,0.9425,0.3000,0.1500,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.9220,0.9445,1.7916,2.8698,1.9220,0.9445,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,1.3199,1.4039,0.0400,2.8098,1.3199,1.4039,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,5.2420,0.7042,0.0400,2.8098,5.2420,0.7042,,,,,,
1,Line,,,,,,,,90,0.0000,1.6637,0.0000,3.3884,3.6238,3.8708,1.6637,3.3884,1.9601,3.8708,,,,,,
1,Line,,,,,,,,90,0.0000,1.6512,0.0000,3.3059,9.6173,3.8742,1.6512,3.3059,7.9661,3.8742,,,,,,
1,Circle,0.0707,1.0782,1.8832,1.0894,0.9425,0.3000,0.1500,,,,,,,,,,,,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.9582,0.9595,1.7916,2.8698,1.9582,0.9595,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.8784,0.9445,1.7916,2.8698,4.8784,0.9445,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3884,13.9564,3.8742,0.2884,3.3884,13.9564,3.5858,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.8396,0.9394,1.7916,2.8698,4.8396,0.9394,,,,,,
